id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,dlg,wtembdep,ldep,lm,bkpsl,target
wsj_0016.1.1,-0.02899999999999997,-0.291,-0.5273599014036483,1.0,-1.0,-350.8778952,4.0,-4.087,-4.153905282,0
wsj_0016.1.2,0.0,0.0,0.0,0.0,-2.0,145.9465259,14.0,0.223,-1.553710374,1
wsj_0016.5.1,0.0,0.0,0.024390697332764222,-0.6000000000000001,0.0,141.8410705,40.0,-0.853,3.148628928,0
wsj_0017.2.1,0.02899999999999997,0.291,1.0,-1.0,1.0,174.66519480000002,1.0,1.6516,6.214122842,1
wsj_0018.2.1,0.0,0.0,0.0,0.0,2.0,302.3474039,-1.0,-2.7375,1.625053113,0
wsj_0018.3.1,0.0,0.0,-0.007966631164196714,0.0,-17.0,4507.091721,0.0,2.216,9.614559598,1
wsj_0018.4.1,0.0,0.0,0.17026568410332726,0.0,-14.0,2189.302999,1.0,-1.4749,-0.205722357,0
wsj_0018.5.1,0.0,0.0,0.41141180298215985,0.0,-14.0,1539.425036,-8.0,7.3911,2.97562,1
wsj_0018.6.1,0.0,0.0,0.0,0.0,10.0,-2127.434966,-10.0,1.2822,0.230973171,0
wsj_0018.7.1,-0.17800000000000005,0.17099999999999999,-0.7851541204436925,0.5,-1.0,-425.0258357,-7.0,1.414,-1.329628998,1
wsj_0018.14.1,0.332,0.491,0.4995967236623294,-1.0,9.0,-1035.520052,10.0,-1.166,-3.463982248,0
wsj_0018.15.1,-1.616,-0.697,-1.0,1.0,0.0,148.7404142,1.0,3.6337,4.469355537,1
wsj_0018.23.1,0.0,0.0,0.1315611130810362,0.0,0.0,-30.82260255,4.0,-2.8483,0.853587635,0
wsj_0018.31.1,0.0,0.0,0.5338993509479735,-0.7891814893221081,3.0,-324.0794651,-5.0,2.8333,5.431743939,1
wsj_0018.33.1,-0.263,-0.13799999999999998,0.5351067761152091,0.0,3.0,-34.32101226,2.0,-3.4264,-2.33481961,0
wsj_0018.33.2,0.0,0.0,-0.07342766605992462,0.0,1.0,-201.254265,47.0,-1.062,0.3853769,1
wsj_0020.2.1,-0.6930000000000001,-0.591,0.6546536707079772,-1.0,-1.0,237.5666632,-2.0,0.3549,-0.318673218,0
wsj_0020.2.2,0.0,0.0,0.0,0.0,1.0,1016.088214,-7.0,2.7519,-1.685020025,1
wsj_0020.3.1,0.0,0.0,-0.23693609793496348,0.0,12.0,-2599.7568100000003,41.0,-3.9279,-6.289427166,0
wsj_0020.8.1,-1.616,-0.697,-1.0,1.0,0.0,54.07294093,1.0,4.0715,7.541274245,1
wsj_0020.11.1,-0.332,-0.491,-0.8660254037844387,1.0,-1.0,-119.3920577,5.0,1.2038,-2.569720794,0
wsj_0020.14.1,0.11399999999999999,0.19299999999999998,0.015863496936822513,-0.2,-2.0,748.096957,1.0,9.8737,9.887992775,1
wsj_0020.16.1,1.616,0.697,1.0,-1.0,0.0,-438.5972357,0.0,-3.9964,-4.635783096,0
wsj_0020.19.1,0.0,0.0,-0.2912889232989181,0.0,-25.0,3669.672784,0.0,4.4715,4.837067843,1
wsj_0021.2.1,0.0,0.0,-0.3603755829128057,0.0,9.0,-2301.170403,7.0,-8.084,-4.220697837,0
wsj_0021.2.2,0.0,0.0,-0.0577651207583369,0.0,-2.0,333.9876635,-29.0,4.082,3.557831414,1
wsj_0021.3.1,0.0,0.0,-0.2752409412815902,0.0,0.0,-65.87099066,-19.0,-1.0027,-1.018382149,0
wsj_0021.4.1,0.09199999999999997,0.17099999999999999,0.4232852272187473,0.0,-1.0,-98.81974423,9.0,2.775,-0.854014924,1
wsj_0021.6.1,0.17800000000000005,0.029000000000000026,0.12426404493336018,-0.19999999999999984,-2.0,-169.30518830000003,-2.0,-1.6953,-0.922827801,0
wsj_0021.7.1,0.0,0.0,-0.0215287845072413,0.0,-1.0,522.7373602,-2.0,6.9510000000000005,5.296080833,1
wsj_0022.6.1,0.0,0.0,-0.028205581063465324,0.0,3.0,342.71536480000003,2.0,-0.3289999999999999,2.165199105,0
wsj_0022.9.1,0.0,0.0,0.6999999999999998,0.0,-1.0,27.51035157,-5.0,5.1342,3.338260384,1
wsj_0022.13.1,0.0,0.0,-0.1838945475665498,0.0,5.0,-2190.083218,-2.0,-1.847,-4.377206944,0
wsj_0022.16.1,0.0,0.0,-0.3247876824984876,0.0,-4.0,497.75828150000007,0.0,-1.2214,2.8334812210000004,1
wsj_0023.4.1,-0.6579999999999999,-0.33599999999999997,-0.3266224380545532,1.5,7.0,547.0426118,6.0,-0.106,-3.783982138,0
wsj_0024.1.1,0.0,0.0,-0.0180847498929989,0.0,1.0,1.319205203,-7.0,-0.1085,-0.139224073,1
wsj_0024.1.2,0.0,0.0,-0.0449494783726616,0.0,14.0,-819.2458667999999,7.0,-1.7439,-0.035008103,0
wsj_0024.1.3,0.0,0.0,0.0179192848359063,0.0,-8.0,436.0764886,-16.0,0.7862,0.7186506509999999,1
wsj_0024.1.4,0.0,0.0,-0.0599514091596977,0.0,15.0,-842.5088038999999,49.0,-2.0719,-0.4696939089999999,0
wsj_0024.1.5,0.0,0.0,-0.0467413810784654,0.0,-6.0,512.1755059999999,-49.0,1.0761,-0.260150336,1
wsj_0024.4.1,0.0,-0.231,-0.1750401924137335,0.0,6.0,-87.42500075,1.0,-8.6977,-13.97841415,0
wsj_0024.8.1,0.0,0.0,0.13886756000366682,0.0,-18.0,960.244089,1.0,3.024,3.566666135,1
wsj_0026.1.1,0.0,0.0,-0.0849777870429862,0.0,4.0,-31.73470851,7.0,-0.1915,-2.578410262,0
wsj_0026.8.1,0.0,0.0,-0.0712388415155672,0.4324499820938683,-14.0,1607.368899,-19.0,3.4973,2.80691746,1
wsj_0027.1.1,-0.02899999999999997,-0.291,-1.0,1.0,-1.0,-195.8414302,0.0,-1.9314,-6.164340132,0
wsj_0027.2.1,0.0,0.0,0.0,0.0,1.0,880.6766216,-3.0,2.3503,7.025978747000001,1
wsj_0027.2.2,-0.332,-0.491,-1.0,1.0,-1.0,22.82781108,-58.0,-0.8819,-2.112522772,0
wsj_0027.4.1,0.0,0.0,0.197939762147576,0.0,-2.0,-487.9281335,-8.0,-0.6484,2.170956661,1
wsj_0027.5.1,0.0,0.0,0.34409920141748546,0.0,1.0,394.0674143,0.0,-2.7692,-0.970934066,0
wsj_0027.7.1,0.0,0.0,0.0,0.0,-2.0,382.1650946,9.0,0.0759,4.265350338999999,1
wsj_0027.13.1,-0.263,0.0,-0.3028864901748658,0.0,3.0,-711.870963,-3.0,-3.5147,-6.629495015,0
wsj_0029.1.1,0.332,0.291,-0.039405520311955,-1.0,1.0,-403.6605391000001,-4.0,0.0947,4.902479027,1
wsj_0029.2.1,0.21100000000000008,-0.17099999999999999,0.6755760964060207,-0.5,-1.0,-121.4928873,2.0,-3.7818,-1.773435792,0
wsj_0029.7.1,0.0,0.0,-0.1056371751319668,0.0,-8.0,-86.76441607,4.0,1.8313,4.955103242,1
wsj_0029.9.1,0.0,0.0,-0.05080053799388981,0.0,6.0,-1568.803218,-1.0,-3.9683,-14.92740618,0
wsj_0031.2.1,0.0,0.0,0.05367601431401586,0.0,-5.0,757.3517015,-13.0,6.0736,2.999090549,1
wsj_0031.2.2,0.0,0.0,0.15821793954025376,0.0,6.0,-167.3403685,26.0,-6.3605,0.456379867,0
wsj_0033.1.1,0.332,0.291,0.3999999999999999,-1.0,1.0,116.7035626,-8.0,3.8527,5.441443982999999,1
wsj_0033.1.2,0.0,0.0,0.0,0.0,1.0,-20.30052241,3.0,0.2054,-1.758077439,0
wsj_0033.1.3,0.0,0.0,0.0,0.0,0.0,21.36154641,3.0,0.3392,-0.791016339,1
wsj_0033.1.4,0.0,0.0,0.0,0.0,-1.0,-17.08151122,-15.0,1.1949,1.421259701,0
wsj_0033.1.5,0.0,0.0,0.0,0.0,1.0,-202.165081,16.0,0.4506,-2.568845839,1
wsj_0033.1.6,0.0,0.0,0.0,0.0,1.0,359.0763673,-18.0,-1.297,0.5336857079999999,0
wsj_0034.3.1,0.0,0.0,-0.1318287275519921,0.0,-12.0,532.3076304,-2.0,5.1326,1.811465071,1
wsj_0034.7.1,-1.4620000000000002,-1.249,0.1572656264431841,1.0,15.0,-2109.2778940000003,-2.0,-1.6456,-6.5580632670000005,0
wsj_0034.8.1,0.0,0.0,-0.09127252355967551,0.0,4.0,429.9797218000001,-6.0,-0.6802,0.613484004,1
wsj_0034.13.1,0.0,0.0,0.0,0.0,1.0,-940.8959689,9.0,-2.0272,-4.828553133,0
wsj_0034.13.2,-0.332,-0.491,-0.0868692274350709,1.0,-17.0,2741.893786,0.0,3.0515,5.737035157999999,1
wsj_0034.15.1,0.0,0.0,0.0846607447170697,0.6000000000000001,-2.0,-2750.826596,27.0,1.4202,-2.029740152,0
wsj_0034.15.2,0.0,0.0,0.0,0.0,1.0,361.541691,-24.0,2.9506,3.86608479,1
wsj_0034.23.1,0.0,0.0,0.1977697136345497,0.5289885517826224,4.0,-955.3593577,-36.0,-5.5237,2.227760527,0
wsj_0034.24.1,0.0,0.0,0.5382489518395541,0.0,0.0,134.8910546,0.0,1.5841,0.089523468,1
wsj_0034.25.1,0.0,0.0,0.0,0.0,-2.0,-225.4888228,-2.0,-2.2277,-1.226558753,0
wsj_0034.28.1,0.02899999999999997,0.291,1.0,-1.0,1.0,-57.46606057,-2.0,2.202,6.242700183999999,1
wsj_0034.31.1,0.0,0.0,0.0,0.0,0.0,-68.92928513,0.0,0.9246,0.1990626,0
wsj_0034.32.1,-0.332,-0.491,-0.3946648814672956,1.0,-1.0,500.8584369,0.0,-0.7286,1.914025181,1
wsj_0034.33.1,0.21300000000000002,0.04200000000000001,0.8660254037844387,-1.0,-1.0,-86.14248828,0.0,-0.9083,-3.868818435,0
wsj_0034.35.1,0.332,0.491,0.8660254037844387,-1.0,1.0,79.2528022,-1.0,0.7343,0.592087426,1
wsj_0034.39.1,0.0,0.0,0.0,0.0,0.0,-678.9320878,0.0,-3.899,-1.365896325,0
wsj_0035.1.1,0.332,0.291,0.3999999999999999,-1.0,1.0,197.4849095,0.0,3.0482,5.41520586,1
wsj_0035.2.1,0.0,0.0,0.0716380451659115,0.367544467966324,3.0,-290.8481369,-3.0,-0.0326,-3.436859054,0
wsj_0035.3.1,0.0,0.0,0.0,0.0,2.0,-798.625742,1.0,-4.8236,0.996103568,1
wsj_0035.6.1,-0.263,-0.13799999999999998,-0.014248533378467793,0.0,26.0,-7567.416157,3.0,-5.8678,-15.37197721,0
wsj_0035.6.2,0.0,0.0,0.25548076579940837,0.0,-6.0,808.7902574,-15.0,1.6118,4.52716395,1
wsj_0035.7.1,0.0,0.0,-0.3678338186287211,0.0,17.0,-4586.723629,42.0,-2.2219,-3.995748293,0
wsj_0035.11.1,0.43800000000000006,0.13799999999999998,-0.7147741424134959,0.0,-23.0,5566.951722,30.0,1.9781,8.840506631,1
wsj_0036.2.1,0.0,0.0,0.06712929509145979,0.0,0.0,53.43516796,18.0,1.9833,-0.971764647,0
wsj_0036.3.1,0.36000000000000004,0.049,-0.1454046991613751,0.0,-2.0,-12.46610874,-9.0,3.6976,3.719262738,1
wsj_0036.3.2,-1.159,-0.393,-0.4113889049443783,1.0540925533894598,4.0,-345.0132697,-33.0,-5.488,-8.819317017000001,0
wsj_0036.3.3,0.0,0.0,0.2659842057830032,-0.5270462766947299,0.0,346.8729802,32.0,-0.5833,1.190571614,1
wsj_0036.3.4,-1.159,-0.393,-0.2588912936287897,1.0540925533894598,2.0,-253.5531937,-55.0,-3.3431,-3.655743676,0
wsj_0036.3.5,0.36000000000000004,0.049,0.0744755776192409,-0.5270462766947299,-4.0,70.85098354,56.0,5.4662,11.57481695,1
wsj_0036.5.1,0.0,0.0,-0.20436540821294488,0.0,1.0,-54.15848609,0.0,-5.5613,-4.772136309,0
wsj_0036.5.2,0.0,0.0,0.4876086932800089,0.0,-4.0,187.1132194,0.0,6.555,7.215391132000001,1
wsj_0036.5.3,0.0,0.0,-0.03226822234941241,0.0,1.0,113.62130829999998,-4.0,-1.4169,-0.027106687,0
wsj_0036.5.4,0.0,0.0,0.39797474230941904,0.0,-3.0,98.06746852,1.0,7.1391,5.497962951,1
wsj_0036.5.5,0.0,0.0,-0.4481697548529494,0.0,3.0,-134.5097699,-1.0,-6.0228,-6.644409621,0
wsj_0036.6.1,0.332,0.291,0.3999999999999999,-1.0,1.0,-8.743236171,4.0,5.3621,5.322426737,1
wsj_0036.7.1,0.0,0.0,0.2529507411972572,0.6000000000000001,-6.0,265.3657411,-2.0,-0.5374,-2.474811689,0
wsj_0036.15.1,0.0,0.0,0.40746308488784727,0.0,-1.0,667.9639882,1.0,4.9679,1.37935641,1
wsj_0036.20.1,0.0,0.0,-0.10127393670836671,0.0,0.0,23.27951074,1.0,-2.9949,-0.42108524,0
wsj_0036.23.1,-0.332,-0.491,-0.075669366947756,1.0,-13.0,1981.64721,0.0,3.6993,6.873201332000001,1
wsj_0036.26.1,0.0,0.0,-0.009335565822099701,0.0,-1.0,-42.91514253,-1.0,1.9843,0.678802369,0
wsj_0036.26.2,0.0,0.0,-0.1826516481683452,0.0,-4.0,930.793503,-21.0,2.0082,3.629866695,1
wsj_0036.26.3,0.0,0.0,0.1881368251126991,0.0,3.0,431.8004373,42.0,-0.4333,-3.638168588,0
wsj_0036.26.4,0.0,0.0,-0.0443059322159029,0.0,-7.0,1202.026464,-54.0,3.9043,9.076292736,1
wsj_0036.26.5,0.0,0.0,0.1332850556691592,0.0,1.0,208.1510947,54.0,-1.968,-1.075632673,0
wsj_0036.27.1,1.233,0.363,-0.2455347492512594,-1.0,-2.0,965.8803864,2.0,9.262,7.138224027000001,1
wsj_0036.29.1,0.0,0.0,0.2793688476672964,0.6000000000000001,3.0,-456.5725421,0.0,-3.678,-5.143012935,0
wsj_0036.30.1,0.6930000000000001,0.641,0.1999999999999999,1.0,1.0,38.50518918,-3.0,3.5448,5.450152033999999,1
wsj_0036.31.1,0.0,0.0,-0.0408628967005408,-0.339937280378786,-1.0,0.424025004,3.0,0.6314,1.607322903,0
wsj_0036.33.1,0.0,0.0,0.017611953086039092,0.0,0.0,510.16699180000006,1.0,7.8772,3.098641399,1
wsj_0036.33.2,0.0,0.0,-0.10466619739967559,0.0,0.0,-564.3538547,25.0,-8.5574,-4.528353005,0
wsj_0036.33.3,0.0,0.0,0.009365297425711683,0.0,0.0,-121.2302778,-25.0,2.57,-1.690999423,1
wsj_0036.33.4,0.0,0.0,-0.02372398866047029,0.0,0.0,-426.6082491,55.0,-6.3808,-4.140586854,0
wsj_0036.33.5,0.0,0.0,0.014615181573329986,0.0,0.0,349.274153,-55.0,4.1642,5.489774207000001,1
wsj_0036.35.1,-1.347,-0.556,0.011187035271630091,1.0,1.0,-639.5717501,-7.0,-3.5991,-2.537863406,0
wsj_0036.39.1,0.0,0.0,-0.10294143296319791,0.0,-4.0,49.3532037,-3.0,0.2496,-1.583942951,1
wsj_0036.41.1,0.0,0.0,0.49523265470459427,-0.6000000000000001,0.0,-544.2135587,-2.0,-0.3697,-4.408641795,0
wsj_0036.41.2,0.0,0.0,-0.0450588754991638,0.0,-3.0,603.3988327999999,1.0,1.4457,3.850545391,1
wsj_0036.43.1,0.0,0.0,0.0,0.0,2.0,378.7952049,-19.0,-1.4382,-3.105616524,0
wsj_0036.43.2,-0.332,-0.491,-0.0074846305266752,1.0,-25.0,1187.9059539999998,17.0,1.6748,3.737237714,1
wsj_0036.46.1,0.0,0.0,0.19723439756082828,-0.8207826816681233,1.0,-292.4369615,51.0,-4.2861,-6.68850045,0
wsj_0036.51.1,0.0,0.0,0.0685510621383853,0.0,-1.0,6.747831808,-20.0,0.0119,-4.04070149,1
wsj_0036.53.1,0.0,0.0,-0.4539082948489485,0.20000000000000007,-4.0,-293.66636150000005,-1.0,-0.8871,-2.751812638,0
wsj_0036.58.1,0.0,0.0,-0.15014689291960928,0.389199145750012,1.0,2491.483636,-2.0,0.2525,2.387607037,1
wsj_0036.60.1,0.21300000000000002,0.04200000000000001,0.8660254037844387,-1.0,-1.0,-109.6981586,7.0,-0.5232,-0.5903241810000001,0
wsj_0037.2.1,0.0,0.0,0.1000201798216507,-0.6000000000000001,4.0,-533.4112335,-1.0,-1.025,0.283569184,1
wsj_0037.9.1,0.0,0.0,0.2405656393085622,-0.367544467966324,-3.0,-2668.088659,0.0,-2.2108,-3.149704781,0
wsj_0037.12.1,0.0,0.0,-0.0099745666250969,0.0,0.0,-20.01941339,0.0,-1.439,-1.127341144,1
wsj_0037.16.1,0.312,0.134,0.4725969342829405,0.0,3.0,-352.3128889,8.0,-3.8792,-6.619799822,0
wsj_0037.20.1,0.0,0.0,-0.10565656791857972,0.19913947492908846,-1.0,468.8292765,-68.0,0.2399,2.625074547,1
