,Spearman_allwords,Spearman_dependents,bkpsl,class,dlg,id,ldep,lm,pmi_adjacent,pmi_neardep,wtembdep
16,-0.0,-0.0,-3.6743113839999997,0.0,0.0,cf01.16.5,19.0,-5.0145,-0.0,-0.0,-443.74206730000003
17,-0.122799765,-1.0,4.505577978,1.0,1.0,cf01.20.1,1.0,-0.7234,0.0,0.0,-727.6949357000001
18,-0.955199048,-0.0,-0.071165257,0.0,-12.0,cf01.26.1,17.0,1.2476,-0.0,-0.0,1808.2639920000001
19,0.009366966999999997,-1.0,-2.8937111860000004,1.0,5.0,cf01.28.1,-1.0,-0.996,0.0,0.0,70.52874396
20,0.044600551,1.0,-3.814232075,0.0,-3.0,cf01.30.1,0.0,-2.2478,-0.0,-0.0,1035.174675
21,0.176949155,0.0,5.30164818,1.0,-18.0,cf01.31.1,-2.0,1.4980000000000002,0.0,0.0,8148.578017
22,0.082233631,-0.0,-5.104040491,0.0,-4.0,cf01.31.2,-39.0,-1.01,-0.0,-0.0,-3701.385719
23,0.48329922100000006,0.0,-0.818267739,1.0,-12.0,cf01.33.1,-30.0,0.491,0.0,0.0,-704.3762278
24,-0.0,-0.0,-1.2169610659999999,0.0,0.0,cf01.40.1,41.0,-1.742,-0.0,-0.0,-3779.5992109999997
25,0.260896966,0.0,4.364541895,1.0,0.0,cf01.43.1,21.0,0.8368,0.0,0.0,-38.80652093
26,0.358977194,-0.0,0.082421026,0.0,3.0,cf01.49.1,62.0,-2.5442,-0.0,-0.0,-726.3711466
27,-0.016458634999999996,-1.5,1.8213865040000001,1.0,-3.0,cf01.52.1,-11.0,1.7468,0.0,0.0,516.3131002
28,-0.0,-0.0,-2.65944829,0.0,-1.0,cf01.55.1,-112.0,-1.4709999999999999,-0.0,-0.0,7313.153798
29,0.37660229600000006,0.0,4.1485221,1.0,-4.0,cf01.57.1,-30.0,4.7122,0.0,0.0,-46.78831846
30,0.675358847,-1.0,1.751496643,0.0,-5.0,cf01.58.1,18.0,2.487,-0.0,-0.0,-748.6385485000001
31,0.0,0.0,0.608794226,1.0,3.0,cf01.58.2,-27.0,-0.9990000000000001,0.0,0.0,594.7962468999999
32,0.19109356800000005,-0.0,2.528816407,0.0,-8.0,cf01.59.1,-135.0,1.686,-0.0,-0.0,1911.456235
33,0.11748505100000001,-1.0,1.9801766580000002,1.0,1.0,cf01.61.1,-3.0,1.7663,0.0,0.0,192.2025361
34,-0.0007762789999999978,-0.0,-6.981618492999999,0.0,5.0,cf01.63.1,-131.0,-2.9649,-0.0,-0.0,-990.5816271
35,-0.05537472900000007,0.0,2.195974665,1.0,3.0,cf02.3.1,-51.0,8.3029,0.0,0.0,76.74144211
36,0.00913683000000004,-0.0,-3.6051394999999995,0.0,-2.0,cf02.3.2,65.0,-2.0132,-0.0,-0.0,-582.1766022
37,0.547757135,1.0,2.096292259,1.0,-5.0,cf02.4.1,10.0,3.792,0.0,0.0,53.46509955
38,-0.27080128000000003,-0.0,3.1385404439999998,0.0,3.0,cf02.4.2,-12.0,1.3212,-0.0,-0.0,208.1633737
39,-0.18373435899999996,-1.0,2.393147591,1.0,-12.0,cf02.5.1,-1.0,2.085,0.0,0.0,2919.255262
40,-0.029682285000000003,-0.0,2.1284346480000003,0.0,-1.0,cf02.5.2,-1.0,0.586,-0.0,-0.0,1327.675679
41,-0.35601227399999996,0.0,11.29202082,1.0,-13.0,cf02.7.1,-14.0,-0.4836,0.0,0.0,1457.040082
42,0.038355799999999995,-0.0,7.214326746,0.0,2.0,cf02.13.1,-9.0,0.563,-0.0,-0.0,2762.7954019999997
43,-0.09821621999999999,0.0,-2.047393719,1.0,-5.0,cf02.13.2,51.0,-1.984,0.0,0.0,-2732.938162
44,-0.415390202,-0.0,0.06284061099999999,0.0,0.0,cf02.15.1,-1.0,0.2527,-0.0,-0.0,-1.261720907
45,-0.45237775100000005,0.0,14.17209021,1.0,-7.0,cf02.18.1,31.0,5.1631,0.0,0.0,2172.185355
46,-0.440039117,-0.0,-0.6149311279999999,0.0,4.0,cf02.19.1,-31.0,-3.0689,-0.0,-0.0,-101.7419456
47,0.0,0.0,-1.41110455,1.0,7.0,cf02.28.1,-56.0,-2.8653,0.0,-0.20733265099999998,-2661.639725
48,-0.10910894500000001,-0.0,0.513743075,0.0,0.0,cf02.28.2,47.0,-0.9674,-0.0,-0.0,190.6259826
49,0.109742936,0.0,1.24617273,1.0,0.0,cf02.32.1,67.0,3.3808,0.0,0.0,-14.71925996
50,0.046209560999999996,-0.0,-2.3600343130000003,0.0,6.0,cf02.35.1,3.0,0.5715,-0.0,-0.0,-1327.841639
51,-0.023565006,-1.5,1.84308336,1.0,16.0,cf02.38.1,-2.0,-0.611,0.0,0.0,-3965.023154
52,-0.0,-0.0,-0.468582045,0.0,-4.0,cf02.48.1,17.0,0.907,-0.0,0.20733265099999998,72.55649551
53,-0.07909187500000003,0.0,-0.646501488,1.0,-7.0,cf02.49.1,1.0,-0.55,0.0,0.0,-275.1063665
54,-0.052470513999999996,-0.0,-2.269067423,0.0,5.0,cf02.50.1,1.0,0.1507,-0.0,-0.0,182.45007809999998
55,0.171428571,0.0,1.8156206080000001,1.0,0.0,cf02.52.1,-15.0,-3.9744,0.0,0.0,-122.3404807
56,0.9,-0.0,-2.9675214430000003,0.0,2.0,cf02.57.1,-9.0,-1.1082,2.88295062,3.391726543,18.83770788
57,-0.11976262699999995,0.0,2.267713343,1.0,0.0,cf02.61.1,-6.0,0.3944,0.0,0.0,210.86591669999999
58,-0.049957951,-0.0,-12.23984511,0.0,9.0,cf02.62.1,1.0,-4.23,-0.0,-0.0,-3369.5094
59,0.209873288,0.0,-0.38629311,1.0,-15.0,cf02.62.2,1.0,0.47200000000000003,0.0,0.0,-114.3427055
60,-0.0,-0.0,-2.103665486,0.0,-1.0,cf02.64.1,-31.0,-1.4391,-0.0,-0.0,-122.394079
61,0.15126503800000002,1.5,-0.256958645,1.0,0.0,cf02.65.1,18.0,1.989,0.0,0.0,-467.186092
62,-0.0,-0.0,-7.577566592,0.0,0.0,cf02.66.1,7.0,-4.4554,0.701568669,-0.0,-82.14051288
63,0.22382675700000002,0.0,1.929408796,1.0,-9.0,cf02.70.1,-97.0,2.4557,0.0,0.0,737.6403712
64,-0.11335677699999999,-0.0,-2.4160325769999997,0.0,3.0,cf02.72.1,-9.0,-3.5033,-0.0,-0.0,-142.413613
65,-0.8999999999999999,0.0,-0.33467802,1.0,1.0,cf02.73.1,-1.0,1.5493,0.0,0.0,33.60394536
66,-0.0,2.0,2.174204355,0.0,0.0,cf02.88.1,1.0,-0.9023,3.391726543,3.391726543,29.43708767
67,0.010213881000000008,0.0,-2.107356002,1.0,0.0,cf02.101.1,0.0,-1.129,0.0,0.0,1466.2408699999999
68,0.256583807,-0.0,-0.630985797,0.0,4.0,cf02.106.1,-3.0,-0.863,-0.0,-0.0,-1376.516508
69,-0.187893058,-1.0,1.025771569,1.0,-9.0,cf02.106.2,-11.0,0.7809999999999999,0.0,0.0,71.88340145
70,0.866025404,0.866025404,0.306093834,0.0,0.0,cf02.112.1,-6.0,-4.6221,3.391726543,3.391726543,89.49666993
71,-1.732050808,-1.732050808,-2.138696826,1.0,0.0,cf02.112.2,7.0,4.3366,-3.391726543,-3.391726543,-87.01692715
72,-0.0,-0.0,0.5078718329999999,0.0,0.0,cf02.112.3,102.0,-4.5863,-0.0,-0.0,3.4879796180000002
73,-0.866025404,-0.866025404,7.007349795,1.0,-1.0,cf02.112.4,-128.0,6.3804,-3.391726543,-2.477027121,17.19661906
74,1.732050808,1.732050808,-2.135678258,0.0,0.0,cf02.112.5,82.0,-4.7956,3.391726543,3.391726543,65.63531133
75,0.770934253,2.0,1.653877969,1.0,-2.0,cf02.117.1,-12.0,3.3033,3.391726543,3.391726543,42.67299878
76,-0.371932686,-0.0,-1.659366938,0.0,13.0,cf02.118.1,41.0,-2.2925,-0.0,-0.0,-879.039328
77,0.128600957,0.0,7.779615781,1.0,-4.0,cf02.120.1,0.0,1.0498,0.0,0.0,395.16406489999997
78,0.04372689399999996,-1.0,-1.278565897,0.0,4.0,cf03.1.1,0.0,-0.8465,-0.0,-0.0,-414.94933399999996
79,-0.142071461,0.0,-1.034312329,1.0,1.0,cf03.2.1,0.0,4.2417,0.0,0.0,-279.0455758
80,-0.010701017000000007,-0.0,-5.700080786,0.0,8.0,cf03.5.1,0.0,-2.17,-0.0,-0.0,-3321.3066710000003
81,0.11357742500000007,-0.13397459599999995,-0.05072945400000001,1.0,-1.0,cf03.6.1,-5.0,1.8681,0.0,0.0,188.5092986
82,0.42005541599999996,-1.5,-1.584683694,0.0,3.0,cf03.8.1,3.0,-1.5519999999999998,-0.0,-0.0,-1716.470598
83,0.17432616099999998,0.0,3.960722965,1.0,-2.0,cf03.9.1,9.0,2.1187,0.0,0.0,21.37891883
84,-0.0,-0.0,0.34471283399999997,0.0,3.0,cf03.10.1,-4.0,4.397,-0.0,-0.0,-298.2361728
85,1.463045998,0.0,5.196215012,1.0,-13.0,cf03.11.1,-11.0,2.3251,0.0,0.0,1285.133409
86,0.136201045,-0.0,-0.296326172,0.0,1.0,cf03.12.1,-12.0,-2.2122,-0.0,-0.0,295.6757111
87,-0.04088151200000001,0.0,-2.736006737,1.0,4.0,cf03.13.1,-6.0,-0.5479999999999999,0.0,0.0,-1044.198274
88,0.00800431700000001,1.0,1.535432956,0.0,1.0,cf03.15.1,2.0,1.4115,2.407087677,2.407087677,-1040.424912
89,0.321179031,-1.0,-2.0243855969999998,1.0,1.0,cf03.21.1,7.0,-0.326,0.0,0.0,-796.3864614
90,-0.0,-0.0,1.7853294180000001,0.0,-2.0,cf03.25.1,1.0,0.8253,-0.0,-0.0,-3178.629936
91,-0.156992977,0.0,-2.421087682,1.0,-14.0,cf03.28.1,-2.0,0.191,0.0,0.0,3308.951618
92,-0.0,-0.0,0.025813595,0.0,-1.0,cf03.31.1,-12.0,-0.354,-0.0,-0.0,-987.6094582999999
93,0.068327527,0.0,-0.8868644040000001,1.0,1.0,cf03.35.1,10.0,0.8270000000000001,0.0,0.0,-1280.449041
94,0.026621115,-0.0,-3.860492355,0.0,1.0,cf03.35.2,-39.0,-4.842,-0.0,-0.0,-1921.7133600000002
95,0.03649358200000001,-1.5,-1.878469508,1.0,-8.0,cf03.37.1,32.0,-1.274,0.0,0.0,-932.2171907
96,-0.08503831799999997,-0.0,-6.121738017,0.0,5.0,cf03.40.1,28.0,-3.1785,-0.0,-0.0,-1531.729896
97,-0.134039033,0.0,-2.137317162,1.0,0.0,cf03.42.1,99.0,-0.9865,0.0,0.0,80.65270753
98,-0.203478737,-0.0,-6.309515124,0.0,27.0,cf03.46.1,3.0,-2.249,-0.0,-0.0,-7404.128265
99,0.05208169400000001,1.0,-1.6403388719999998,1.0,0.0,cf03.48.1,0.0,0.983,0.0,0.0,-731.5535905
100,0.08261254600000001,-0.0,-5.978443296,0.0,5.0,cf03.50.1,2.0,-3.66,-0.0,-0.0,-1216.403259
101,-0.06701825400000005,1.0,0.484627879,1.0,-7.0,cf03.50.2,38.0,-0.909,0.0,0.0,-17.40737331
102,0.34416826,-0.0,-16.49595155,0.0,11.0,cf03.51.1,-39.0,-4.828,-3.389332179,0.19518711,-6563.162866
103,-0.253994982,-1.0,2.170855548,1.0,-3.0,cf03.51.2,39.0,1.3940000000000001,0.0,0.0,431.6894574
104,-0.075542395,-0.0,-3.05064373,0.0,5.0,cf03.52.1,21.0,-4.814,-0.0,-0.0,-2246.733808
105,0.161738741,0.0,-1.362846506,1.0,-2.0,cf03.53.1,4.0,1.5826,0.0,0.0,124.7672626
106,-0.4,-1.0,-2.754004788,0.0,2.0,cf03.62.1,-1.0,0.9261,-0.0,-0.0,-206.81473269999998
107,0.25859875300000007,0.13397459599999995,0.424508956,1.0,3.0,cf03.63.1,-14.0,2.1315,0.0,0.0,-69.55925187
108,0.020235299999999998,-0.0,-0.424932904,0.0,3.0,cf03.64.1,-3.0,-2.4,-0.0,-0.0,-566.4690264
109,-0.004180061999999998,0.0,0.190582468,1.0,0.0,cf03.64.2,-9.0,4.497,0.0,0.0,-2139.321707
110,-0.0,-0.0,-2.957248504,0.0,0.0,cf03.65.1,-63.0,-0.5228,-0.0,-0.0,30.32420745
111,-0.13163811599999997,-1.0,2.06999056,1.0,0.0,cf03.65.2,61.0,0.594,0.0,0.0,359.2883418
112,0.317865072,-0.0,-4.4028849160000005,0.0,0.0,cf03.66.1,-3.0,-0.7731,-0.0,-0.0,950.9460983999999
113,0.361159696,-1.0,-3.6259602189999995,1.0,0.0,cf03.67.1,-3.0,-3.5389,0.0,0.0,999.3878535
114,-0.23271638299999992,1.0,-3.291661951,0.0,-7.0,cf03.68.1,6.0,-3.4497,-0.0,-0.0,-2713.453719
115,0.0,0.0,0.9863557740000001,1.0,0.0,cf03.68.2,1.0,4.5567,0.0,0.0,-327.779487
116,-0.036155076,-0.0,-0.829246178,0.0,0.0,cf03.70.1,0.0,-4.3297,-0.0,-0.0,46.067469
117,0.826956133,-1.0,-0.787438715,1.0,10.0,cf04.4.1,-52.0,1.1489,0.0,0.0,-2656.522993
118,-0.0,-0.0,-4.837764807,0.0,2.0,cf04.5.1,-46.0,-4.743,-0.0,-0.0,-2349.818708
119,0.17740977300000002,0.0,1.8690894740000001,1.0,-4.0,cf04.5.2,44.0,2.12,0.0,0.0,954.8026205
120,0.02544649800000004,-0.0,4.552299217,0.0,0.0,cf04.9.1,8.0,-1.5039,-0.0,-0.0,188.4042466
121,-0.34514444000000005,0.0,6.585657862000001,1.0,-6.0,cf04.13.1,49.0,2.5648,0.0,0.0,166.4297984
122,-0.192536342,-0.0,-3.3291271510000002,0.0,17.0,cf04.18.1,19.0,-1.429,-0.0,-0.0,-124.3214041
123,0.041394745,-1.0,0.9536618170000001,1.0,-1.0,cf04.18.2,-28.0,0.064,-2.477027121,-2.477027121,6008.178366
124,0.152995612,-0.0,1.057592943,0.0,11.0,cf04.23.1,-16.0,-2.057,-0.0,-0.0,-617.4906984
125,-0.525486787,0.0,-0.39170801899999996,1.0,-3.0,cf04.24.1,129.0,3.0313,0.0,0.0,13.10812617
126,-0.27256815500000003,-0.0,0.24243354600000003,0.0,-1.0,cf04.28.1,-26.0,-1.3438,-0.0,-0.0,440.1500425
127,0.008081934000000013,-0.866025404,0.567746744,1.0,-8.0,cf04.28.2,27.0,0.0215,0.0,0.0,2556.7089530000003
128,-0.0,-0.0,2.651478971,0.0,-3.0,cf04.29.1,0.0,-0.4064,-0.0,-0.0,1082.526484
129,0.05050748799999999,0.0,-0.28804572300000003,1.0,0.0,cf04.33.1,12.0,-1.3817,0.0,0.0,116.62192320000001
130,0.027035325,-0.0,-11.78429019,0.0,6.0,cf04.41.1,-57.0,-1.1520000000000001,-0.0,-0.0,-561.5381169999999
131,0.08192511300000002,0.19999999999999996,-1.0506805879999999,1.0,0.0,cf04.50.1,-43.0,-0.268,0.0,0.0,944.6464457999999
132,0.798206242,1.5,1.9308502369999998,0.0,-1.0,cf04.58.1,-2.0,1.4259,5.481494552,0.20733265099999998,-219.05623889999998
133,-0.680710267,0.0,0.460206593,1.0,-4.0,cf04.60.1,3.0,1.9728,0.0,0.0,559.3093767999999
134,-0.035002593,0.03571190599999996,-0.685160945,0.0,6.0,cf04.61.1,1.0,-1.8508,-0.0,-0.0,-157.9952369
135,-0.700593435,1.0,0.13406999,1.0,-1.0,cf04.65.1,-1.0,0.3969,0.0,0.0,246.81372230000002
136,-0.0,-0.0,4.599685742,0.0,0.0,cf04.81.1,-4.0,-1.9423,-0.0,-0.0,-9.934846081
137,-0.31891883,0.0,-1.301145701,1.0,-1.0,cf04.83.1,0.0,-0.6947,0.0,0.0,987.8003216
138,0.012049067999999996,-0.0,-2.47468577,0.0,-1.0,cf04.86.1,2.0,-1.9687,-0.0,-0.0,-236.85670930000003
139,0.156637875,0.0,0.536095208,1.0,0.0,cf04.86.2,-3.0,0.3897,0.0,0.0,41.36921504
140,-0.07229440300000001,-0.0,-1.017489424,0.0,1.0,cf04.86.3,8.0,-0.6621,-0.0,-0.0,-125.1291217
141,0.168686942,0.0,-1.3195645390000001,1.0,-1.0,cf04.86.4,23.0,2.035,0.0,0.0,53.41831166
142,-0.084343471,-0.0,-0.5321846060000001,0.0,-1.0,cf04.86.5,-24.0,-2.0489,-0.0,-0.0,-173.1464595
143,0.18349396099999993,0.0,-0.280829853,1.0,0.0,cf04.89.1,1.0,-0.5365,0.0,0.0,72.66370268
144,-0.689062965,-0.0,-1.6308888730000002,0.0,5.0,cf04.91.1,5.0,-3.1231,-3.786783851,-1.30975673,-629.6535884
145,0.409422322,-1.0,1.77123759,1.0,5.0,cf04.99.1,1.0,0.635,0.0,0.0,-1445.9312
146,0.094873073,-0.0,-2.31163823,0.0,2.0,cf04.104.1,-2.0,-3.5321,-0.0,-0.0,-226.1043285
147,0.7247137939999999,2.0,7.600135899,1.0,-2.0,cf04.111.1,0.0,3.0356,3.391726543,3.391726543,99.09651239
148,-0.216295228,-0.0,-3.245822379,0.0,4.0,cf04.113.1,0.0,-1.8192,-0.0,-0.0,-540.794483
149,-0.13682833500000002,-1.0,0.184325779,1.0,4.0,cf04.116.1,-1.0,0.4739,0.0,0.0,-62.991181499999996
150,0.592803884,-1.0,-1.5302564969999999,0.0,4.0,cf04.120.1,4.0,-1.6279,-0.0,-0.0,-665.5359659
151,-0.280894858,-1.0,2.293025006,1.0,-1.0,cf05.2.1,-4.0,2.5006,-2.950847597,-3.184393892,-7.404030935
152,0.403899376,-0.0,-9.298869928,0.0,8.0,cf05.3.1,1.0,-4.3505,-0.0,-0.0,-591.4128392000001
153,-0.81167945,0.0,-1.3687079690000001,1.0,1.0,cf05.6.1,-3.0,2.6427,0.0,0.0,-64.75327610000001
154,0.167096647,-0.0,-7.816056572000001,0.0,25.0,cf05.9.1,6.0,-8.738999999999999,-0.0,-0.0,-10832.206090000001
155,-0.018049705,0.0,0.123246651,1.0,0.0,cf05.11.1,2.0,3.4675,0.0,0.0,223.1570186
156,0.711523599,-1.0,-1.8804429440000001,0.0,-18.0,cf05.12.1,9.0,-0.0499,-0.0,-0.0,1294.503287
157,-0.194200451,0.0,-2.936291564,1.0,-3.0,cf05.13.1,-6.0,2.4244,0.0,0.0,133.07646770000002
158,0.090815162,0.13397459599999995,-1.004766424,0.0,0.0,cf05.16.1,0.0,-0.7781,-0.0,-0.0,-4947.919497999999
159,0.100512727,0.0,5.465353952,1.0,-1.0,cf05.19.1,-1.0,2.309,0.0,0.0,-1146.37376
160,-0.029902536000000007,1.0,-0.98961576,0.0,-2.0,cf05.24.1,-1.0,0.4744,-0.0,-0.0,656.2869454
161,0.12992983299999994,1.0,-0.600934316,1.0,-3.0,cf05.27.1,9.0,-2.8315,0.0,0.0,-112.15520659999999
162,-0.0,-0.0,-0.241846163,0.0,-2.0,cf05.30.1,2.0,-4.3154,-0.0,-0.0,-80.85470532
163,-0.0011137789999999814,0.0,-0.23684030600000003,1.0,0.0,cf05.36.1,5.0,0.358,0.0,0.0,-395.7267901
164,0.14494275899999998,-0.0,1.6463898719999999,0.0,0.0,cf05.44.1,-25.0,-2.6998,-0.0,-0.0,-5.889052072999999
165,0.379083605,2.0,5.000682371,1.0,-7.0,cf05.46.1,-34.0,3.08,3.391726543,3.391726543,-818.9145745
166,-0.0,-0.0,-3.406570472,0.0,2.0,cf05.47.1,50.0,2.3048,-0.0,-0.0,205.0783837
167,0.39993109899999996,0.0,-5.801303634,1.0,1.0,cf05.48.1,96.0,-1.1077,0.0,0.0,-692.428807
168,0.7479495359999999,-0.0,-0.765826228,0.0,-5.0,cf05.50.1,80.0,0.6461,-0.0,-0.0,934.1011494999999
169,0.0,0.0,-1.252598995,1.0,0.0,cf05.53.1,0.0,1.6953,0.0,0.0,-149.4197238
170,-0.29277002199999996,-0.0,1.192742704,0.0,2.0,cf05.54.1,3.0,2.0014,-0.0,-0.0,-18.17332282
171,0.16485210799999994,0.0,1.28559036,1.0,-4.0,cf05.56.1,-1.0,1.9759,0.0,0.0,193.2671465
172,-0.14877975899999996,-0.0,-1.411610451,0.0,4.0,cf05.56.2,-16.0,-0.4498,-0.0,-0.0,-73.29812571
173,-0.348823557,0.0,1.29307294,1.0,-6.0,cf05.57.1,-27.0,4.4156,0.0,0.0,1299.172043
174,-0.0,-0.0,-1.9497259630000001,0.0,1.0,cf05.58.1,14.0,-1.0807,-0.0,-0.0,65.83513566
175,0.005498149000000008,-1.0,1.9115976559999999,1.0,-8.0,cf05.62.1,45.0,-1.4686,0.0,0.0,-13.80548963
176,0.085712177,-0.0,-3.13478658,0.0,3.0,cf05.63.1,46.0,0.3316,-0.0,-0.0,-764.6546437000001
177,0.0,0.0,3.6792577019999997,1.0,0.0,cf05.66.1,12.0,-0.265,0.0,0.0,218.32862599999999
178,0.067954124,0.5,-2.350151666,0.0,0.0,cf05.70.1,10.0,0.4976,-0.0,-0.0,492.43224069999997
179,0.289232153,0.0,1.0744579140000001,1.0,-11.0,cf05.73.1,1.0,2.266,0.0,0.0,1440.2157730000001
180,-0.167481341,-0.0,-0.103913119,0.0,28.0,cf05.75.1,8.0,-0.7,-0.0,-0.0,1156.797785
181,0.0,0.0,0.794255451,1.0,2.0,cf05.76.1,-6.0,1.5467,0.0,0.0,-503.23438250000004
182,0.042882268,-0.0,-10.21301663,0.0,1.0,cf05.77.1,2.0,-3.242,-0.0,-0.0,-1443.520324
183,0.068500849,-0.13397459599999995,-2.592121406,1.0,-10.0,cf05.81.1,1.0,-0.687,0.0,0.0,774.4984637
184,-0.027874907999999976,-0.866025404,0.779140873,0.0,3.0,cf05.81.2,45.0,-4.43,-3.391726543,-3.391726543,-186.2785748
185,-0.24894125400000003,0.0,0.538091487,1.0,-4.0,cf05.83.1,7.0,1.5773,0.0,0.0,720.37274
186,-0.0,-0.0,1.548990985,0.0,0.0,cf05.87.1,95.0,-1.7214,-0.0,-0.0,-266.44152230000003
187,-0.085930008,0.0,-1.6513670759999999,1.0,-2.0,cf05.87.2,-96.0,-1.3574,0.0,0.0,41.0851136
188,0.09999999999999998,-0.0,1.36891409,0.0,0.0,cf06.3.1,11.0,1.6107,-0.0,-0.0,31.10436504
189,-0.109108945,0.0,12.72444549,1.0,-3.0,cf06.5.1,33.0,8.2609,0.0,0.0,314.4060067
190,0.13326330900000005,-0.0,-3.541538811,0.0,1.0,cf06.23.1,-3.0,-1.1837,-0.0,-0.0,-64.72076725
191,0.0,0.0,-2.941319925,1.0,2.0,cf06.31.1,-2.0,-0.5565,0.0,0.0,-744.6505423
192,0.36941042,-0.5,-0.688016083,0.0,3.0,cf06.43.1,0.0,0.8947,-0.0,-0.0,-1547.106443
193,-0.023952525999999974,0.0,-1.6274224469999998,1.0,0.0,cf06.43.2,0.0,1.8957,0.0,0.0,-36.70890968
194,-0.506808194,1.0,1.329385091,0.0,-1.0,cf06.64.1,0.0,-2.8034,-0.0,-0.0,539.7049432
195,0.33969570899999996,0.0,3.37199787,1.0,-2.0,cf06.72.1,-12.0,7.8374,0.0,0.0,409.0474185
196,-0.159878333,1.0,-3.72129077,0.0,-1.0,cf06.73.1,13.0,2.015,-0.0,-0.0,-183.58612380000002
197,0.384412989,-1.0,4.317511114,1.0,1.0,cf06.84.1,-12.0,0.5213,0.0,0.0,-18.59274885
198,0.2587506829999999,-1.0,-2.0276099419999998,0.0,1.0,cf06.87.1,-6.0,-3.6326,-0.0,-0.0,34.70200653
199,-0.132845519,0.0,-1.0662051240000001,1.0,-8.0,cf06.88.1,-8.0,-0.4779,0.0,0.0,-57.99620256
200,0.210891411,-2.0,-8.042095072,0.0,14.0,cf06.96.1,0.0,-7.405,-3.391726543,-3.391726543,-1104.0256259999999
201,0.0,0.0,2.450707543,1.0,-2.0,cf06.100.1,0.0,3.5197,0.0,0.0,656.7115955
202,-0.029127188999999998,-0.0,-3.551091796,0.0,2.0,cf06.102.1,2.0,-3.9425,-0.0,-0.0,4777.613878
203,-0.016459769000000013,0.0,1.42230519,1.0,0.0,cf06.105.1,2.0,-1.5003,0.0,0.0,-412.15585039999996
204,-0.871948911,-2.0,-3.2268858010000003,0.0,2.0,cf06.107.1,-54.0,-3.7437,-5.674287298,-5.674287298,-308.3146438
205,-0.060040708,0.0,2.933907353,1.0,-3.0,cf06.109.1,-12.0,3.7435,0.0,0.0,-122.4110435
206,-0.9012432690000001,-0.0,-3.779574747,0.0,2.0,cf06.110.1,5.0,-1.4111,-0.0,-0.0,-67.08931747
207,0.21599977499999995,0.0,1.456060799,1.0,-5.0,cf06.127.1,2.0,1.1072,0.0,0.0,510.539905
208,0.5,-0.0,2.042734866,0.0,0.0,cf06.131.1,-1.0,-3.6395,2.88295062,-0.0,-78.91259663
209,0.06488735000000001,0.0,0.245419361,1.0,1.0,cf06.137.1,-6.0,1.7002,0.0,0.0,-47.98414729
210,-0.84653182,-0.6,0.016365192,0.0,-2.0,cf06.138.1,8.0,0.5264,-0.0,-0.0,-12.625917
211,0.539511637,0.13397459599999995,-1.722161148,1.0,-1.0,cf06.140.1,-6.0,2.0782,0.0,0.0,-614.4845151000001
212,-0.437498249,-1.0,1.981421399,0.0,7.0,cf06.142.1,10.0,-1.41,-0.0,-0.0,-1116.858511
213,-0.331559488,-1.0,2.295680971,1.0,3.0,cf06.143.1,0.0,1.963,0.0,0.0,-12.91294705
214,0.32263174699999997,1.0,-1.072694056,0.0,1.0,cf06.144.1,-2.0,0.41100000000000003,-0.0,-0.0,1.3920675869999999
