,Spearman_allwords,Spearman_dependents,bkpsl,class,dlg,id,ldep,lm,pmi_adjacent,pmi_neardep,wtembdep
34,0.6747477697966319,1.7320508075688774,-3.8356657910000003,0.0,0.0,wsj_0004.11.4,-30.0,-2.9188,3.7867838504625104,3.7867838504625104,-102.2962943
35,-0.3855701541695039,-0.8660254037844387,-1.028067753,1.0,-1.0,wsj_0004.11.5,30.0,0.8372,0.0,0.0,-240.09395580000003
36,-0.8953666603268161,-1.0,-5.7020426010000005,0.0,7.0,wsj_0004.12.1,-1.0,-0.0198,-0.0,-0.0,226.2535508
37,-0.1329236827225332,-1.0,7.88384072,1.0,-1.0,wsj_0004.14.1,-1.0,4.2796,0.0,0.0,581.168034
38,-0.07805033991862403,-0.0,-8.814067159,0.0,2.0,wsj_0004.15.1,0.0,-5.7838,-0.0,-0.0,-1114.063711
39,0.0,0.0,3.1633670510000003,1.0,0.0,wsj_0004.15.2,-20.0,4.7481,0.0,0.0,392.5714847
40,-0.04463565767057446,-1.0,-5.528233505,0.0,0.0,wsj_0004.17.1,-18.0,-1.9187,-3.7867838504625104,-3.7867838504625104,-264.59513680000003
41,0.21855101057542478,1.0,5.889492628999999,1.0,-3.0,wsj_0008.1.1,-1.0,-2.1886,0.0,0.0,343.61886400000003
42,-1.0,-0.0,-5.350686694,0.0,-1.0,wsj_0008.2.1,-3.0,-2.7783,-4.9727186292223164,-0.0,-27.73300007
43,0.0,0.0,2.050826,1.0,-4.0,wsj_0008.2.2,19.0,4.1339999999999995,0.0,0.0,-188.6740491
44,0.1580257236020624,-0.0,-11.95804702,0.0,8.0,wsj_0008.6.1,1.0,-1.8039,-0.0,-0.0,-503.6840642
45,0.2699266592117111,-0.8660254037844387,0.928610833,1.0,-2.0,wsj_0010.1.1,-2.0,2.1914,0.0,0.0,-2492.886176
46,-0.0,-0.0,-0.8597145509999999,0.0,-1.0,wsj_0010.9.1,3.0,1.5732,-0.0,-0.0,-1109.021755
47,0.0,0.0,0.9191790670000001,1.0,2.0,wsj_0010.12.1,-1.0,-1.0294,0.0,0.0,-993.3734432
48,-0.6063961925375523,-2.0,-0.6604279989999999,0.0,11.0,wsj_0010.17.1,4.0,-2.512,-1.107492167832529,-0.40012539727494084,-342.9699617
49,-0.12124771722335692,1.0,0.621424479,1.0,-1.0,wsj_0010.18.1,4.0,-1.2738,0.0,0.0,348.1906673
50,-0.0,-0.0,0.099310704,0.0,-2.0,wsj_0010.18.2,28.0,-1.7645,-0.0,-0.0,441.0939114
51,0.1339449231252844,0.0,1.977963449,1.0,1.0,wsj_0010.19.1,55.0,0.2392,0.0,0.0,7.290773596
52,0.4578405151109974,1.0540925533894598,-6.049718705,0.0,8.0,wsj_0011.1.1,-2.0,-6.4176,-0.0,-0.0,-500.9818669
53,-0.08557534755012702,0.0,3.742259118,1.0,-2.0,wsj_0011.3.1,1.0,3.467,0.0,0.0,446.10540719999995
54,0.03739787960033819,-0.0,0.26857102899999996,0.0,1.0,wsj_0011.6.1,4.0,-2.3131,-0.0,-0.0,49.07022815
55,-0.3855701541695039,-2.0,-2.51500129,1.0,2.0,wsj_0011.7.1,9.0,-1.6065,-3.7867838504625104,0.0,-350.82266360000006
56,1.5,2.0,1.1371285309999999,0.0,1.0,wsj_0011.8.1,3.0,0.0647,3.3917265423436773,3.3917265423436773,-36.07364798
57,0.0,0.0,3.0659998560000004,1.0,-5.0,wsj_0012.3.1,0.0,-0.2775,0.0,0.0,2068.282409
58,-0.03181293539717958,-0.5,0.286430065,0.0,-1.0,wsj_0012.6.1,0.0,0.09699999999999999,-0.0,-0.0,-428.1650733
59,0.017115158461263186,0.0,1.345227131,1.0,-2.0,wsj_0012.6.2,-76.0,3.7710000000000004,0.0,0.0,-625.1806588
60,-0.09919710206594434,-0.0,0.431693647,0.0,1.0,wsj_0012.8.1,6.0,-0.5582,-0.0,-0.0,29.69438034
61,-0.1094278093513847,0.0,3.91724635,1.0,2.0,wsj_0012.9.1,-3.0,3.5129,0.0,0.0,3133.781881
62,-0.0,-0.0,0.609224109,0.0,1.0,wsj_0012.11.1,0.0,0.1574,0.4059234988068319,-0.0,116.16936319999999
63,-0.13444438147423615,0.0,-0.39245821399999997,1.0,-4.0,wsj_0012.12.1,-4.0,1.6438,0.0,0.0,373.2319825
64,-0.14467047471697714,-0.0,-6.310980065,0.0,45.0,wsj_0013.6.1,0.0,-3.937,-0.0,-0.9123050577606264,-5609.063414
65,-0.01984735806724773,0.10000000000000009,5.594661601,1.0,0.0,wsj_0013.7.1,1.0,-1.0924,0.0,0.0,-2566.601264
66,-0.0,-0.0,-6.362615001,0.0,0.0,wsj_0013.8.1,4.0,-3.6406,0.7015686690256969,-0.0,-126.6285567
67,0.0,0.0,7.131708929,1.0,0.0,wsj_0013.10.1,15.0,3.3923,-0.7015686690256969,0.0,319.7654418
68,-0.0,-0.0,0.525051016,0.0,-2.0,wsj_0013.10.2,-55.0,2.1107,-0.0,-0.0,2343.202271
69,0.0,0.0,4.41204473,1.0,1.0,wsj_0013.14.1,-44.0,1.452,0.4059234988068319,0.0,-56.51673426
70,-0.0,-0.0,-4.90682972,0.0,0.0,wsj_0013.15.1,-3.0,-3.6406,0.7015686690256969,-0.0,-127.3413429
71,0.2402529792060779,0.0,4.165407902,1.0,-12.0,wsj_0013.17.1,0.0,4.8180000000000005,3.584519288705662,0.0,-1480.845478
72,0.008243974776679097,-0.0,-12.21862261,0.0,16.0,wsj_0013.17.2,-54.0,-4.1453,-0.0,-0.0,-2657.46776
73,0.15179691772372397,1.7320508075688774,4.625707448,1.0,-8.0,wsj_0013.18.1,-71.0,8.6985,3.184393891430721,3.184393891430721,615.9073437999999
74,-0.31297424026817944,-0.0,-0.888814463,0.0,5.0,wsj_0015.1.1,-9.0,-0.4319,-0.0,-0.0,-607.9244074
75,0.0,0.0,0.5423893439999999,1.0,1.0,wsj_0015.5.1,-6.0,1.956,0.4059234988068319,0.0,-115.9568852
76,-0.06286502438924868,-0.0,1.167913365,0.0,4.0,wsj_0015.7.1,5.0,-0.2287,-0.0,-0.0,-176.8768931
77,0.0,0.0,4.309093671,1.0,-4.0,wsj_0015.11.1,-11.0,-1.7352,0.0,0.0,544.3704067000001
78,0.009970258214212574,-0.0,0.66311019,0.0,-1.0,wsj_0015.16.1,-1.0,-0.3532,-0.0,-0.0,-77.37390613
79,0.1545390023202947,0.0,-0.037222617,1.0,6.0,wsj_0015.16.2,12.0,-1.2373,0.0,0.0,-312.84819489999995
80,-0.09471745303501933,-0.0,-0.573829665,0.0,-2.0,wsj_0015.16.3,-6.0,-1.5479,-0.0,-0.0,213.32046969999996
81,0.16450926053450723,0.0,0.279699156,1.0,5.0,wsj_0015.16.4,-4.0,-0.5348,0.0,0.0,-749.9115985000001
82,-0.05982154928527536,-0.0,0.433623372,0.0,-4.0,wsj_0015.16.5,13.0,-0.9058,-0.0,-0.0,-149.7691245
83,-0.0926084733220795,0.0,5.1213040130000005,1.0,-2.0,wsj_0015.22.1,-4.0,3.7573,0.0,0.0,-163.3592601
84,-0.7071067811865475,-0.0,-4.153905282,0.0,-1.0,wsj_0016.1.1,4.0,-4.087,-4.9727186292223164,-0.0,-350.8778952
85,0.0,0.0,-1.553710374,1.0,-2.0,wsj_0016.1.2,14.0,0.223,0.0,0.0,145.9465259
86,1.2175191748701417,2.0,3.148628928,0.0,0.0,wsj_0016.5.1,40.0,-0.853,3.7867838504625104,3.7867838504625104,141.8410705
87,1.0,0.0,6.214122842,1.0,1.0,wsj_0017.2.1,1.0,1.6516,4.9727186292223164,0.0,174.66519480000002
88,-0.0,-0.0,1.625053113,0.0,2.0,wsj_0018.2.1,-1.0,-2.7375,-0.0,-0.0,302.34740389999996
89,0.04985824902333119,0.0,9.614559598,1.0,-17.0,wsj_0018.3.1,0.0,2.2159999999999997,0.0,0.0,4507.091721
90,0.0028567668975668786,-0.0,-0.205722357,0.0,-14.0,wsj_0018.4.1,1.0,-1.4749,-0.0,-0.0,2189.302999
91,0.2457633070194999,0.0,2.97562,1.0,-14.0,wsj_0018.5.1,-8.0,7.3911,0.0,0.0,1539.4250359999999
92,-0.0,-0.0,0.230973171,0.0,10.0,wsj_0018.6.1,-10.0,1.2822,-0.0,-0.0,-2127.434966
93,-0.8006318735417657,-1.0,-1.329628998,1.0,-1.0,wsj_0018.7.1,-7.0,1.4140000000000001,-2.477027120873133,-3.184393891430721,-425.02583569999996
94,0.08247860988423225,-0.0,-3.463982248,0.0,9.0,wsj_0018.14.1,10.0,-1.166,0.4059234988068319,-0.0,-1035.5200519999999
95,0.0,0.0,4.469355537,1.0,0.0,wsj_0018.15.1,1.0,3.6337,-0.7015686690256969,0.0,148.7404142
96,-0.0070271481360153695,-0.0,0.853587635,0.0,0.0,wsj_0018.23.1,4.0,-2.8483,-0.0,-0.0,-30.82260255
97,1.0778171787161432,0.0,5.4317439389999995,1.0,3.0,wsj_0018.31.1,-5.0,2.8333,0.0,0.0,-324.0794651
98,-0.22014584685044547,-0.0,-2.33481961,0.0,3.0,wsj_0018.33.1,2.0,-3.4264,-0.0,-0.0,-34.32101226
99,-0.28988551782622424,0.0,0.3853769,1.0,1.0,wsj_0018.33.2,47.0,-1.062,0.0,0.0,-201.254265
100,-0.0,-0.0,-0.318673218,0.0,-1.0,wsj_0020.2.1,-2.0,0.3549,-0.4059234988068319,-0.0,237.56666319999997
101,0.0,0.0,-1.685020025,1.0,1.0,wsj_0020.2.2,-7.0,2.7519,0.0,0.0,1016.0882140000001
102,-0.13297253318506816,-0.0,-6.289427166,0.0,12.0,wsj_0020.3.1,41.0,-3.9279,-0.0,-0.0,-2599.7568100000003
103,0.0,0.0,7.541274245,1.0,0.0,wsj_0020.8.1,1.0,4.0715,-0.7015686690256969,0.0,54.07294093
104,-0.0,-0.0,-2.569720794,0.0,-1.0,wsj_0020.11.1,5.0,1.2038,-0.4059234988068319,-0.0,-119.39205770000001
105,0.027746934884923052,-0.4,9.887992775,1.0,-2.0,wsj_0020.14.1,1.0,9.8737,-0.3950573081188331,-0.3950573081188331,748.096957
106,-0.0,-0.0,-4.635783096,0.0,0.0,wsj_0020.16.1,0.0,-3.9964,0.7015686690256969,-0.0,-438.5972357
107,-0.8046838024371644,0.0,4.837067843,1.0,-25.0,wsj_0020.19.1,0.0,4.4715,0.0,0.0,3669.6727840000003
108,-0.2680391371839575,-0.0,-4.2206978369999995,0.0,9.0,wsj_0021.2.1,7.0,-8.084,-0.0,-0.0,-2301.170403
109,-0.029101392037115315,0.0,3.557831414,1.0,-2.0,wsj_0021.2.2,-29.0,4.082,0.0,0.0,333.9876635
110,-0.3190424219527214,-0.0,-1.018382149,0.0,0.0,wsj_0021.3.1,-19.0,-1.0027,-0.0,-0.0,-65.87099066
111,0.14572868395551747,-1.0,-0.854014924,1.0,-1.0,wsj_0021.4.1,9.0,2.775,-2.477027120873133,-2.477027120873133,-98.81974423
112,-0.013826206139455177,0.5,-0.922827801,0.0,-2.0,wsj_0021.6.1,-2.0,-1.6953,-2.0897680095423516,2.477027120873133,-169.30518830000003
113,-0.042707452853652544,0.0,5.296080833,1.0,-1.0,wsj_0021.7.1,-2.0,6.9510000000000005,0.0,0.0,522.7373602
114,0.056923369739518004,-0.0,2.165199105,0.0,3.0,wsj_0022.6.1,2.0,-0.32899999999999996,-0.0,-0.0,342.71536480000003
115,-0.31622776601683805,0.0,3.338260384,1.0,-1.0,wsj_0022.9.1,-5.0,5.1342,0.0,0.0,27.51035157
116,-0.21498611288070665,-0.0,-4.377206944,0.0,5.0,wsj_0022.13.1,-2.0,-1.847,-0.0,-0.0,-2190.0832179999998
117,-0.3164833800503537,0.0,2.8334812210000004,1.0,-4.0,wsj_0022.16.1,0.0,-1.2214,0.0,0.0,497.75828150000007
118,0.12333326801413659,-0.0,-3.7839821380000003,0.0,7.0,wsj_0023.4.1,6.0,-0.106,-4.566795130415485,0.7073667705575879,547.0426118
119,-0.03121512994551006,0.0,-0.139224073,1.0,1.0,wsj_0024.1.1,-7.0,-0.1085,0.0,0.0,1.3192052029999999
120,-0.05700966846335671,-0.0,-0.035008103,0.0,14.0,wsj_0024.1.2,7.0,-1.7439,-0.0,-0.0,-819.2458667999999
121,0.14037462628190456,0.0,0.7186506509999999,1.0,-8.0,wsj_0024.1.3,-16.0,0.7862,0.0,0.0,436.0764886
122,-0.08822479840886677,-0.0,-0.46969390899999997,0.0,15.0,wsj_0024.1.4,49.0,-2.0719,-0.0,-0.0,-842.5088038999999
123,-0.08336495781854786,0.0,-0.26015033600000004,1.0,-6.0,wsj_0024.1.5,-49.0,1.0761,0.0,0.0,512.1755059999999
124,-0.802606768791356,-0.0,-13.97841415,0.0,6.0,wsj_0024.4.1,1.0,-8.6977,-3.3893321786337594,-0.20493828720303847,-87.42500075
125,0.34643024500867675,0.0,3.566666135,1.0,-18.0,wsj_0024.8.1,1.0,3.0239999999999996,0.0,0.0,960.244089
126,-0.008112431190458097,-0.0,-2.578410262,0.0,4.0,wsj_0026.1.1,7.0,-0.1915,-0.0,-0.0,-31.73470851
127,-0.5411879297435465,-2.0,2.80691746,1.0,-14.0,wsj_0026.8.1,-19.0,3.4973,0.0,-3.3893321786337594,1607.368899
128,-1.0,-0.0,-6.164340132,0.0,-1.0,wsj_0027.1.1,0.0,-1.9314,-4.9727186292223164,-0.0,-195.8414302
129,0.0,0.0,7.025978747000001,1.0,1.0,wsj_0027.2.1,-3.0,2.3503,0.0,0.0,880.6766216
130,-0.0,-0.0,-2.1125227719999997,0.0,-1.0,wsj_0027.2.2,-58.0,-0.8819,-0.4059234988068319,-0.0,22.82781108
131,0.036122376459094316,0.0,2.170956661,1.0,-2.0,wsj_0027.4.1,-8.0,-0.6484,0.0,0.0,-487.9281335
132,0.323131688186172,-0.0,-0.970934066,0.0,1.0,wsj_0027.5.1,0.0,-2.7692,-0.0,-0.0,394.0674143
133,0.0,0.0,4.265350338999999,1.0,-2.0,wsj_0027.7.1,9.0,0.0759,0.0,0.0,382.16509460000003
134,-0.4137593354512037,-0.0,-6.629495015,0.0,3.0,wsj_0027.13.1,-3.0,-3.5147,-0.0,-0.0,-711.870963
135,0.6546536707079772,0.0,4.902479027,1.0,1.0,wsj_0029.1.1,-4.0,0.0947,4.9727186292223164,0.0,-403.66053910000005
136,0.8149162002255639,1.0,-1.773435792,0.0,-1.0,wsj_0029.2.1,2.0,-3.7818,2.477027120873133,3.184393891430721,-121.49288729999999
137,0.3451271967766192,0.0,4.955103242,1.0,-8.0,wsj_0029.7.1,4.0,1.8313,0.0,0.0,-86.76441607
138,-0.06300503209797798,-0.0,-14.92740618,0.0,6.0,wsj_0029.9.1,-1.0,-3.9683,-0.0,-0.0,-1568.803218
139,0.026620635921463742,0.0,2.999090549,1.0,-5.0,wsj_0031.2.1,-13.0,6.0736,0.0,0.0,757.3517015
140,0.19147098371433158,-0.0,0.45637986700000005,0.0,6.0,wsj_0031.2.2,26.0,-6.3605,-0.0,-0.0,-167.3403685
141,0.8660254037844387,0.0,5.441443982999999,1.0,1.0,wsj_0033.1.1,-8.0,3.8527,4.9727186292223164,0.0,116.7035626
142,-0.0,-0.0,-1.758077439,0.0,1.0,wsj_0033.1.2,3.0,0.2054,-0.0,-0.0,-20.30052241
143,0.0,0.0,-0.791016339,1.0,0.0,wsj_0033.1.3,3.0,0.3392,0.0,0.0,21.36154641
144,-0.0,-0.0,1.4212597009999999,0.0,-1.0,wsj_0033.1.4,-15.0,1.1949,-0.0,-0.0,-17.08151122
145,0.0,0.0,-2.568845839,1.0,1.0,wsj_0033.1.5,16.0,0.4506,0.0,0.0,-202.16508100000001
146,-0.0,-0.0,0.5336857079999999,0.0,1.0,wsj_0033.1.6,-18.0,-1.297,-0.0,-0.0,359.0763673
147,-0.25342747085555367,0.0,1.811465071,1.0,-12.0,wsj_0034.3.1,-2.0,5.1326,0.0,0.0,532.3076304
148,-0.0859650505888353,-0.0,-6.5580632670000005,0.0,15.0,wsj_0034.7.1,-2.0,-1.6456,0.4059234988068319,-0.0,-2109.2778940000003
149,-0.11670311069893746,0.0,0.613484004,1.0,4.0,wsj_0034.8.1,-6.0,-0.6802,0.0,0.0,429.97972180000005
150,-0.0,-0.0,-4.828553133,0.0,1.0,wsj_0034.13.1,9.0,-2.0272,-0.0,-0.0,-940.8959689
151,-0.14686317664115126,0.0,5.737035157999999,1.0,-17.0,wsj_0034.13.2,0.0,3.0515,-0.4059234988068319,0.0,2741.893786
152,0.30166008084050405,1.0,-2.029740152,0.0,-2.0,wsj_0034.15.1,27.0,1.4202,-0.0,-0.0,-2750.826596
153,0.0,0.0,3.86608479,1.0,1.0,wsj_0034.15.2,-24.0,2.9506,0.0,0.0,361.541691
154,0.16702277616977984,1.0,2.227760527,0.0,4.0,wsj_0034.23.1,-36.0,-5.5237,-0.0,-0.0,-955.3593576999999
155,0.5783552312542559,0.0,0.08952346800000001,1.0,0.0,wsj_0034.24.1,0.0,1.5841,0.0,0.0,134.8910546
156,-0.0,-0.0,-1.226558753,0.0,-2.0,wsj_0034.25.1,-2.0,-2.2277,-0.0,-0.0,-225.4888228
157,1.0,0.0,6.242700183999999,1.0,1.0,wsj_0034.28.1,-2.0,2.202,4.9727186292223164,0.0,-57.46606057
158,-0.0,-0.0,0.1990626,0.0,0.0,wsj_0034.31.1,0.0,0.9246,-0.0,-0.0,-68.92928513
159,0.0,0.0,1.914025181,1.0,-1.0,wsj_0034.32.1,0.0,-0.7286,-0.4059234988068319,0.0,500.8584369
160,-0.0,-0.0,-3.868818435,0.0,-1.0,wsj_0034.33.1,0.0,-0.9083,-0.4059234988068319,-0.0,-86.14248828
161,0.0,0.0,0.592087426,1.0,1.0,wsj_0034.35.1,-1.0,0.7343,0.4059234988068319,0.0,79.2528022
162,-0.0,-0.0,-1.365896325,0.0,0.0,wsj_0034.39.1,0.0,-3.8989999999999996,-0.0,-0.0,-678.9320878
163,0.8660254037844387,0.0,5.41520586,1.0,1.0,wsj_0035.1.1,0.0,3.0482,4.9727186292223164,0.0,197.4849095
164,-0.11080989671666369,1.0,-3.4368590539999997,0.0,3.0,wsj_0035.2.1,-3.0,-0.0326,-0.0,-0.0,-290.8481369
165,0.0,0.0,0.996103568,1.0,2.0,wsj_0035.3.1,1.0,-4.8236,0.0,0.0,-798.625742
166,-0.23205555494849472,-0.0,-15.37197721,0.0,26.0,wsj_0035.6.1,3.0,-5.8678,-3.3893321786337594,-0.20493828720303847,-7567.416157
167,0.1495357994172412,0.0,4.52716395,1.0,-6.0,wsj_0035.6.2,-15.0,1.6118,0.0,0.0,808.7902574
168,-0.4629245340497245,-0.0,-3.995748293,0.0,17.0,wsj_0035.7.1,42.0,-2.2219,-0.0,-0.0,-4586.723629
169,-0.29235001162276864,0.0,8.840506631,1.0,-23.0,wsj_0035.11.1,30.0,1.9781,0.0,0.0,5566.951722
170,-0.008956221510397933,-0.0,-0.971764647,0.0,0.0,wsj_0036.2.1,18.0,1.9833,-0.0,-0.0,53.43516796
171,0.16840826742715193,-0.5,3.7192627380000003,1.0,-2.0,wsj_0036.3.1,-9.0,3.6976,-0.3950573081188331,-0.3950573081188331,-12.46610874
172,-1.0852977234194237,-1.0,-8.819317017000001,0.0,4.0,wsj_0036.3.2,-33.0,-5.4879999999999995,-3.3917265423436773,-3.3917265423436773,-345.01326969999997
173,0.5613608914238398,1.0,1.190571614,1.0,0.0,wsj_0036.3.3,32.0,-0.5833,0.0,0.0,346.8729802
174,-0.9168894559922718,-1.5,-3.655743676,0.0,2.0,wsj_0036.3.4,-55.0,-3.3431,-3.3917265423436773,-3.3917265423436773,-253.55319369999998
175,0.5239368319955838,0.0,11.57481695,1.0,-4.0,wsj_0036.3.5,56.0,5.4662,-0.3950573081188331,-0.3950573081188331,70.85098354
176,-0.1268290716504323,-0.0,-4.7721363089999995,0.0,1.0,wsj_0036.5.1,0.0,-5.5613,-0.0,-0.0,-54.15848609
177,0.3100266195899457,0.0,7.215391132000001,1.0,-4.0,wsj_0036.5.2,0.0,6.555,0.0,0.0,187.11321940000002
178,0.08925008745771171,-0.0,-0.027106687,0.0,1.0,wsj_0036.5.3,-4.0,-1.4169,-0.0,-0.0,113.62130829999998
179,0.18319754793951337,0.0,5.497962951,1.0,-3.0,wsj_0036.5.4,1.0,7.1391,0.0,0.0,98.06746852
180,-0.3992767070476574,-0.0,-6.644409621,0.0,3.0,wsj_0036.5.5,-1.0,-6.0228,-0.0,-0.0,-134.5097699
181,0.8660254037844387,0.0,5.322426737,1.0,1.0,wsj_0036.6.1,4.0,5.3621,4.9727186292223164,0.0,-8.743236171
182,0.1938777374984185,1.0,-2.474811689,0.0,-6.0,wsj_0036.7.1,-2.0,-0.5374,-0.0,-0.0,265.3657411
183,1.0628161674546648,0.0,1.37935641,1.0,-1.0,wsj_0036.15.1,1.0,4.9679,0.0,0.0,667.9639882
184,-0.0,-0.0,-0.42108524,0.0,0.0,wsj_0036.20.1,1.0,-2.9949,-0.0,-0.0,23.27951074
185,-0.12676334779491946,0.0,6.873201332000001,1.0,-13.0,wsj_0036.23.1,0.0,3.6993,-0.4059234988068319,0.0,1981.64721
186,0.03188266904786283,-0.0,0.678802369,0.0,-1.0,wsj_0036.26.1,-1.0,1.9843,-0.0,-0.0,-42.91514253
187,-0.10931200816410121,0.0,3.629866695,1.0,-4.0,wsj_0036.26.2,-21.0,2.0082,0.0,0.0,930.793503
188,-0.001138666751709455,-0.0,-3.638168588,0.0,3.0,wsj_0036.26.3,42.0,-0.4333,-0.0,-0.0,431.80043729999994
189,-0.07742933911623835,0.0,9.076292736000001,1.0,-7.0,wsj_0036.26.4,-54.0,3.9043,0.0,0.0,1202.026464
190,0.11045067491581059,-0.0,-1.0756326729999999,0.0,1.0,wsj_0036.26.5,54.0,-1.9680000000000002,-0.0,-0.0,208.1510947
191,0.7664808076244858,2.0,7.138224027000001,1.0,-2.0,wsj_0036.27.1,2.0,9.262,3.3917265423436773,3.3917265423436773,965.8803864
192,-0.6957252427829381,-2.0,-5.143012935,0.0,3.0,wsj_0036.29.1,0.0,-3.678,-3.7867838504625104,-0.0,-456.5725421
193,0.8660254037844387,0.0,5.450152033999999,1.0,1.0,wsj_0036.30.1,-3.0,3.5448,4.9727186292223164,0.0,38.50518918
194,0.10233220929949843,1.0,1.607322903,0.0,-1.0,wsj_0036.31.1,3.0,0.6314,3.7867838504625104,3.7867838504625104,0.424025004
195,0.0032886624366292166,0.0,3.098641399,1.0,0.0,wsj_0036.33.1,1.0,7.8772,0.0,0.0,510.16699180000006
196,0.022362904569078773,-0.0,-4.528353005,0.0,0.0,wsj_0036.33.2,25.0,-8.5574,-0.0,-0.0,-564.3538547
197,-0.023678369543730482,0.0,-1.690999423,1.0,0.0,wsj_0036.33.3,-25.0,2.57,0.0,0.0,-121.2302778
