id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,root_cluster
wsj_0013.7.1,-0.42,-0.109,0.02235071586223805,0.18018749253911182,3
wsj_0013.8.0,-0.047,0.226,0.0,0.0,21
wsj_0013.8.1,0.466,0.199,0.9999999999999999,-0.9999999999999999,3
wsj_0013.10.0,-0.047,0.226,0.0,0.0,21
wsj_0013.10.1,-0.121,0.129,0.9999999999999999,-0.9999999999999999,11
wsj_0013.10.2,-0.047,0.226,0.0,0.0,21
wsj_0013.14.0,0.492,0.391,0.0,0.0,29
wsj_0013.14.1,-0.492,-0.394,-0.8660254037844387,-0.9999999999999999,3
wsj_0013.15.0,-0.047,0.226,0.0,0.0,21
wsj_0013.15.1,0.466,0.199,0.9999999999999999,-0.9999999999999999,3
wsj_0013.17.0,0.099,0.129,-0.002494066260639038,-0.9999999999999999,11
wsj_0013.17.1,0.472,-0.246,0.1394135925058283,-0.9999999999999999,11
wsj_0013.17.2,0.099,0.129,-0.04170142500599861,-0.9999999999999999,11
wsj_0013.18.0,-0.614,-0.183,-0.011083878326889389,0.6000000000000001,26
wsj_0013.18.1,-0.26,-0.443,-0.5504992902355063,-0.19999999999999998,26
wsj_0015.1.0,0.086,-0.382,-0.32042587057961286,-0.9999999999999999,11
wsj_0015.1.1,0.086,-0.382,-0.47052911262653313,-0.9999999999999999,11
wsj_0015.5.0,-0.381,0.117,0.0,0.0,11
wsj_0015.5.1,0.361,-0.131,-0.5,-0.9999999999999999,11
wsj_0015.7.0,0.099,-0.05,-0.24041402535023346,-0.9999999999999999,11
wsj_0015.7.1,0.099,-0.05,-0.23929333911952408,-0.9999999999999999,11
wsj_0015.11.0,-0.963,-0.246,-0.614502433207647,0.21081851067789195,11
wsj_0015.11.1,-0.963,-0.246,-0.614502433207647,0.21081851067789195,11
wsj_0015.16.0,0.099,-0.05,-0.33232940992183985,-0.9999999999999999,11
wsj_0015.16.1,0.099,-0.05,-0.35932267108392596,-0.9999999999999999,11
wsj_0015.16.2,0.099,-0.05,-0.2839929706470442,-0.9999999999999999,11
wsj_0015.16.3,0.099,-0.05,-0.28851275267325704,-0.9999999999999999,11
wsj_0015.16.4,0.099,-0.05,-0.2569712670824204,-0.9999999999999999,11
wsj_0015.16.5,0.099,-0.05,-0.3322039789266485,-0.9999999999999999,11
wsj_0015.22.0,0.086,-0.382,-0.6313527316619478,-0.9999999999999999,11
wsj_0015.22.1,0.086,-0.382,-0.563045090566732,-0.9999999999999999,11
wsj_0016.1.0,-0.381,0.117,0.0,0.0,11
wsj_0016.1.1,0.307,0.007,-0.054554472558998104,-0.9999999999999999,11
wsj_0016.1.2,-0.381,0.117,0.0,0.0,11
wsj_0016.5.0,-0.259,-0.683,-0.33537208832550724,0.0,3
wsj_0016.5.1,-0.259,-0.683,-0.5548883643203848,-0.6000000000000001,3
wsj_0017.2.0,-0.381,0.117,0.0,0.0,11
wsj_0017.2.1,0.307,0.007,-0.5,-0.9999999999999999,11
wsj_0018.2.0,-0.195,1.049,0.19999999999999998,0.9999999999999999,21
wsj_0018.2.1,-0.195,1.049,0.19999999999999998,0.9999999999999999,21
wsj_0018.3.0,0.246,0.366,-0.08198098310924617,-0.9999999999999999,3
wsj_0018.3.1,0.246,0.366,-0.07949799813506768,-0.9999999999999999,3
wsj_0018.4.0,1.279,0.729,-0.299087986764746,-0.9999999999999999,21
wsj_0018.4.1,1.279,0.729,0.13036239879045003,-0.9999999999999999,21
wsj_0018.5.0,-0.881,-0.492,-0.10117112519357227,0.9999999999999999,21
wsj_0018.5.1,0.099,-0.05,-0.20920685218893076,-0.9999999999999999,11
wsj_0018.6.0,0.33,-0.027,-0.39285714285714296,-1.0,11
wsj_0018.6.1,0.33,-0.027,-0.39285714285714296,-1.0,11
wsj_0018.7.0,-0.614,-0.474,-0.7999999999999999,0.9999999999999999,11
wsj_0018.7.1,0.287,0.159,-0.008839913921757278,-0.5,11
wsj_0018.14.0,0.361,-0.131,-0.15204802942180334,-0.9999999999999999,11
wsj_0018.14.1,-0.381,0.117,0.0,0.0,11
wsj_0018.15.0,-0.047,0.226,0.0,0.0,21
wsj_0018.15.1,-0.121,0.129,0.9999999999999999,-0.9999999999999999,11
wsj_0018.23.0,0.764,0.073,-0.0872762533057405,-0.9999999999999999,11
wsj_0018.23.1,0.764,0.073,-0.15836373143126567,-0.9999999999999999,11
wsj_0018.31.0,0.099,-0.05,-0.22754898976351917,-0.9999999999999999,11
wsj_0018.31.1,0.099,-0.05,-0.37517562577416025,-0.632455532033676,11
wsj_0018.33.0,-0.244,-0.44,-0.7999999999999999,-0.9999999999999999,11
wsj_0018.33.1,0.086,-0.382,0.12727272727272726,-0.9999999999999999,11
wsj_0018.33.2,-0.244,-0.44,-0.7,-0.9999999999999999,11
wsj_0020.2.0,0.492,0.391,0.0,0.0,29
wsj_0020.2.1,-0.364,-0.394,-0.8451542547285165,-0.9999999999999999,3
wsj_0020.2.2,0.492,0.391,0.0,0.0,29
wsj_0020.3.0,-0.313,-0.158,0.15223581734045086,-0.9999999999999999,3
wsj_0020.3.1,-0.313,-0.158,-0.4518868007280905,-0.9999999999999999,3
wsj_0020.8.0,-0.047,0.226,0.0,0.0,21
wsj_0020.8.1,-0.121,0.129,0.9999999999999999,-0.9999999999999999,11
wsj_0020.11.0,-0.381,0.117,0.0,0.0,11
wsj_0020.11.1,0.044,0.159,0.5,-0.9999999999999999,11
wsj_0020.14.0,0.33,-0.027,0.10968427641066901,-0.19999999999999998,11
wsj_0020.14.1,0.764,0.073,0.16547356693112916,-0.39999999999999997,11
wsj_0020.16.0,-0.047,0.226,0.0,0.0,21
wsj_0020.16.1,-0.121,0.129,0.9999999999999999,-0.9999999999999999,11
wsj_0020.19.0,0.766,0.335,0.2994779206078307,-0.5,21
wsj_0020.19.1,0.33,-0.027,-0.5,-1.0,11
wsj_0021.2.0,0.086,-0.382,-0.025473986856172474,-0.9999999999999999,11
wsj_0021.2.1,0.086,-0.382,-0.4039200084384866,-0.9999999999999999,11
wsj_0021.2.2,0.086,-0.382,0.1215712241557205,-0.9999999999999999,11
wsj_0021.3.0,0.086,-0.382,-0.7181818181818183,-0.9999999999999999,11
wsj_0021.3.1,0.086,-0.382,-0.5363636363636364,-0.9999999999999999,11
wsj_0021.4.0,-0.963,-0.246,-0.2702812388086677,0.9999999999999999,11
wsj_0021.4.1,0.361,0.159,0.08703882797784893,-0.5,11
wsj_0021.6.0,-0.614,-0.474,-0.143607926009361,0.39999999999999997,11
wsj_0021.6.1,0.287,0.007,0.07355527917552636,0.0,11
wsj_0021.7.0,0.099,-0.05,-0.013410507868872192,-0.9999999999999999,11
wsj_0021.7.1,0.099,-0.05,0.017623249324469188,-0.9999999999999999,11
wsj_0022.6.0,0.287,0.007,0.12921850089528378,-0.9999999999999999,11
wsj_0022.6.1,0.287,0.007,0.14897164752895775,-0.9999999999999999,11
wsj_0022.9.0,0.099,-0.05,-0.49999999999999994,-0.9999999999999999,11
wsj_0022.9.1,0.099,-0.05,-0.6,-0.9999999999999999,11
wsj_0022.13.0,-0.742,-0.147,0.3034518880778048,0.19999999999999998,27
wsj_0022.13.1,-0.742,-0.147,0.04164269874511172,0.19999999999999998,27
wsj_0022.16.0,0.33,-0.027,-0.4229929275643799,-1.0,11
wsj_0022.16.1,0.33,-0.027,-0.33333333333333337,-1.0,11
wsj_0023.4.0,-0.101,-0.072,0.18597912596342003,-0.5,3
wsj_0023.4.1,0.347,-0.167,-0.0714736805624615,-1.0,3
wsj_0024.1.0,0.099,-0.05,0.015099341457383592,-0.9999999999999999,11
wsj_0024.1.1,0.099,-0.05,0.008676045820927073,-0.9999999999999999,11
wsj_0024.1.2,0.099,-0.05,-0.2772571990442404,-0.9999999999999999,11
wsj_0024.1.3,0.099,-0.05,-0.1511321112115375,-0.9999999999999999,11
wsj_0024.1.4,0.099,-0.05,-0.30794020167153485,-0.9999999999999999,11
wsj_0024.1.5,0.099,-0.05,-0.15574911267064964,-0.9999999999999999,11
wsj_0024.4.0,0.099,-0.05,-0.6339764538462034,-0.9999999999999999,11
wsj_0024.4.1,-0.244,-0.246,0.17193088292651346,-0.9999999999999999,11
wsj_0024.8.0,0.099,0.007,-0.09700117741315152,-0.9999999999999999,11
wsj_0024.8.1,0.099,0.007,-0.023650463750909737,-0.9999999999999999,11
wsj_0026.1.0,0.099,0.159,-0.1560828147218656,-0.9999999999999999,11
wsj_0026.1.1,0.099,0.159,0.003366492082236317,-0.9999999999999999,11
wsj_0026.8.0,-inf,-0.087,-0.3329010343195521,0.18018749253911182,3
wsj_0026.8.1,-inf,-0.087,-0.06608951901968076,0.03603749850782236,3
wsj_0027.1.0,-0.381,0.117,0.0,0.0,11
wsj_0027.1.1,0.307,0.007,-0.5,-0.9999999999999999,11
wsj_0027.2.0,-0.381,0.117,0.0,0.0,11
wsj_0027.2.1,-0.381,0.117,0.0,0.0,11
wsj_0027.2.2,0.044,-0.131,-0.9999999999999999,-0.9999999999999999,11
wsj_0027.4.0,0.086,-0.382,-0.2900070841753883,-0.9999999999999999,11
wsj_0027.4.1,-0.313,-0.158,-0.19178282129043372,-0.9999999999999999,3
wsj_0027.5.0,0.086,-0.382,-0.3886043747196989,-0.9999999999999999,11
wsj_0027.5.1,0.086,-0.382,-0.09015621493497014,-0.9999999999999999,11
wsj_0027.7.0,-0.614,-0.474,-0.26347777762091695,0.9999999999999999,11
wsj_0027.7.1,-0.614,-0.474,-0.26347777762091695,0.9999999999999999,11
wsj_0027.13.0,0.086,0.159,-0.013496942675258953,-0.9999999999999999,11
wsj_0027.13.1,0.044,0.159,0.02067185946982981,-0.9999999999999999,11
wsj_0029.1.0,-0.381,0.117,0.0,0.0,11
wsj_0029.1.1,0.044,0.007,0.22454435656953595,-0.9999999999999999,11
wsj_0029.2.0,-1.004,-0.405,-0.7,0.9999999999999999,11
wsj_0029.2.1,0.287,-0.131,-0.26475841836855746,-0.5,11
wsj_0029.7.0,0.012,-0.309,-0.10673666825634397,-0.9999999999999999,11
wsj_0029.7.1,0.086,-0.382,-0.02802328999742722,-0.9999999999999999,11
wsj_0029.9.0,-0.28,-0.477,-0.27557806718147293,0.19999999999999998,21
wsj_0029.9.1,-0.28,-0.477,-0.24405122022669512,0.39999999999999997,21
wsj_0031.2.0,0.086,-0.382,-0.1976561997101017,-0.9999999999999999,11
wsj_0031.2.1,0.086,-0.382,-0.25069124932638887,-0.9999999999999999,11
wsj_0031.2.2,0.086,-0.382,-0.13561074642686938,-0.9999999999999999,11
wsj_0033.1.0,-0.381,0.117,0.0,0.0,11
wsj_0033.1.1,0.044,0.007,0.0,-0.9999999999999999,11
wsj_0033.1.2,-0.381,0.117,0.0,0.0,11
wsj_0033.1.3,-0.381,0.117,0.0,0.0,11
wsj_0033.1.4,-0.381,0.117,0.0,0.0,11
wsj_0033.1.5,-0.381,0.117,0.0,0.0,11
wsj_0033.1.6,-0.381,0.117,0.0,0.0,11
wsj_0034.3.0,0.099,-0.05,-0.25877679341478255,-0.9999999999999999,11
wsj_0034.3.1,0.099,-0.05,-0.18439287751717093,-0.9999999999999999,11
wsj_0034.7.0,2.053,1.712,-0.06200086673097717,-0.9999999999999999,29
wsj_0034.7.1,0.492,0.391,0.0,0.0,29
wsj_0034.8.0,0.172,-0.167,-0.05560348350687276,-0.9999999999999999,3
wsj_0034.8.1,0.172,-0.167,0.05733217690108623,-0.9999999999999999,3
wsj_0034.13.0,0.044,-0.131,-0.39556645004257757,-0.9999999999999999,11
wsj_0034.13.1,0.044,-0.131,-0.39556645004257757,-0.9999999999999999,11
wsj_0034.13.2,-0.381,0.117,0.0,0.0,11
wsj_0034.15.0,0.086,-0.382,-0.18054483050545167,-0.9999999999999999,11
wsj_0034.15.1,0.086,-0.382,-0.14327382388232274,-0.7999999999999999,11
wsj_0034.15.2,0.086,-0.382,-0.18054483050545167,-0.9999999999999999,11
wsj_0034.23.0,-1.153,-0.685,-0.33790306608314513,1.0,29
wsj_0034.23.1,-1.153,-0.685,-0.22338297534308527,0.20291986247835694,29
wsj_0034.24.0,0.086,-0.382,-0.5410359338752574,-0.9999999999999999,11
wsj_0034.24.1,0.086,-0.382,-0.40729671426564323,-0.9999999999999999,11
wsj_0034.25.0,1.279,0.729,-0.26951428345247985,-0.9999999999999999,21
wsj_0034.25.1,0.345,0.366,-0.17525792202647603,-0.9999999999999999,11
wsj_0034.28.0,-0.523,-0.202,0.0,0.0,26
wsj_0034.28.1,0.347,-0.167,-0.5,-0.9999999999999999,3
wsj_0034.31.0,0.271,0.093,0.6486749731408026,-0.9999999999999999,26
wsj_0034.31.1,0.271,0.093,0.6486749731408026,-0.9999999999999999,26
wsj_0034.32.0,0.361,0.159,0.304255531702266,-0.9999999999999999,11
wsj_0034.32.1,-0.381,0.117,0.0,0.0,11
wsj_0034.33.0,-0.523,-0.202,0.0,0.0,26
wsj_0034.33.1,-0.492,-0.394,-0.8660254037844387,-0.9999999999999999,3
wsj_0034.35.0,-0.381,0.117,0.0,0.0,11
wsj_0034.35.1,0.361,0.159,0.8660254037844387,-0.9999999999999999,11
wsj_0034.39.0,-0.176,-0.089,0.06359892803075629,-0.316227766016838,11
wsj_0034.39.1,-0.176,-0.089,0.06359892803075629,-0.316227766016838,11
wsj_0035.1.0,-0.381,0.117,0.0,0.0,11
wsj_0035.1.1,0.361,0.007,-0.19999999999999998,-0.9999999999999999,11
wsj_0035.2.0,-0.311,-0.222,0.2424251623129198,0.9999999999999999,21
wsj_0035.2.1,-0.311,-0.222,-0.009674615910381025,0.19999999999999998,21
wsj_0035.3.0,0.345,0.366,0.13451010734485616,-0.9999999999999999,11
wsj_0035.3.1,0.345,0.366,0.13451010734485616,-0.9999999999999999,11
wsj_0035.6.0,0.099,-0.05,-0.028151801475110927,-0.9999999999999999,11
wsj_0035.6.1,0.086,-0.44,0.08172647026738793,-0.9999999999999999,11
wsj_0035.6.2,0.099,-0.05,-0.15424654631337306,-0.9999999999999999,11
wsj_0035.7.0,-0.342,-0.542,-0.4566892142001788,-0.5,28
wsj_0035.7.1,-0.342,-0.542,-0.008881225184393632,-0.5,28
wsj_0035.11.0,0.91,0.41,0.20147573855722326,-1.0,3
wsj_0035.11.1,0.91,0.41,0.2323468442648847,-1.0,3
wsj_0036.2.0,-0.244,0.163,-0.08353833569312755,-0.9999999999999999,11
wsj_0036.2.1,-0.244,0.163,-0.02948411847992737,-0.9999999999999999,11
wsj_0036.3.0,-0.754,-0.417,-0.2017853988002107,-0.39999999999999997,3
wsj_0036.3.1,0.163,-0.006,-0.11328303090538144,-0.7999999999999999,3
wsj_0036.3.2,-0.131,-0.087,-0.14084856304079976,-0.7999999999999999,3
wsj_0036.3.3,-0.754,-0.417,-0.2725872931160741,-0.19999999999999998,3
wsj_0036.3.4,-0.131,-0.087,-0.1982453040844175,-0.39999999999999997,3
wsj_0036.3.5,0.163,-0.006,-0.07042428152039988,-1.0,3
wsj_0036.5.0,1.279,0.729,-0.18310313195303968,-0.9999999999999999,21
wsj_0036.5.1,1.279,0.729,0.0,-0.9999999999999999,21
wsj_0036.5.2,1.279,0.729,0.3943759765142393,-0.9999999999999999,21
wsj_0036.5.3,1.279,0.729,0.14789099119283972,-0.9999999999999999,21
wsj_0036.5.4,1.279,0.729,0.3280550835900096,-0.9999999999999999,21
wsj_0036.5.5,1.279,0.729,0.144626434700972,-0.9999999999999999,21
wsj_0036.6.0,-0.381,0.117,0.0,0.0,11
wsj_0036.6.1,0.361,0.007,-0.19999999999999998,-0.9999999999999999,11
wsj_0036.7.0,0.099,-0.05,-0.49999999999999994,-0.9999999999999999,11
wsj_0036.7.1,0.099,-0.05,-0.2691447721532601,-0.7999999999999999,11
wsj_0036.15.0,0.33,-0.027,-0.18410202992625907,-1.0,11
wsj_0036.15.1,0.33,-0.027,-0.4103913408340617,-1.0,11
wsj_0036.20.0,0.086,-0.309,-0.435150252552976,-0.9999999999999999,11
wsj_0036.20.1,0.086,-0.309,-0.54393781569122,-0.9999999999999999,11
wsj_0036.23.0,0.044,-0.131,-0.1237690696413631,-0.9999999999999999,11
wsj_0036.23.1,-0.381,0.117,0.0,0.0,11
wsj_0036.26.0,-0.244,-0.029,0.11167373348105303,-0.9999999999999999,11
wsj_0036.26.1,-0.244,-0.029,0.05926406439092367,-0.9999999999999999,11
wsj_0036.26.2,-0.244,-0.029,0.15392475427130686,-0.9999999999999999,11
wsj_0036.26.3,-0.244,-0.029,0.1828488539569795,-0.9999999999999999,11
wsj_0036.26.4,-0.244,-0.029,0.15477579501454078,-0.9999999999999999,11
wsj_0036.26.5,-0.244,-0.029,0.0795068428587932,-0.9999999999999999,11
wsj_0036.27.0,-0.614,-0.474,-0.41262935791456606,0.5,11
wsj_0036.27.1,-0.963,-0.246,0.10640739860682707,1.0,11
wsj_0036.29.0,-0.259,-0.683,-0.3096598750896103,-0.6000000000000001,3
wsj_0036.29.1,-0.259,-0.683,-0.053004843483807164,-0.19999999999999998,3
wsj_0036.30.0,0.492,0.391,0.0,0.0,29
wsj_0036.30.1,-0.492,-0.167,0.0,-0.9999999999999999,3
wsj_0036.31.0,-0.259,-0.683,-0.5304016224281062,-0.3142857142857143,3
wsj_0036.31.1,-0.259,-0.683,-0.6240707977752746,-0.7247137945655605,3
wsj_0036.33.0,0.099,-0.131,0.15357224310566917,-0.9999999999999999,11
wsj_0036.33.1,0.099,-0.131,0.15631460458969895,-0.9999999999999999,11
wsj_0036.33.2,0.099,-0.131,0.10475820868993858,-0.9999999999999999,11
wsj_0036.33.3,0.099,-0.131,0.1316333512334307,-0.9999999999999999,11
wsj_0036.33.4,0.099,-0.131,0.13905683501573846,-0.9999999999999999,11
wsj_0036.33.5,0.099,-0.131,0.17937508895521295,-0.9999999999999999,11
wsj_0036.35.0,-0.92,-0.174,0.019680330789779897,0.5,11
wsj_0036.35.1,-1.004,-0.405,0.1548870251855448,1.0,11
wsj_0036.39.0,-0.717,-0.307,-0.16519245913635672,0.9999999999999999,27
wsj_0036.39.1,-0.717,-0.307,-0.2379928378280374,0.9999999999999999,27
wsj_0036.41.0,-0.179,-0.028,-0.1792074870906754,-0.09999999999999999,26
wsj_0036.41.1,0.172,0.044,0.12884405501936824,-0.7999999999999999,3
wsj_0036.41.2,-0.179,-0.028,0.20155644370746376,-0.09999999999999999,26
wsj_0036.43.0,0.044,-0.131,-0.035574937438577856,-0.9999999999999999,11
wsj_0036.43.1,0.044,-0.131,-0.035574937438577856,-0.9999999999999999,11
wsj_0036.43.2,-0.381,0.117,0.0,0.0,11
wsj_0036.46.0,0.172,-0.109,0.31724409532373843,-0.49999999999999994,3
wsj_0036.46.1,0.172,-0.109,0.18837215559530573,-0.7378647873726218,3
wsj_0036.51.0,1.279,0.729,0.10101806742787461,-0.9999999999999999,21
wsj_0036.51.1,1.279,0.729,0.018092788196037244,-0.9999999999999999,21
wsj_0036.53.0,2.038,1.009,1.0,-0.9999999999999999,26
