id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,root_cluster
cf01.31.1,-0.465,-0.294,-0.04883338366919693,0.9999999999999999,27
cf01.31.2,-0.465,-0.294,0.19780711644021498,0.9999999999999999,27
cf01.33.0,0.181,-0.167,0.14174252505846166,-1.0,3
cf01.33.1,0.181,-0.167,0.0,-1.0,3
cf01.40.0,-0.461,-0.423,-0.00599995070081591,0.9999999999999999,27
cf01.40.1,-0.461,-0.423,-0.00599995070081591,0.9999999999999999,27
cf01.43.0,-0.164,-0.086,-0.3571428571428572,0.9999999999999999,21
cf01.43.1,-0.164,-0.086,0.0,0.9999999999999999,21
cf01.49.0,1.279,0.729,-0.1558283381598079,-0.39999999999999997,21
cf01.49.1,1.279,0.729,0.19047619047619052,-0.9999999999999999,21
cf01.52.0,-0.164,-0.086,-0.4509901002068466,0.5,21
cf01.52.1,-0.164,-0.086,-0.29696785512717416,0.0,21
cf01.54.0,-1.013,-0.207,-0.06387981917370666,1.0,21
cf01.54.1,-1.013,-0.207,-0.07416386208444731,0.6087595874350709,21
cf01.54.2,-1.013,-0.207,-0.03883698470077295,0.8533103351879247,21
cf01.55.0,-0.16,-0.103,0.006746061620377395,0.46169025843831935,27
cf01.55.1,-0.16,-0.103,0.006746061620377395,0.46169025843831935,27
cf01.57.0,0.086,-0.382,-0.38946027603451944,-0.9999999999999999,11
cf01.57.1,0.086,-0.382,-0.2892572959415521,-0.9999999999999999,11
cf01.58.0,-0.037,0.007,-0.06547414461463798,-0.9999999999999999,11
cf01.58.1,-0.037,0.007,-0.06972767602408272,-0.7999999999999999,11
cf01.58.2,-0.037,0.007,-0.06547414461463798,-0.9999999999999999,11
cf01.59.0,-0.101,-0.072,0.44979094965348915,-0.39999999999999997,3
cf01.59.1,-0.101,-0.072,0.18769708747447875,-0.39999999999999997,3
cf01.61.0,2.038,1.009,0.3261924510952317,-0.9999999999999999,26
cf01.61.1,2.038,1.009,0.21174610335726274,-0.39999999999999997,26
cf01.63.0,-0.322,-0.215,-0.24725520443978943,0.5,27
cf01.63.1,-0.322,-0.215,-0.28642062618827224,0.5,27
cf02.3.0,-0.799,-0.05,0.33869383396835606,0.08827348295047496,29
cf02.3.1,-0.799,-0.05,0.26499181532212224,0.08827348295047496,29
cf02.3.2,-0.799,-0.05,0.4218226688395281,-0.08827348295047496,29
cf02.4.0,-0.151,-0.067,-0.07355527917552636,-0.5,27
cf02.4.1,1.022,0.503,0.9999999999999999,-0.9999999999999999,3
cf02.4.2,-0.151,-0.067,-0.4685314685314686,-0.5,27
cf02.5.0,-0.394,-0.573,-0.23583488404569788,0.9999999999999999,21
cf02.5.1,-0.394,-0.573,-0.02700043152468625,0.19999999999999998,21
cf02.5.2,-0.394,-0.573,-0.30798706726155545,0.9999999999999999,21
cf02.7.0,-0.311,-0.222,-0.24670784443756139,0.9999999999999999,21
cf02.7.1,-0.244,-0.44,-0.217575126276488,-0.9999999999999999,11
cf02.13.0,0.181,-0.167,-0.04807840071919138,-0.11595420713048968,3
cf02.13.1,0.181,-0.167,0.01412856749541337,-0.11595420713048968,3
cf02.13.2,0.181,-0.167,0.10854976942035655,-0.11595420713048968,3
cf02.15.0,0.086,-0.382,-0.31963803548405617,-0.9999999999999999,11
cf02.15.1,0.086,-0.382,-0.4073322529663727,-0.9999999999999999,11
cf02.18.0,1.008,0.512,0.1895843319735403,-0.7999999999999999,26
cf02.18.1,1.008,0.512,0.5752903866783293,-0.7999999999999999,26
cf02.19.0,0.012,-0.309,-0.24853658273355583,-1.0,11
cf02.19.1,0.012,-0.309,-0.43685043962666925,-1.0,11
cf02.28.0,0.307,0.007,0.0,-1.0,11
cf02.28.1,0.307,0.007,0.0,-1.0,11
cf02.28.2,0.307,0.007,-0.09639253854237599,-1.0,11
cf02.32.0,1.279,0.729,0.16804471478509214,-0.9999999999999999,21
cf02.32.1,1.279,0.729,0.18181887173468986,-0.9999999999999999,21
cf02.35.0,2.038,1.009,0.37388742325395663,-1.0,26
cf02.35.1,0.764,0.073,-0.00367073854239801,-0.7999999999999999,11
cf02.38.0,0.33,-0.027,-0.08571428571428573,-0.5,11
cf02.38.1,0.33,-0.027,0.005997746864254599,-0.7999999999999999,11
cf02.48.0,0.287,0.366,0.24267994853915967,-0.9999999999999999,11
cf02.48.1,0.287,0.366,0.24267994853915967,-0.9999999999999999,11
cf02.49.0,-0.28,-0.477,0.09509320245663347,0.9999999999999999,21
cf02.49.1,-0.28,-0.477,-0.4141420592983243,0.9999999999999999,21
cf02.50.0,0.086,-0.382,0.08807534826562309,-0.9999999999999999,11
cf02.50.1,0.086,-0.382,0.06496646976028633,-0.9999999999999999,11
cf02.52.0,-0.835,-0.86,-0.49999999999999994,0.9999999999999999,29
cf02.52.1,0.099,-0.05,-0.3571428571428572,-0.9999999999999999,11
cf02.57.0,-0.717,-0.307,0.2571428571428572,0.9999999999999999,27
cf02.57.1,-0.157,-0.161,0.0,0.0,27
cf02.61.0,-0.713,1.049,0.34545454545454546,0.3,21
cf02.61.1,-0.713,1.049,0.43030303030303024,0.3,21
cf02.62.0,0.246,0.366,0.19529980182931694,-0.7999999999999999,3
cf02.62.1,0.246,0.366,0.15032158091101566,-0.7999999999999999,3
cf02.62.2,0.246,0.366,0.11335011732565839,-0.7999999999999999,3
cf02.64.0,-1.242,-0.385,-0.17103594704410247,1.0,29
cf02.64.1,-1.242,-0.385,-0.17103594704410247,1.0,29
cf02.65.0,-0.164,-0.086,0.025781017925924417,0.3188740696088466,21
cf02.65.1,-0.164,-0.086,-0.7380952380952381,0.6000000000000001,21
cf02.66.0,-0.047,0.226,0.0,0.0,21
cf02.66.1,1.022,0.503,0.9999999999999999,-0.9999999999999999,3
cf02.70.0,0.086,-0.382,-0.4738505503024244,-0.9999999999999999,11
cf02.70.1,0.086,-0.382,-0.7999999999999999,-0.9999999999999999,11
cf02.72.0,-0.364,-0.095,-0.2483284263810913,-0.9999999999999999,26
cf02.72.1,-0.364,-0.095,-0.14561708843166643,-0.9999999999999999,26
cf02.73.0,-0.28,-0.477,-0.8857142857142858,0.9999999999999999,21
cf02.73.1,-0.28,-0.477,-0.3142857142857143,0.9999999999999999,21
cf02.88.0,-1.202,-0.693,-0.19999999999999998,0.5,26
cf02.88.1,-0.179,-0.028,0.0,-0.5,26
cf02.101.0,-0.137,-0.499,-0.00464664485185493,0.9999999999999999,29
cf02.101.1,-0.137,-0.499,0.011175758459604947,0.9999999999999999,29
cf02.106.0,0.086,-0.382,-0.18900480146063245,-0.9999999999999999,11
cf02.106.1,0.086,-0.382,-0.16786271165213248,-0.9999999999999999,11
cf02.106.2,0.086,-0.382,0.06115814268920643,-0.7999999999999999,11
cf02.111.0,1.94,1.049,-0.2692084009177327,-0.19999999999999998,21
cf02.111.1,0.435,0.372,-0.17964393928698885,-0.39999999999999997,26
cf02.112.0,-0.614,-0.474,-0.39999999999999997,0.09999999999999999,11
cf02.112.1,-1.404,-1.286,-0.4472135954999579,0.4472135954999579,29
cf02.112.2,0.91,0.41,0.15389675281277312,-0.46169025843831935,3
cf02.112.3,-0.614,-0.474,-0.6,0.09999999999999999,11
cf02.112.4,0.849,0.509,-0.14494275891311212,-0.20291986247835694,29
cf02.112.5,-1.404,-1.286,-0.11180339887498948,0.11180339887498948,29
cf02.117.0,-0.127,-0.009,-0.49705186109309374,0.5,29
cf02.117.1,-1.242,-0.385,-0.666776886832199,1.0,29
cf02.118.0,-0.799,-0.05,-0.2751876693638494,0.09999999999999999,29
cf02.118.1,-0.799,-0.05,-0.23363953703066578,0.6,29
cf02.120.0,0.766,0.335,0.25655392056615367,-0.39999999999999997,21
cf02.120.1,0.766,0.335,0.2351370198475531,-0.39999999999999997,21
cf03.1.0,-1.013,-0.207,-0.25000035990587743,0.5,21
cf03.1.1,-1.013,-0.207,-0.17393131069573453,0.9999999999999999,21
cf03.2.0,-0.612,-0.165,0.05644176027835562,0.7378647873726218,26
cf03.2.1,-0.612,-0.165,0.07361968731959428,0.7378647873726218,26
cf03.5.0,-0.247,-0.135,0.08168292905909179,0.8660254037844387,27
cf03.5.1,-0.247,-0.135,0.1115372947981599,0.8660254037844387,27
cf03.6.0,0.347,-0.167,-0.19325056759993428,-0.19999999999999998,3
cf03.6.1,0.347,-0.167,-0.23598922733765243,-0.5,3
cf03.8.0,-1.013,-0.207,-0.3891420420590503,0.632455532033676,21
cf03.8.1,-1.013,-0.207,0.00645288668508202,0.3768511731740915,21
cf03.9.0,-0.713,-0.169,-0.29084802473369226,0.9999999999999999,21
cf03.9.1,-0.713,-0.169,-0.34142633939664013,0.9999999999999999,21
cf03.10.0,-0.259,-0.167,-0.23076923076923075,-0.39999999999999997,3
cf03.10.1,-0.259,-0.167,-0.23076923076923075,-0.39999999999999997,3
cf03.11.0,0.012,-0.309,-0.061968569462973716,-0.9999999999999999,11
cf03.11.1,0.012,-0.309,-1.0,-0.9999999999999999,11
cf03.12.0,1.022,0.503,0.11515151515151514,-0.39999999999999997,3
cf03.12.1,1.022,0.503,-0.12727272727272726,-0.7999999999999999,3
cf03.13.0,0.472,0.349,0.02281269606225198,-0.7999999999999999,11
cf03.13.1,0.472,0.349,0.08102998280501525,-0.8720815992723809,11
cf03.15.0,-0.42,-0.109,-0.2285910174662676,-0.3,3
cf03.15.1,2.038,1.009,-0.04097566392450395,-0.6,26
cf03.21.0,2.038,1.009,0.2634692398339753,-0.9999999999999999,26
cf03.21.1,2.038,1.009,-0.13956791573866353,-0.5,26
cf03.25.0,0.287,0.007,0.17021355223041806,-0.9999999999999999,11
cf03.25.1,0.287,0.007,0.17021355223041806,-0.9999999999999999,11
cf03.28.0,1.022,0.503,0.006709203678334056,-1.0,3
cf03.28.1,-0.151,-0.067,0.12716398259882053,-0.39999999999999997,27
cf03.31.0,0.33,-0.027,-0.12493865245798773,-0.8116794499134278,11
cf03.31.1,0.33,-0.027,-0.12493865245798773,-0.8116794499134278,11
cf03.32.0,-0.717,-0.307,0.008773146212728794,0.632455532033676,27
cf03.32.1,-0.717,-0.307,0.01884665437087213,0.9999999999999999,27
cf03.35.0,-0.176,-0.089,-0.41495575340888174,-0.4472135954999579,11
cf03.35.1,-0.176,-0.089,-0.4063467128817265,-0.4472135954999579,11
cf03.35.2,-0.176,-0.089,-0.32497799401570704,-0.4472135954999579,11
cf03.37.0,-0.164,-0.086,-0.026561252085138855,0.5,21
cf03.37.1,-0.364,-0.095,0.03374425069130923,-0.7999999999999999,26
cf03.40.0,1.279,0.729,-0.02728382949627652,-0.9999999999999999,21
cf03.40.1,1.279,0.729,0.01177477026305505,-0.9999999999999999,21
cf03.42.0,1.022,0.503,0.11083878326889389,-1.0,3
cf03.42.1,1.022,0.503,0.15763738064909355,-1.0,3
cf03.46.0,0.287,0.007,-0.03879114670868156,-1.0,11
cf03.46.1,0.287,0.007,-0.00028299655348331456,-1.0,11
cf03.48.0,0.226,-0.167,-0.12328419555666183,-0.7999999999999999,3
cf03.48.1,0.226,-0.167,-0.2687934080711411,-0.9999999999999999,3
cf03.50.0,-0.61,-0.487,-0.23872436431291671,0.9999999999999999,21
cf03.50.1,-0.61,-0.487,-0.2875338119667126,0.9999999999999999,21
cf03.50.2,-0.26,-0.443,-0.2754657572222857,-0.19999999999999998,26
cf03.51.0,-0.881,-0.492,-0.17572399434893518,0.9999999999999999,21
cf03.51.1,-0.881,0.031,0.1635571471465924,0.9999999999999999,21
cf03.51.2,-0.881,-0.492,-0.16860065952022674,0.39999999999999997,21
cf03.52.0,-0.465,-0.294,0.06885125733682347,0.9999999999999999,27
cf03.52.1,-0.465,-0.294,0.10488401840385023,0.9999999999999999,27
cf03.53.0,0.764,-0.246,-0.5349568784384567,-0.9999999999999999,11
cf03.53.1,0.764,-0.246,-0.3939393939393939,-0.9999999999999999,11
cf03.62.0,-0.259,-0.109,-0.2571428571428572,-0.5,3
cf03.62.1,-0.259,-0.109,-0.5,-0.9999999999999999,3
cf03.63.0,0.33,-0.027,-0.28571428571428575,-1.0,11
cf03.63.1,0.33,-0.027,-0.060713002379757304,-0.39999999999999997,11
cf03.64.0,-0.713,-0.086,-0.05057620991955147,0.9999999999999999,21
cf03.64.1,-0.713,-0.086,-0.09732288958409774,0.9999999999999999,21
cf03.64.2,-0.713,-0.086,-0.05090634183808641,0.9999999999999999,21
cf03.65.0,-0.713,-0.207,-0.3802911202101593,0.9999999999999999,21
cf03.65.1,-0.713,-0.207,-0.3802911202101593,0.9999999999999999,21
cf03.65.2,-0.713,-0.207,0.021136229385978665,0.7999999999999999,21
cf03.66.0,-0.244,-0.44,-0.18028789563649184,-0.9999999999999999,11
cf03.66.1,-0.562,-0.197,0.32758199938898175,0.9999999999999999,26
cf03.67.0,-0.137,-0.499,-0.5824597258326782,0.9999999999999999,29
cf03.67.1,-0.137,-0.499,-0.28044023775045623,0.5,29
cf03.68.0,-0.881,-0.492,-0.1473693282227258,0.9999999999999999,21
cf03.68.1,-0.881,-0.492,-0.11787400111435244,0.21081851067789195,21
cf03.68.2,-0.881,-0.492,-0.1473693282227258,0.9999999999999999,21
cf03.70.0,0.78,-0.028,-0.04794398629150212,0.0,26
cf03.70.1,0.78,-0.028,-0.06253563429326364,0.0,26
cf04.4.0,-0.42,-0.109,-0.8660254037844387,-0.9999999999999999,3
cf04.4.1,-0.42,-0.109,-0.022826019203081516,-0.6000000000000001,3
cf04.5.0,0.086,-0.382,-0.17876993833465366,-0.9999999999999999,11
cf04.5.1,0.086,-0.382,-0.17876993833465366,-0.9999999999999999,11
cf04.5.2,0.086,-0.382,-0.1088512130788987,-0.39999999999999997,11
cf04.9.0,-0.465,-0.294,-0.04659351912468395,0.9999999999999999,27
cf04.9.1,-0.465,-0.294,-0.0369069111272507,0.9999999999999999,27
cf04.13.0,0.33,-0.027,-0.23322865260427245,-1.0,11
cf04.13.1,0.33,-0.027,-0.7999999999999999,-1.0,11
cf04.18.0,-0.614,-0.474,-0.1597138949285184,0.9999999999999999,11
cf04.18.1,-0.614,-0.474,-0.1028942072179097,0.9999999999999999,11
cf04.18.2,0.361,0.159,-0.0660488735551845,-0.5,11
cf04.23.0,-0.26,-0.443,-0.27828016157800906,-0.5,26
cf04.23.1,-1.52,-0.527,-0.12267869647887114,0.5,3
cf04.24.0,0.086,-0.382,-0.4965844318602437,-0.9999999999999999,11
cf04.24.1,0.086,-0.382,-0.3302891295379082,-0.9999999999999999,11
cf04.28.0,-0.203,0.046,0.35912317977054453,-0.39999999999999997,3
cf04.28.1,-0.203,0.046,0.33666570817070873,-0.9999999999999999,3
cf04.28.2,-0.203,0.046,0.30085037087258004,-0.4928053803045812,3
cf04.29.0,0.764,0.073,-0.406060606060606,-0.9999999999999999,11
cf04.29.1,0.764,0.073,-0.406060606060606,-0.9999999999999999,11
cf04.33.0,0.77,0.066,0.2896992286207261,-0.9999999999999999,27
cf04.33.1,0.77,0.066,0.2707071779461774,-0.9999999999999999,27
cf04.41.0,-0.259,-0.167,-0.2182900352873285,-0.6668859288553503,3
cf04.41.1,-0.259,-0.167,-0.27393255039432385,-0.09999999999999999,3
cf04.50.0,-0.855,-0.399,-0.24896409034272773,0.7999999999999999,29
cf04.50.1,-0.855,-0.399,-0.0657694992106834,0.36037498507822363,29
cf04.58.0,0.307,0.007,0.0,-0.7999999999999999,11
cf04.58.1,0.33,-0.027,-0.3714285714285715,-1.0,11
cf04.60.0,0.33,-0.027,-0.30140644087254737,-1.0,11
cf04.60.1,0.33,-0.027,-0.5389318178609666,-1.0,11
cf04.61.0,-0.179,-0.095,0.2372887154629448,0.2571428571428572,26
cf04.61.1,-0.179,-0.095,0.12581582550987733,0.10844160586017297,26
cf04.65.0,-0.259,-0.167,-0.7999999999999999,-0.9999999999999999,3
cf04.65.1,-0.259,-0.167,-0.17575757575757575,-0.39999999999999997,3
cf04.81.0,-0.614,-0.474,-0.545544725589981,0.5,11
cf04.81.1,0.33,-0.027,-0.2545875386086578,-0.5,11
cf04.83.0,0.086,-0.382,-0.42576719166498694,-1.0,11
cf04.83.1,0.086,-0.382,-0.7999999999999999,-0.9999999999999999,11
cf04.86.0,0.086,-0.382,-0.5941474602165634,-0.9999999999999999,11
cf04.86.1,0.012,-0.309,-0.5523060897787772,-0.9999999999999999,11
cf04.86.2,0.086,-0.382,-0.5941474602165634,-0.9999999999999999,11
cf04.86.3,0.086,-0.382,-0.5020964452534339,-0.9999999999999999,11
cf04.86.4,0.086,-0.382,-0.4184137043778615,-0.9999999999999999,11
cf04.86.5,0.012,-0.309,-0.5020964452534339,-0.9999999999999999,11
cf04.89.0,2.038,1.009,0.7061521737462181,-0.9999999999999999,26
cf04.89.1,2.038,1.009,0.4692495090055514,-0.9999999999999999,26
cf04.91.0,-0.855,-0.399,-0.3344336457172239,0.9999999999999999,29
cf04.91.1,-0.855,-0.685,-0.5632566664711139,0.9999999999999999,29
cf04.99.0,0.086,-0.382,-0.0822899348920426,-0.9999999999999999,11
cf04.99.1,0.086,-0.382,-0.027784786987492767,-0.7999999999999999,11
cf04.104.0,0.099,-0.05,-0.30199240769282176,-0.9999999999999999,11
cf04.104.1,0.086,-0.382,-0.44410648190120844,-0.9999999999999999,11
cf04.111.0,0.33,-0.027,-0.39285714285714296,-0.7999999999999999,11
cf04.111.1,-0.963,-0.246,-0.642857142857143,0.39999999999999997,11
cf04.113.0,0.246,0.366,0.11718175379225602,-0.9999999999999999,3
cf04.113.1,0.246,0.366,0.05809895171550659,-0.9999999999999999,3
cf04.116.0,-0.101,-0.167,-0.05988131309566294,-0.9999999999999999,3
cf04.116.1,-0.101,-0.167,-0.045083149773170385,-0.7999999999999999,3
cf04.120.0,-0.101,0.503,-0.25216425557977623,-0.7999999999999999,3
cf04.120.1,-0.101,0.503,0.337373884898316,-0.9999999999999999,3
cf05.2.0,-0.614,-0.474,-0.21746742678002787,0.19999999999999998,11
cf05.2.1,-0.612,-0.165,0.39793759736021805,0.5,26
cf05.3.0,1.008,0.512,0.19257239675825533,-1.0,26
cf05.3.1,-0.192,-0.071,0.39999999999999997,-0.5,4
cf05.6.0,0.52,0.379,0.14824986333222023,-0.9999999999999999,27
cf05.6.1,0.224,0.066,0.43244998209386837,-0.9999999999999999,27
cf05.9.0,0.086,-0.382,-0.06316573996026,-1.0,11
cf05.9.1,0.086,-0.382,0.10924257393324234,-1.0,11
cf05.11.0,0.181,0.05,0.32188914582993217,-0.39999999999999997,3
cf05.11.1,0.181,0.05,0.4002280594768872,-0.39999999999999997,3
cf05.12.0,0.039,0.007,0.0,-0.9999999999999999,11
cf05.12.1,0.039,0.007,0.04027267781524241,-0.39999999999999997,11
cf05.13.0,0.099,-0.05,0.31569824146703707,-0.9999999999999999,11
cf05.13.1,0.099,-0.05,0.1424777032193108,-0.9999999999999999,11
cf05.16.0,-1.016,-0.207,0.007168504827326539,0.39999999999999997,21
cf05.16.1,-1.016,-0.207,0.1015094364340354,0.26482044885142486,21
cf05.19.0,0.172,-0.167,0.13539660329988001,-0.632455532033676,3
cf05.19.1,0.172,-0.167,0.09250558883215136,-0.632455532033676,3
cf05.24.0,0.224,0.066,0.08333333333333334,-0.9999999999999999,27
cf05.24.1,0.224,0.066,0.24595019309597893,-0.6000000000000001,27
cf05.27.0,-0.394,-0.573,-0.3234632537805257,0.19999999999999998,21
cf05.27.1,-0.394,-0.573,-1.0,0.9999999999999999,21
cf05.30.0,-0.881,-0.492,-0.2553203283456271,0.9999999999999999,21
cf05.30.1,-0.881,-0.492,-0.2553203283456271,0.9999999999999999,21
cf05.36.0,0.33,-0.027,-0.21690360805823278,-0.9999999999999999,11
cf05.36.1,0.33,-0.027,-0.2084948378223436,-0.9999999999999999,11
cf05.40.0,0.181,0.503,-0.3342938649032334,-0.490990253030983,3
cf05.40.1,0.181,0.503,-0.3548631901722196,-0.5884898863364997,3
cf05.40.2,0.181,0.503,-0.12508207649748523,-0.490990253030983,3
cf05.44.0,2.038,1.009,0.5714285714285715,-0.5,26
cf05.44.1,2.038,1.009,0.7380952380952381,-0.5,26
cf05.46.0,-0.754,-0.417,-0.17577720589644052,-0.5,3
cf05.46.1,-0.717,-0.307,-0.20281723173996735,0.5,27
cf05.47.0,0.086,-0.382,-0.06013900005620542,-1.0,11
cf05.47.1,0.086,-0.382,-0.06013900005620542,-1.0,11
cf05.48.0,0.33,-0.027,-0.5428571428571429,-1.0,11
cf05.48.1,0.33,-0.027,-0.438624444838908,-0.7999999999999999,11
cf05.50.0,2.038,1.009,-0.02145645507267485,-0.39999999999999997,26
cf05.50.1,2.038,1.009,0.5403664156335848,-0.39999999999999997,26
cf05.53.0,-0.259,-0.167,0.1311984171154912,-1.0,3
cf05.53.1,-0.259,-0.167,0.1311984171154912,-1.0,3
cf05.54.0,0.181,-0.167,0.21666666666666667,-1.0,3
cf05.54.1,0.181,-0.167,0.18333333333333335,-1.0,3
cf05.56.0,-0.127,-0.106,-0.31804920093781636,0.9999999999999999,31
cf05.56.1,-0.061,0.417,0.40870782612055445,-0.39999999999999997,26
cf05.56.2,-0.127,-0.106,-0.2536703583283367,0.9999999999999999,31
cf05.57.0,-0.69,-0.685,-0.35574383415511157,0.5,29
cf05.57.1,-0.69,-0.685,0.030200335878678285,0.5,29
cf05.58.0,-0.799,-0.05,0.05305834631469574,0.5,29
cf05.58.1,-0.799,-0.05,0.05305834631469574,0.5,29
cf05.62.0,-0.244,-0.44,-0.05660447134236392,-0.9999999999999999,11
cf05.62.1,-0.244,-0.44,-0.05158710113914138,-0.6000000000000001,11
cf05.63.0,0.33,-0.027,-0.11175357931119025,-1.0,11
cf05.63.1,0.33,-0.027,-0.10248534292060886,-1.0,11
cf05.66.0,0.099,-0.05,-0.182457263513851,-0.9999999999999999,11
cf05.66.1,0.099,-0.05,-0.182457263513851,-0.9999999999999999,11
cf05.70.0,0.764,0.073,-0.05383048733306873,-0.39999999999999997,11
cf05.70.1,0.764,0.073,-0.09903723261853131,-1.0,11
cf05.73.0,0.099,-0.05,-0.14976582909471636,-0.9999999999999999,11
cf05.73.1,0.099,-0.05,-0.03720982917479465,-0.632455532033676,11
cf05.75.0,-0.61,-0.487,0.13643836515042246,0.7,21
cf05.75.1,-0.61,-0.487,0.2040502552991481,0.7,21
cf05.76.0,-0.176,-0.089,-0.563045090566732,-1.0,11
cf05.76.1,-0.176,-0.089,-0.563045090566732,-1.0,11
cf05.77.0,-0.203,0.046,0.014373972588719197,-0.9999999999999999,3
cf05.77.1,-0.203,0.046,0.009807463354697477,-0.9999999999999999,3
cf05.81.0,-1.404,-1.286,-0.17584890577351137,0.49999999999999994,29
cf05.81.1,-1.404,-1.286,-0.8231860349807907,1.0,29
cf05.81.2,-0.799,-0.05,-0.18653461644360794,0.3,29
cf05.83.0,0.086,-0.382,-0.2533045792293817,-1.0,11
cf05.83.1,0.271,0.093,0.24316221747202585,-0.5,26
cf05.84.0,0.764,0.073,-0.08713810156677237,-0.9999999999999999,11
cf05.84.1,0.764,-0.246,-0.07468980134294774,-0.9999999999999999,11
cf05.87.0,-0.92,-0.174,-0.39999999999999997,0.7999999999999999,11
cf05.87.1,-0.92,-0.174,-0.39999999999999997,0.7999999999999999,11
cf05.87.2,-0.92,-0.174,-0.3666666666666667,0.39999999999999997,11
cf06.3.0,2.038,1.009,0.6377481392176932,-0.9999999999999999,26
cf06.3.1,2.038,1.009,0.6571428571428573,-0.9999999999999999,26
cf06.5.0,-0.101,0.503,0.4047619047619048,-0.9999999999999999,3
cf06.5.1,-0.28,1.049,0.4191691916696406,0.9999999999999999,21
cf06.13.0,0.271,0.093,0.5193635342391539,-0.9999999999999999,26
cf06.13.1,0.271,0.093,0.4965844318602437,-0.9999999999999999,26
cf06.13.2,0.271,0.093,-0.3872447404414744,-0.9999999999999999,26
cf06.13.3,0.271,0.093,0.2004561009344103,-0.9999999999999999,26
cf06.13.4,0.271,0.093,-0.3553539971110001,-0.9999999999999999,26
cf06.13.5,0.271,0.093,-0.20501192141019234,-0.9999999999999999,26
cf06.23.0,-1.207,-0.474,-0.9999999999999999,0.9999999999999999,21
cf06.23.1,-1.207,-0.474,-0.9221722216732094,0.7999999999999999,21
cf06.31.0,2.038,1.009,0.9486832980505139,-0.9999999999999999,26
cf06.31.1,2.038,1.009,0.9486832980505139,-0.9999999999999999,26
cf06.43.0,-0.259,-0.167,-0.10334394242561099,-0.39999999999999997,3
cf06.43.1,-0.259,-0.167,-0.031941128353254654,-0.20291986247835694,3
cf06.43.2,-0.259,-0.167,-0.17792750455055614,-0.39999999999999997,3
cf06.64.0,0.099,-0.05,-0.2922404895854228,-0.9999999999999999,11
cf06.64.1,0.099,-0.05,-0.3623354816837584,-0.7999999999999999,11
cf06.72.0,-1.182,-0.144,-0.002212438112230561,0.39999999999999997,20
cf06.72.1,-1.182,-0.144,-0.1953417565446482,0.39999999999999997,20
cf06.73.0,0.172,0.044,0.632455532033676,-0.9999999999999999,3
cf06.73.1,-0.012,0.138,-0.1665180580518162,0.19999999999999998,20
