id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,dlg,wtembdep,ldep,lm,bkpsl,target
wsj_0010.12.1,0.0,0.0,0.0,0.0,2.0,-993.3734432,-1.0,-1.0294,0.919179067,1
wsj_0010.17.1,-0.502,-0.437,0.04480339888732088,0.5,11.0,-342.9699617,4.0,-2.512,-0.6604279989999999,0
wsj_0010.18.1,0.44,0.0,0.4264858125154594,-0.5,-1.0,348.1906673,4.0,-1.2738,0.621424479,1
wsj_0010.18.2,0.0,0.0,0.0,0.0,-2.0,441.0939114,28.0,-1.7645,0.099310704,0
wsj_0010.19.1,0.0,0.0,0.0822899348920426,0.0,1.0,7.290773596,55.0,0.2392,1.977963449,1
wsj_0011.1.1,0.0,0.0,0.009577718225292187,-0.14414999403128942,8.0,-500.9818669,-2.0,-6.4176,-6.049718705,0
wsj_0011.3.1,0.0,0.0,-0.1456543432876788,-0.1339745962155613,-2.0,446.1054072,1.0,3.467,3.742259118,1
wsj_0011.6.1,0.0,0.0,-0.1707995461750117,0.0,1.0,49.07022815,4.0,-2.3131,0.2685710289999999,0
wsj_0011.7.1,0.0,0.0,0.34446570841609436,0.6000000000000001,2.0,-350.82266360000006,9.0,-1.6065,-2.51500129,1
wsj_0011.8.1,0.349,-0.22799999999999998,0.6780635036208104,-0.3999999999999999,1.0,-36.07364798,3.0,0.0647,1.137128531,0
wsj_0012.3.1,0.0,0.0,0.0,0.0,-5.0,2068.282409,0.0,-0.2775,3.0659998560000004,1
wsj_0012.6.1,0.0,0.0,-0.01178149968804093,-0.30000000000000004,-1.0,-428.1650733,0.0,0.0969999999999999,0.286430065,0
wsj_0012.6.2,0.0,0.0,0.0012888169389249082,0.0,-2.0,-625.1806588,-76.0,3.771,1.345227131,1
wsj_0012.8.1,0.0,0.0,-0.2081551613992905,0.0,1.0,29.69438034,6.0,-0.5582,0.431693647,0
wsj_0012.9.1,0.013000000000000012,0.332,0.6486009847843237,0.0,2.0,3133.781881,-3.0,3.5129,3.91724635,1
wsj_0012.11.1,-0.742,-0.041999999999999996,-0.8660254037844387,1.0,1.0,116.1693632,0.0,0.1574,0.609224109,0
wsj_0012.12.1,0.0,0.0,0.007561693047251794,0.0,-4.0,373.2319825,-4.0,1.6438,-0.3924582139999999,1
wsj_0013.6.1,0.283,0.0,0.10066672811436672,0.0,45.0,-5609.063414,0.0,-3.937,-6.310980065,0
wsj_0013.7.1,0.0,0.0,0.027313185409732602,-0.0801874925391119,0.0,-2566.601264,1.0,-1.0924,5.594661601,1
wsj_0013.8.1,0.513,-0.026999999999999996,1.0,-1.0,0.0,-126.6285567,4.0,-3.6406,-6.362615001,0
wsj_0013.10.1,0.074,0.097,-1.0,1.0,0.0,319.7654418,15.0,3.3923,7.131708929,1
wsj_0013.10.2,0.0,0.0,0.0,0.0,-2.0,2343.202271,-55.0,2.1107,0.525051016,0
wsj_0013.14.1,0.984,0.785,0.8660254037844387,1.0,1.0,-56.51673426,-44.0,1.452,4.41204473,1
wsj_0013.15.1,0.513,-0.026999999999999996,1.0,-1.0,0.0,-127.3413429,-3.0,-3.6406,-4.90682972,0
wsj_0013.17.1,-0.373,0.375,-0.1419076587664673,0.0,-12.0,-1480.845478,0.0,4.8180000000000005,4.165407902,1
wsj_0013.17.2,0.0,0.0,-0.0392073587453596,0.0,16.0,-2657.46776,-54.0,-4.1453,-12.21862261,0
wsj_0013.18.1,-0.354,0.26,0.539415411908617,0.8,-8.0,615.9073437999999,-71.0,8.6985,4.625707448,1
wsj_0015.1.1,0.0,0.0,-0.15010324204692027,0.0,5.0,-607.9244074,-9.0,-0.4319,-0.888814463,0
wsj_0015.5.1,-0.742,0.248,0.5,1.0,1.0,-115.9568852,-6.0,1.956,0.5423893439999999,1
wsj_0015.7.1,0.0,0.0,0.0011206862307094057,0.0,4.0,-176.8768931,5.0,-0.2287,1.167913365,0
wsj_0015.11.1,0.0,0.0,0.0,0.0,-4.0,544.3704067000001,-11.0,-1.7352,4.309093671,1
wsj_0015.16.1,0.0,0.0,-0.026993261162086113,0.0,-1.0,-77.37390613,-1.0,-0.3532,0.66311019,0
wsj_0015.16.2,0.0,0.0,-0.048336439274795584,0.0,6.0,-312.84819489999995,12.0,-1.2373,-0.037222617,1
wsj_0015.16.3,0.0,0.0,0.0438166572485828,0.0,-2.0,213.3204697,-6.0,-1.5479,-0.573829665,0
wsj_0015.16.4,0.0,0.0,-0.07535814283941938,0.0,5.0,-749.9115985000001,-4.0,-0.5348,0.279699156,1
wsj_0015.16.5,0.0,0.0,0.0001254309951913002,0.0,-4.0,-149.7691245,13.0,-0.9058,0.433623372,0
wsj_0015.22.1,0.0,0.0,-0.06830764109521581,0.0,-2.0,-163.3592601,-4.0,3.7573,5.1213040130000005,1
wsj_0016.1.1,0.688,-0.11,-0.0545544725589981,-1.0,-1.0,-350.8778952,4.0,-4.087,-4.153905282,0
wsj_0016.1.2,0.0,0.0,0.0,0.0,-2.0,145.9465259,14.0,0.223,-1.553710374,1
wsj_0016.5.1,0.0,0.0,-0.2195162759948776,-0.6000000000000001,0.0,141.8410705,40.0,-0.853,3.148628928,0
wsj_0017.2.1,-0.688,0.11,0.5,1.0,1.0,174.66519480000002,1.0,1.6516,6.214122842,1
wsj_0018.2.1,0.0,0.0,0.0,0.0,2.0,302.3474039,-1.0,-2.7375,1.625053113,0
wsj_0018.3.1,0.0,0.0,-0.0024829849741785093,0.0,-17.0,4507.091721,0.0,2.216,9.614559598,1
wsj_0018.4.1,0.0,0.0,0.429450385555196,0.0,-14.0,2189.302999,1.0,-1.4749,-0.205722357,0
wsj_0018.5.1,-0.98,-0.442,0.1080357269953585,2.0,-14.0,1539.425036,-8.0,7.3911,2.97562,1
wsj_0018.6.1,0.0,0.0,0.0,0.0,10.0,-2127.434966,-10.0,1.2822,0.230973171,0
wsj_0018.7.1,-0.901,-0.633,-0.7911600860782427,1.5,-1.0,-425.0258357,-7.0,1.414,-1.329628998,1
wsj_0018.14.1,-0.742,0.248,0.1520480294218033,1.0,9.0,-1035.520052,10.0,-1.166,-3.463982248,0
wsj_0018.15.1,0.074,0.097,-1.0,1.0,0.0,148.7404142,1.0,3.6337,4.469355537,1
wsj_0018.23.1,0.0,0.0,-0.07108747812552509,0.0,0.0,-30.82260255,4.0,-2.8483,0.853587635,0
wsj_0018.31.1,0.0,0.0,0.1476266360106411,-0.367544467966324,3.0,-324.0794651,-5.0,2.8333,5.431743939,1
wsj_0018.33.1,0.32999999999999996,0.057999999999999996,0.9272727272727271,0.0,3.0,-34.32101226,2.0,-3.4264,-2.33481961,0
wsj_0018.33.2,0.0,0.0,-0.09999999999999998,0.0,1.0,-201.254265,47.0,-1.062,0.3853769,1
wsj_0020.2.1,-0.856,-0.785,-0.8451542547285165,-1.0,-1.0,237.5666632,-2.0,0.3549,-0.318673218,0
wsj_0020.2.2,0.0,0.0,0.0,0.0,1.0,1016.088214,-7.0,2.7519,-1.685020025,1
wsj_0020.3.1,0.0,0.0,-0.6041226180685413,0.0,12.0,-2599.7568100000003,41.0,-3.9279,-6.289427166,0
wsj_0020.8.1,0.074,0.097,-1.0,1.0,0.0,54.07294093,1.0,4.0715,7.541274245,1
wsj_0020.11.1,0.425,0.041999999999999996,0.5,-1.0,-1.0,-119.3920577,5.0,1.2038,-2.569720794,0
wsj_0020.14.1,-0.434,-0.09999999999999999,-0.05578929052046011,0.2,-2.0,748.096957,1.0,9.8737,9.887992775,1
wsj_0020.16.1,-0.074,-0.097,1.0,-1.0,0.0,-438.5972357,0.0,-3.9964,-4.635783096,0
wsj_0020.19.1,0.436,0.36200000000000004,0.7994779206078306,0.5,-25.0,3669.672784,0.0,4.4715,4.837067843,1
wsj_0021.2.1,0.0,0.0,-0.37844602158231416,0.0,9.0,-2301.170403,7.0,-8.084,-4.220697837,0
wsj_0021.2.2,0.0,0.0,-0.14704521101189288,0.0,-2.0,333.9876635,-29.0,4.082,3.557831414,1
wsj_0021.3.1,0.0,0.0,0.18181818181818188,0.0,0.0,-65.87099066,-19.0,-1.0027,-1.018382149,0
wsj_0021.4.1,-1.3239999999999998,-0.405,-0.3573200667865166,1.5,-1.0,-98.81974423,9.0,2.775,-0.854014924,1
wsj_0021.6.1,0.901,0.481,0.2171632051848873,-0.3999999999999999,-2.0,-169.30518830000003,-2.0,-1.6953,-0.922827801,0
wsj_0021.7.1,0.0,0.0,-0.0310337571933412,0.0,-1.0,522.7373602,-2.0,6.9510000000000005,5.296080833,1
wsj_0022.6.1,0.0,0.0,0.019753146633674,0.0,3.0,342.71536480000003,2.0,-0.3289999999999999,2.165199105,0
wsj_0022.9.1,0.0,0.0,0.10000000000000009,0.0,-1.0,27.51035157,-5.0,5.1342,3.338260384,1
wsj_0022.13.1,0.0,0.0,-0.26180918933269315,0.0,5.0,-2190.083218,-2.0,-1.847,-4.377206944,0
wsj_0022.16.1,0.0,0.0,-0.08965959423104658,0.0,-4.0,497.75828150000007,0.0,-1.2214,2.8334812210000004,1
wsj_0023.4.1,0.44799999999999995,-0.09500000000000001,-0.25745280652588154,-0.5,7.0,547.0426118,6.0,-0.106,-3.783982138,0
wsj_0024.1.1,0.0,0.0,0.006423295636456499,0.0,1.0,1.319205203,-7.0,-0.1085,-0.139224073,1
wsj_0024.1.2,0.0,0.0,-0.2923565405016239,0.0,14.0,-819.2458667999999,7.0,-1.7439,-0.035008103,0
wsj_0024.1.3,0.0,0.0,0.166231452668921,0.0,-8.0,436.0764886,-16.0,0.7862,0.7186506509999999,1
wsj_0024.1.4,0.0,0.0,-0.3230395431289183,0.0,15.0,-842.5088038999999,49.0,-2.0719,-0.4696939089999999,0
wsj_0024.1.5,0.0,0.0,0.1708484541280331,0.0,-6.0,512.1755059999999,-49.0,1.0761,-0.260150336,1
wsj_0024.4.1,-0.34299999999999997,-0.196,0.8059073367727168,0.0,6.0,-87.42500075,1.0,-8.6977,-13.97841415,0
wsj_0024.8.1,0.0,0.0,-0.0733507136622418,0.0,-18.0,960.244089,1.0,3.024,3.566666135,1
wsj_0026.1.1,0.0,0.0,0.1594493068041019,0.0,4.0,-31.73470851,7.0,-0.1915,-2.578410262,0
wsj_0026.8.1,,0.0,-0.2668115152998714,0.14414999403128947,-14.0,1607.368899,-19.0,3.4973,2.80691746,1
wsj_0027.1.1,0.688,-0.11,-0.5,-1.0,-1.0,-195.8414302,0.0,-1.9314,-6.164340132,0
wsj_0027.2.1,0.0,0.0,0.0,0.0,1.0,880.6766216,-3.0,2.3503,7.025978747000001,1
wsj_0027.2.2,0.425,-0.248,-1.0,-1.0,-1.0,22.82781108,-58.0,-0.8819,-2.112522772,0
wsj_0027.4.1,0.399,-0.224,-0.09822426288495459,0.0,-2.0,-487.9281335,-8.0,-0.6484,2.170956661,1
wsj_0027.5.1,0.0,0.0,0.2984481597847288,0.0,1.0,394.0674143,0.0,-2.7692,-0.970934066,0
wsj_0027.7.1,0.0,0.0,0.0,0.0,-2.0,382.1650946,9.0,0.0759,4.265350338999999,1
wsj_0027.13.1,-0.041999999999999996,0.0,0.0341688021450887,0.0,3.0,-711.870963,-3.0,-3.5147,-6.629495015,0
wsj_0029.1.1,-0.425,0.11,-0.2245443565695359,1.0,1.0,-403.6605391000001,-4.0,0.0947,4.902479027,1
wsj_0029.2.1,1.291,0.274,0.43524158163144255,-1.5,-1.0,-121.4928873,2.0,-3.7818,-1.773435792,0
wsj_0029.7.1,-0.074,0.07300000000000001,-0.0787133782589167,0.0,-8.0,-86.76441607,4.0,1.8313,4.955103242,1
wsj_0029.9.1,0.0,0.0,0.03152684695477778,0.2,6.0,-1568.803218,-1.0,-3.9683,-14.92740618,0
wsj_0031.2.1,0.0,0.0,0.053035049616287105,0.0,-5.0,757.3517015,-13.0,6.0736,2.999090549,1
wsj_0031.2.2,0.0,0.0,0.06204545328323241,0.0,6.0,-167.3403685,26.0,-6.3605,0.456379867,0
wsj_0033.1.1,-0.425,0.11,0.0,1.0,1.0,116.7035626,-8.0,3.8527,5.441443982999999,1
wsj_0033.1.2,0.0,0.0,0.0,0.0,1.0,-20.30052241,3.0,0.2054,-1.758077439,0
wsj_0033.1.3,0.0,0.0,0.0,0.0,0.0,21.36154641,3.0,0.3392,-0.791016339,1
wsj_0033.1.4,0.0,0.0,0.0,0.0,-1.0,-17.08151122,-15.0,1.1949,1.421259701,0
wsj_0033.1.5,0.0,0.0,0.0,0.0,1.0,-202.165081,16.0,0.4506,-2.568845839,1
wsj_0033.1.6,0.0,0.0,0.0,0.0,1.0,359.0763673,-18.0,-1.297,0.5336857079999999,0
wsj_0034.3.1,0.0,0.0,-0.07438391589761159,0.0,-12.0,532.3076304,-2.0,5.1326,1.811465071,1
wsj_0034.7.1,-1.561,-1.321,0.0620008667309771,1.0,15.0,-2109.2778940000003,-2.0,-1.6456,-6.5580632670000005,0
wsj_0034.8.1,0.0,0.0,-0.1129356604079589,0.0,4.0,429.9797218000001,-6.0,-0.6802,0.613484004,1
wsj_0034.13.1,0.0,0.0,0.0,0.0,1.0,-940.8959689,9.0,-2.0272,-4.828553133,0
wsj_0034.13.2,0.425,-0.248,-0.3955664500425775,-1.0,-17.0,2741.893786,0.0,3.0515,5.737035157999999,1
wsj_0034.15.1,0.0,0.0,0.03727100662312888,0.20000000000000007,-2.0,-2750.826596,27.0,1.4202,-2.029740152,0
wsj_0034.15.2,0.0,0.0,0.0,0.0,1.0,361.541691,-24.0,2.9506,3.86608479,1
wsj_0034.23.1,0.0,0.0,0.11452009074005987,-0.7970801375216431,4.0,-955.3593577,-36.0,-5.5237,2.227760527,0
wsj_0034.24.1,0.0,0.0,-0.1337392196096142,0.0,0.0,134.8910546,0.0,1.5841,0.089523468,1
wsj_0034.25.1,-0.9339999999999999,-0.363,0.0942563614260038,0.0,-2.0,-225.4888228,-2.0,-2.2277,-1.226558753,0
wsj_0034.28.1,-0.87,-0.035,0.5,1.0,1.0,-57.46606057,-2.0,2.202,6.242700183999999,1
wsj_0034.31.1,0.0,0.0,0.0,0.0,0.0,-68.92928513,0.0,0.9246,0.1990626,0
wsj_0034.32.1,0.742,0.041999999999999996,0.304255531702266,-1.0,-1.0,500.8584369,0.0,-0.7286,1.914025181,1
wsj_0034.33.1,0.031000000000000028,-0.192,-0.8660254037844387,-1.0,-1.0,-86.14248828,0.0,-0.9083,-3.868818435,0
wsj_0034.35.1,-0.742,-0.041999999999999996,-0.8660254037844387,1.0,1.0,79.2528022,-1.0,0.7343,0.592087426,1
wsj_0034.39.1,0.0,0.0,0.0,0.0,0.0,-678.9320878,0.0,-3.899,-1.365896325,0
wsj_0035.1.1,-0.742,0.11,0.1999999999999999,1.0,1.0,197.4849095,0.0,3.0482,5.41520586,1
wsj_0035.2.1,0.0,0.0,-0.2520997782233008,-0.8,3.0,-290.8481369,-3.0,-0.0326,-3.436859054,0
wsj_0035.3.1,0.0,0.0,0.0,0.0,2.0,-798.625742,1.0,-4.8236,0.996103568,1
wsj_0035.6.1,-0.013000000000000012,-0.39,0.1098782717424988,0.0,26.0,-7567.416157,3.0,-5.8678,-15.37197721,0
wsj_0035.6.2,0.0,0.0,0.1260947448382621,0.0,-6.0,808.7902574,-15.0,1.6118,4.52716395,1
wsj_0035.7.1,0.0,0.0,0.44780798901578517,0.0,17.0,-4586.723629,42.0,-2.2219,-3.995748293,0
wsj_0035.11.1,0.0,0.0,-0.030871105707661495,0.0,-23.0,5566.951722,30.0,1.9781,8.840506631,1
wsj_0036.2.1,0.0,0.0,0.05405421721320021,0.0,0.0,53.43516796,18.0,1.9833,-0.971764647,0
wsj_0036.3.1,-0.917,-0.411,-0.0885023678948293,0.4,-2.0,-12.46610874,-9.0,3.6976,3.719262738,1
wsj_0036.3.2,0.623,0.32999999999999996,0.060936835759411,-0.4,4.0,-345.0132697,-33.0,-5.488,-8.819317017000001,0
wsj_0036.3.3,0.0,0.0,0.0708018943158634,-0.2,0.0,346.8729802,32.0,-0.5833,1.190571614,1
wsj_0036.3.4,0.623,0.32999999999999996,0.003540094715793196,0.0,2.0,-253.5531937,-55.0,-3.3431,-3.655743676,0
wsj_0036.3.5,-0.917,-0.411,-0.13136111727981092,0.6000000000000001,-4.0,70.85098354,56.0,5.4662,11.57481695,1
wsj_0036.5.1,0.0,0.0,0.1831031319530396,0.0,1.0,-54.15848609,0.0,-5.5613,-4.772136309,0
wsj_0036.5.2,0.0,0.0,-0.5774791084672789,0.0,-4.0,187.1132194,0.0,6.555,7.215391132000001,1
wsj_0036.5.3,0.0,0.0,0.3309941231458793,0.0,1.0,113.62130829999998,-4.0,-1.4169,-0.027106687,0
wsj_0036.5.4,0.0,0.0,-0.5111582155430492,0.0,-3.0,98.06746852,1.0,7.1391,5.497962951,1
wsj_0036.5.5,0.0,0.0,0.3277295666540116,0.0,3.0,-134.5097699,-1.0,-6.0228,-6.644409621,0
wsj_0036.6.1,-0.742,0.11,0.1999999999999999,1.0,1.0,-8.743236171,4.0,5.3621,5.322426737,1
wsj_0036.7.1,0.0,0.0,0.23085522784673979,0.20000000000000007,-6.0,265.3657411,-2.0,-0.5374,-2.474811689,0
wsj_0036.15.1,0.0,0.0,0.22628931090780272,0.0,-1.0,667.9639882,1.0,4.9679,1.37935641,1
wsj_0036.20.1,0.0,0.0,-0.108787563138244,0.0,0.0,23.27951074,1.0,-2.9949,-0.42108524,0
wsj_0036.23.1,0.425,-0.248,-0.1237690696413631,-1.0,-13.0,1981.64721,0.0,3.6993,6.873201332000001,1
wsj_0036.26.1,0.0,0.0,-0.0524096690901294,0.0,-1.0,-42.91514253,-1.0,1.9843,0.678802369,0
wsj_0036.26.2,0.0,0.0,-0.04225102079025381,0.0,-4.0,930.793503,-21.0,2.0082,3.629866695,1
wsj_0036.26.3,0.0,0.0,0.0711751204759265,0.0,3.0,431.8004373,42.0,-0.4333,-3.638168588,0
wsj_0036.26.4,0.0,0.0,-0.043102061533487696,0.0,-7.0,1202.026464,-54.0,3.9043,9.076292736,1
wsj_0036.26.5,0.0,0.0,-0.0321668906222598,0.0,1.0,208.1510947,54.0,-1.968,-1.075632673,0
wsj_0036.27.1,0.349,-0.22799999999999998,-0.519036756521393,-0.5,-2.0,965.8803864,2.0,9.262,7.138224027000001,1
wsj_0036.29.1,0.0,0.0,0.25665503160580316,0.4000000000000002,3.0,-456.5725421,0.0,-3.678,-5.143012935,0
wsj_0036.30.1,0.984,0.558,0.0,1.0,1.0,38.50518918,-3.0,3.5448,5.450152033999999,1
wsj_0036.31.1,0.0,0.0,-0.09366917534716845,-0.41042808027984623,-1.0,0.424025004,3.0,0.6314,1.607322903,0
wsj_0036.33.1,0.0,0.0,-0.002742361484029787,0.0,0.0,510.16699180000006,1.0,7.8772,3.098641399,1
wsj_0036.33.2,0.0,0.0,-0.04881403441573061,0.0,0.0,-564.3538547,25.0,-8.5574,-4.528353005,0
wsj_0036.33.3,0.0,0.0,0.02193889187223841,0.0,0.0,-121.2302778,-25.0,2.57,-1.690999423,1
wsj_0036.33.4,0.0,0.0,-0.01451540808993071,0.0,0.0,-426.6082491,55.0,-6.3808,-4.140586854,0
wsj_0036.33.5,0.0,0.0,-0.025802845849543787,0.0,0.0,349.274153,-55.0,4.1642,5.489774207000001,1
wsj_0036.35.1,-0.08399999999999996,-0.23100000000000004,0.13520669439576502,0.5,1.0,-639.5717501,-7.0,-3.5991,-2.537863406,0
wsj_0036.39.1,0.0,0.0,0.07280037869168071,0.0,-4.0,49.3532037,-3.0,0.2496,-1.583942951,1
wsj_0036.41.1,0.351,0.072,0.3080515421100436,-0.7000000000000001,0.0,-544.2135587,-2.0,-0.3697,-4.408641795,0
wsj_0036.41.2,0.0,0.0,-0.3807639307981391,0.0,-3.0,603.3988327999999,1.0,1.4457,3.850545391,1
wsj_0036.43.1,0.0,0.0,0.0,0.0,2.0,378.7952049,-19.0,-1.4382,-3.105616524,0
wsj_0036.43.2,0.425,-0.248,-0.0355749374385778,-1.0,-25.0,1187.9059539999998,17.0,1.6748,3.737237714,1
wsj_0036.46.1,0.0,0.0,-0.12887193972843267,-0.23786478737262196,1.0,-292.4369615,51.0,-4.2861,-6.68850045,0
wsj_0036.51.1,0.0,0.0,0.0829252792318374,0.0,-1.0,6.747831808,-20.0,0.0119,-4.04070149,1
wsj_0036.53.1,-2.2849999999999997,-1.144,-1.2584958910241772,1.0,-4.0,-293.66636150000005,-1.0,-0.8871,-2.751812638,0
wsj_0036.58.1,0.0,0.0,0.0691558916873118,0.08476092871143509,1.0,2491.483636,-2.0,0.2525,2.387607037,1
wsj_0036.60.1,0.031000000000000028,-0.192,-0.8660254037844387,-1.0,-1.0,-109.6981586,7.0,-0.5232,-0.5903241810000001,0
wsj_0037.2.1,0.0,0.0,0.22829157506683181,-0.20000000000000007,4.0,-533.4112335,-1.0,-1.025,0.283569184,1
wsj_0037.9.1,0.0,0.0,-0.005095280856521306,0.6000000000000001,-3.0,-2668.088659,0.0,-2.2108,-3.149704781,0
wsj_0037.12.1,0.0,0.0,0.025724578239775902,-0.3,0.0,-20.01941339,0.0,-1.439,-1.127341144,1
wsj_0037.16.1,0.868,0.438,0.8408415399475224,0.0,3.0,-352.3128889,8.0,-3.8792,-6.619799822,0
wsj_0037.20.1,0.0,0.0,-0.2707182701721398,-0.6608297333674079,-1.0,468.8292765,-68.0,0.2399,2.625074547,1
wsj_0037.28.1,0.0,0.0,0.04070010268038732,0.0,9.0,-528.9897714,-48.0,-5.6746,-8.241198992000001,0
wsj_0037.28.2,0.0,0.0,0.07986031532699678,0.0,-2.0,-136.31824730000002,48.0,1.1573,0.110324971,1
