# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-0.0810,-0.4580,-0.1720,-0.1670,-0.0360,-0.1310,-0.0480,-0.3130,-0.1120,1.0370,-0.3930,0.0070,-0.1210,-0.5260,0.1690,-0.1810,0.5150,-0.3160,1.2330,-0.3670,-0.5370,-0.2070,-0.5520,-0.3280,0.3050,-0.1390,-0.3180,-0.1470,-0.3610,-0.5220,-0.0470,0.2190
0.1420,-0.9690,-0.3150,-0.0720,-0.2310,0.3640,-0.0450,-0.1990,-0.1150,-0.0260,0.5160,-0.0500,0.9410,-0.4450,0.1920,-0.1110,-0.1160,0.2640,0.2850,0.1320,-0.4300,-0.4920,0.1600,-0.1010,-0.0150,0.2720,0.3880,-0.2940,-0.5230,-0.8600,0.3600,-0.2940
0.1450,-0.5670,0.0850,-0.1090,-0.2150,0.2810,-0.1930,0.3380,0.3140,-0.4740,-0.3160,-0.3090,0.4460,-0.5130,0.1640,0.2590,0.3130,0.0130,-0.3900,0.0840,-0.0830,-0.0860,-0.1420,0.1330,-0.0140,-0.1200,-0.0950,0.0660,-0.5420,-0.4770,-0.0100,0.2940
-0.4100,0.2710,0.2230,-0.6830,-0.2150,-0.6860,-0.2160,0.1880,-0.4740,-0.5400,-0.4940,-0.5860,-0.4900,2.2000,-0.0680,0.4430,0.6700,-0.6570,-0.5910,-0.6610,0.6390,-0.5570,2.0720,-0.7310,0.2330,-0.3240,-0.5700,-0.1610,0.2010,0.3580,-0.2180,1.1260
-0.0690,0.4770,0.0190,-0.3320,1.4540,-0.2870,0.2760,-0.2840,0.1690,-0.0800,-0.2650,-0.4050,-0.5260,0.1280,-0.1440,0.0370,0.0330,-0.4780,0.0620,-0.4050,-0.3910,-0.2560,-0.2440,0.6990,-0.2620,-0.3440,-0.3410,-0.1750,-0.3260,0.1180,-0.0000,0.0670
-0.1780,0.4250,-0.1370,-0.0830,-0.2990,-0.3510,-0.4570,1.3250,-0.2690,-0.3580,0.1990,0.1170,-0.1830,0.3680,-0.2440,-0.5300,-0.3880,-0.0700,-0.2530,-0.0150,1.3750,0.2260,0.6650,-0.2600,-0.2630,-0.3600,-0.2020,-0.1610,0.0310,0.3910,-0.2880,-0.0760
-0.1220,-0.4100,0.5080,-0.1400,0.0530,0.0730,0.0110,0.1210,0.4100,-0.2040,-0.1140,0.1990,-0.0940,-0.6350,0.1980,0.3680,-0.2720,-0.2700,-0.1790,-0.1640,0.1720,-0.1550,-0.2960,-0.1250,0.3650,0.3090,-0.1830,-0.0620,-0.3410,-0.4290,0.0150,-0.2400
0.5070,-1.1210,-0.2520,0.4100,-0.4600,0.1970,-0.2240,0.1060,-0.0750,-0.2820,0.1160,-0.0270,0.6950,-0.7680,-0.1840,-0.0590,-0.2510,0.3320,-0.2020,0.4260,-0.3060,0.3350,-1.0900,0.3470,0.0430,0.0260,0.5120,-0.2150,-0.2870,-1.2860,-0.0850,-0.4020
-0.2170,-0.6250,0.0720,-0.2520,-0.2150,-0.1750,-0.0870,-0.1830,0.0110,-0.4190,-0.4380,-0.0190,-0.0430,-0.3910,0.1870,0.0870,1.7040,-0.4250,-0.0780,-0.3540,-0.3360,-0.3050,-0.2520,-0.2210,0.3230,-0.1300,-0.3910,0.2810,-0.7340,-0.2840,-0.0040,0.4500
0.1530,-1.2550,-0.4520,0.5030,-0.7270,0.4050,-0.4370,-0.1750,-0.1510,-0.4650,0.0350,0.1630,-0.0210,-0.7810,-0.2990,-0.1700,-0.1770,0.4590,-0.3620,0.3310,-0.3010,1.0490,-0.7950,0.1550,-0.3070,0.0900,0.3720,-0.0670,-0.1320,-1.2210,-0.0730,0.1010
-0.3720,0.7390,0.0730,0.1140,-0.0410,-0.1290,-0.3010,-0.5050,-0.5130,-0.3020,0.0820,0.3220,-0.1390,0.6860,-0.0740,-0.3330,-0.1730,-0.1520,-0.1380,0.3610,0.1450,-0.0990,-0.3360,-0.0680,-0.2460,-0.3020,-0.1240,0.1690,0.5280,0.6120,-0.1080,0.1100
0.1760,-1.0210,-0.4300,0.1420,-0.4110,0.5890,-0.1700,-0.3260,-0.1480,-0.2640,0.3940,0.3490,0.4960,-0.4800,0.0150,-0.3380,-0.2270,0.8240,0.0460,0.4550,-0.6050,-0.2910,-1.2380,0.0010,-0.0400,0.2680,0.5590,-0.2350,-0.5060,-1.0450,0.2680,-0.2820
-0.1670,-0.1940,-0.2050,-0.6600,-0.0830,-1.0340,-0.0420,-0.3180,-0.4170,-0.4460,-0.1940,-2.0750,-1.3110,4.5220,-0.0390,0.3870,-0.3270,-1.4550,-1.1670,-1.3530,-0.4160,-1.3120,3.7120,-1.9700,0.3810,-0.1690,-2.1200,-0.2190,0.1220,-0.2510,-0.2090,0.8960
-0.0020,-1.1750,-0.2170,0.1990,-0.6860,0.0760,-0.4830,-0.0150,-0.1110,-0.3960,0.0350,0.1290,0.1650,-0.7610,-0.3260,0.0180,-0.0290,0.3420,-0.1450,0.1330,-0.1860,1.1680,-1.0680,-0.1960,-0.3680,-0.1260,0.2100,-0.2030,0.8550,-0.9850,-0.1820,0.2270
-0.3420,-0.3970,-0.1890,-0.5270,-0.4710,-0.6590,1.9710,-0.5190,-0.2230,1.1080,-0.5140,-0.4560,-0.7200,-0.1340,-0.5310,-0.0290,0.1370,-0.5600,0.6320,-0.4410,-0.4510,-0.4740,0.7970,0.6920,-0.3030,-0.4010,-0.6930,-0.3070,-0.3390,-0.3850,0.0250,-0.0810
-0.2100,0.1410,-0.2310,-0.4170,1.0110,-0.1680,1.1650,-0.1820,0.1050,0.5310,-0.3900,-0.4740,-0.5830,0.0180,0.0220,0.1060,0.1730,-0.4210,0.0650,-0.4160,-0.1440,-0.4870,-0.0220,0.3240,-0.0980,-0.2060,-0.4430,-0.3230,-0.3070,-0.0500,-0.0400,-0.1400
0.3860,-0.5310,-0.1540,-0.1580,-0.0240,0.8240,0.2150,0.0180,0.0280,-0.0800,-0.0370,-0.3820,-0.0380,-0.4220,0.3120,0.0140,-0.2040,0.0790,-0.2600,0.1810,-0.2480,-0.4770,-0.5370,0.0820,0.2310,0.6150,0.0930,0.1210,-0.4260,-0.4700,0.0590,-0.1960
0.1070,-0.0300,0.4090,0.0440,-0.0710,-0.0650,-0.1250,0.1130,0.0820,-0.3990,-0.2200,-0.0290,-0.0890,-0.1020,0.0180,0.1630,-0.4860,0.1330,-0.4440,-0.1440,0.1380,-0.0400,0.0770,-0.2510,-0.0000,0.1610,-0.0280,0.3790,-0.4090,-0.0090,0.0980,-0.0790
0.2320,0.0940,-0.1460,0.0530,-0.1350,-0.2210,0.0260,-0.5040,-0.2430,0.1130,0.0900,-0.1740,0.1780,0.0030,-0.0910,0.0890,0.3610,0.1400,0.3790,-0.2910,-0.1140,-0.5130,0.9410,-0.4020,-0.1890,0.4040,-0.3860,-0.1070,0.8900,-0.1150,0.1890,0.4790
-0.3930,1.4570,0.5740,-0.2990,0.1020,-0.4900,-0.4970,-0.2540,-0.0150,-0.4300,-0.2540,-0.1310,-0.4830,1.1030,-0.2670,0.3680,-0.4170,-0.7580,-0.5270,-0.9570,0.3280,-0.7980,0.6620,-0.7970,-0.3640,-0.1520,-0.6370,0.0730,0.2060,1.7120,-0.4350,0.0390
-0.2670,-0.7380,-0.4340,0.3660,0.2210,-0.1320,0.4530,-0.7820,-0.4480,0.1200,-0.0120,0.3660,-0.0700,-0.7880,-0.0300,-0.5130,-0.2540,0.1550,-0.1820,-0.1310,-0.8080,0.7290,-1.1540,1.0650,-0.2620,0.0980,0.4170,-0.2940,0.3860,-0.5720,-0.5390,-0.1060
-0.0550,0.2200,0.1100,0.0500,0.1060,-0.2000,-0.1260,0.0020,0.1290,-0.4410,-0.3660,-0.0220,-0.2520,0.1270,0.2450,0.1390,-0.0200,-0.1920,-0.5370,-0.1270,0.1370,-0.1690,0.2130,-0.2480,0.3260,-0.0080,-0.2100,0.4820,0.0480,0.0380,0.1890,0.1340
