id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,root_cluster
cf04.4.0,0.942,0.359,0.8660254037844387,-0.9999999999999999,65
cf04.4.1,0.942,0.359,0.11237771388497803,-0.7999999999999999,65
cf04.5.0,0.512,-0.688,-0.5229264827858139,-0.9999999999999999,18
cf04.5.1,0.512,-0.688,-0.5229264827858139,-0.9999999999999999,18
cf04.5.2,0.512,-0.688,0.0927022250763037,-1.0,18
cf04.9.0,-0.538,-0.398,0.2496709326681178,-0.9999999999999999,37
cf04.9.1,-0.538,-0.398,0.2461544406587077,-0.9999999999999999,37
cf04.13.0,-0.31,-0.338,-0.46234746910330854,-1.0,18
cf04.13.1,-0.31,-0.338,-0.8999999999999998,-1.0,18
cf04.18.0,0.568,0.306,-0.02879413706474999,-0.9999999999999999,63
cf04.18.1,0.568,0.306,0.19237120094466023,-0.9999999999999999,63
cf04.18.2,2.95,1.783,0.0665086924483724,-0.5,95
cf04.23.0,0.508,-0.531,-0.43400913621565756,-0.5,89
cf04.23.1,-1.144,-0.31,-0.2018349846992955,0.5,89
cf04.24.0,0.512,-0.688,-0.6788172508915258,-0.9999999999999999,18
cf04.24.1,0.512,-0.688,-0.30000000000000004,-0.9999999999999999,18
cf04.28.0,-0.027,-0.088,-0.31544363985519847,-0.7999999999999999,65
cf04.28.1,-0.027,-0.088,-0.1852270330650478,-0.9999999999999999,65
cf04.28.2,-1.145,-0.551,0.10549654664224589,0.21251185925162072,61
cf04.29.0,-0.068,-0.879,-0.33333333333333326,-0.9999999999999999,83
cf04.29.1,-0.068,-0.879,-0.33333333333333326,-0.9999999999999999,83
cf04.33.0,1.788,-0.227,-0.23944521374570893,-0.9999999999999999,65
cf04.33.1,1.788,-0.227,-0.1527721747664578,-0.9999999999999999,65
cf04.41.0,-1.191,-0.839,-0.4930096993281554,-0.09999999999999999,55
cf04.41.1,-1.191,-0.839,-0.47570007407186343,-0.09999999999999999,55
cf04.50.0,-0.522,-0.111,-0.1716222396184746,-0.6000000000000001,49
cf04.50.1,-0.522,-0.111,-0.2229348225965374,-0.1785714285714286,49
cf04.58.0,-0.689,-0.599,-0.4523809523809524,0.39999999999999997,95
cf04.58.1,-0.188,-0.598,-0.942857142857143,-1.0,18
cf04.60.0,-0.31,-0.338,0.07290300574314842,1.0,18
cf04.60.1,-0.188,-0.598,-0.6107893935757621,-0.5,18
cf04.61.0,-0.404,-0.055,0.05150847604921027,0.028571428571428574,9
cf04.61.1,-0.404,-0.055,0.04224896385686696,0.20359646452525404,9
cf04.65.0,-1.191,-0.839,-0.7999999999999999,0.9999999999999999,55
cf04.65.1,-0.422,-0.687,-0.6363636363636362,0.39999999999999997,61
cf04.81.0,-0.746,-0.268,-0.41443123283995714,-0.5,18
cf04.81.1,-0.31,-0.338,-0.39285714285714296,-1.0,18
cf04.83.0,0.512,-0.688,-0.11411051534537114,-0.7999999999999999,18
cf04.83.1,0.512,-0.688,-0.7,-0.9999999999999999,18
cf04.86.0,0.512,-0.688,-0.6666666666666667,-0.9999999999999999,18
cf04.86.1,0.11,-0.367,-0.6166666666666666,-0.9999999999999999,18
cf04.86.2,0.512,-0.688,-0.33333333333333337,-0.9999999999999999,18
cf04.86.3,0.512,-0.688,-0.3666666666666667,-0.9999999999999999,18
cf04.86.4,0.512,-0.688,-0.11666666666666665,-0.9999999999999999,18
cf04.86.5,0.11,-0.367,-0.2845213189769458,-0.9999999999999999,18
cf04.89.0,-0.777,-0.349,0.02727272727272728,0.9999999999999999,65
cf04.89.1,-0.777,-0.349,-0.14545454545454548,-0.9999999999999999,65
cf04.91.0,-0.522,-0.111,0.18681318681318684,-0.9999999999999999,49
cf04.91.1,-1.852,-0.696,-0.5428571428571429,-0.9999999999999999,14
cf04.99.0,0.512,-0.688,-0.2752458650468749,-0.9999999999999999,18
cf04.99.1,0.512,-0.688,-0.02560243257944231,-1.0,18
cf04.104.0,0.678,-0.765,-0.5791148523991758,-0.9999999999999999,18
cf04.104.1,0.512,-0.688,-0.47963500045330515,-0.9999999999999999,18
cf04.111.0,-0.726,-0.649,-0.7142857142857144,0.19999999999999998,20
cf04.111.1,-0.633,-0.297,-0.5357142857142858,0.7999999999999999,20
cf04.113.0,-0.322,0.234,0.37576836255962676,-0.9999999999999999,65
cf04.113.1,-0.322,0.234,0.3599650202089882,-0.9999999999999999,65
cf04.116.0,-1.334,0.381,0.3333333333333334,0.9999999999999999,115
cf04.116.1,-1.334,0.381,-0.19085295731050567,0.0,115
cf04.120.0,0.551,0.095,-0.4033108741420144,-0.7999999999999999,28
cf04.120.1,0.551,0.095,-0.168686942449158,-0.9999999999999999,28
cf05.2.0,-1.0,0.013,-0.1412897670771573,0.39999999999999997,20
cf05.2.1,1.668,0.575,0.694628591292207,-1.0,89
cf05.3.0,-0.043,-0.366,-0.2806054924191721,0.5,61
cf05.3.1,0.604,0.222,0.7999999999999999,-1.0,31
cf05.6.0,0.942,0.359,0.42857142857142866,-0.9999999999999999,65
cf05.6.1,0.942,0.359,0.4504687313477795,-0.9999999999999999,65
cf05.9.0,0.512,-0.688,-0.06686817796551207,-1.0,18
cf05.9.1,0.512,-0.688,0.31094405725813634,-0.5,18
cf05.11.0,0.166,-0.069,0.14374384415600627,-0.6000000000000001,37
cf05.11.1,0.166,-0.069,0.24896707499868806,-0.6000000000000001,37
cf05.12.0,-inf,-0.834,-0.7,0.9999999999999999,95
cf05.12.1,-inf,-0.834,0.006214690257379864,1.0,95
cf05.13.0,0.678,-0.765,-0.26297000932891873,-0.9999999999999999,18
cf05.13.1,0.678,-0.765,-0.44543899539388276,-0.9999999999999999,18
cf05.16.0,-1.191,-0.839,-0.5642857142857142,0.39999999999999997,55
cf05.16.1,-0.774,-0.6,-0.010050258013951933,0.2571428571428572,20
cf05.19.0,-0.209,0.381,0.33530380882793615,-0.7999999999999999,115
cf05.19.1,-0.209,0.381,0.21141953797657279,-0.7999999999999999,115
cf05.24.0,-1.743,-0.715,-0.09999999999999999,0.9999999999999999,65
cf05.24.1,-1.743,-0.715,-0.011773365954105204,-0.19999999999999998,65
cf05.27.0,-0.529,-0.68,-0.48181818181818187,0.39999999999999997,20
cf05.27.1,-0.303,-0.44,-1.0,-0.9999999999999999,87
cf05.30.0,0.251,-0.025,0.5957474328064633,-0.9999999999999999,87
cf05.30.1,0.251,-0.025,0.5957474328064633,-0.9999999999999999,87
cf05.36.0,-0.188,-0.598,-0.006027053441339537,-0.3,18
cf05.36.1,-0.188,-0.598,0.08466501452491788,-0.49999999999999994,18
cf05.40.0,0.745,0.112,0.057792405157876474,0.28571428571428575,115
cf05.40.1,0.745,0.112,0.09641535408173212,0.3142857142857143,115
cf05.40.2,-0.149,0.774,-0.027850315160464365,0.0,55
cf05.44.0,-0.481,-0.773,-0.4285714285714286,-0.5,28
cf05.44.1,-0.481,-0.773,-0.4285714285714286,-0.5,28
cf05.46.0,-0.639,-0.838,-0.07505520795742067,-0.5,65
cf05.46.1,-1.222,-0.148,0.22222228238373573,0.5,65
cf05.47.0,0.124,-0.763,-0.325991980225639,0.0,63
cf05.47.1,0.124,-0.763,-0.325991980225639,0.0,63
cf05.48.0,0.512,-0.688,-0.942857142857143,-1.0,18
cf05.48.1,0.512,-0.688,-0.26446381343227615,-0.39999999999999997,18
cf05.50.0,-0.777,-0.349,0.25414376720053816,-0.39999999999999997,65
cf05.50.1,-0.777,-0.349,0.15079630176604825,-0.19999999999999998,65
cf05.53.0,0.704,0.381,-0.17759424152948136,-1.0,115
cf05.53.1,0.704,0.381,-0.17759424152948136,-1.0,115
cf05.54.0,-0.096,0.381,0.8833333333333333,-1.0,115
cf05.54.1,-0.096,0.381,0.7166666666666667,-1.0,115
cf05.56.0,2.644,1.777,0.12995454335312143,-0.9999999999999999,104
cf05.56.1,0.111,-0.715,-0.17371371597473698,0.39999999999999997,61
cf05.56.2,2.644,1.777,0.12483755678647186,-0.9999999999999999,104
cf05.57.0,-inf,-0.574,-0.2877594556688883,0.8660254037844387,63
cf05.57.1,-0.219,0.042,0.3923197220205496,-0.8660254037844387,14
cf05.58.0,-2.256,-1.025,-0.2590140509903145,-0.5,14
cf05.58.1,-1.226,-1.125,-0.3208242222493668,-0.5,63
cf05.62.0,-1.528,-0.472,-0.2512365225039814,-0.9999999999999999,63
cf05.62.1,-3.542,-0.565,-0.09813592765536217,1.0,20
cf05.63.0,-0.114,-1.711,-0.5732437688770767,0.5,32
cf05.63.1,-0.114,-1.711,-0.5936700204638246,0.5,32
cf05.66.0,0.149,-0.731,0.22377622377622378,-0.9999999999999999,63
cf05.66.1,0.149,-0.731,0.22377622377622378,-0.9999999999999999,63
cf05.70.0,-0.46,-0.729,-0.42414860681114547,0.49999999999999994,18
cf05.70.1,-0.46,-0.729,-0.5989010989010989,0.39999999999999997,18
cf05.73.0,0.124,-0.763,-0.4039433915239971,-0.9999999999999999,63
cf05.73.1,-1.474,-0.789,-0.19291141713333498,0.7999999999999999,20
cf05.75.0,-0.654,-0.321,-0.13134271407382528,0.3,20
cf05.75.1,-0.654,-0.321,-0.12450817362389326,0.3,20
cf05.76.0,-0.08,-0.038,-0.38333333333333336,-0.5,18
cf05.76.1,-0.08,-0.038,-0.38333333333333336,-0.5,18
cf05.77.0,-0.249,-0.353,-0.07430534133776136,-0.9999999999999999,28
cf05.77.1,-0.249,-0.353,-0.04390431605675405,-0.9999999999999999,28
cf05.81.0,-0.994,-1.51,-0.2649660202662145,-0.3,14
cf05.81.1,-0.994,-1.51,-0.5636363636363636,-1.0,14
cf05.81.2,-0.459,-0.107,-0.1631661070574816,0.09999999999999999,49
cf05.83.0,1.025,-1.05,-0.2703296703296703,-0.5,63
cf05.83.1,-0.305,-0.21,-0.4666666666666666,-1.0,89
cf05.84.0,0.328,-0.691,-0.512990227098062,-0.9999999999999999,18
cf05.84.1,0.328,-0.227,0.04880676249718403,-0.9999999999999999,18
cf05.87.0,-1.226,-1.125,-0.6333333333333333,-0.39999999999999997,63
cf05.87.1,-1.226,-1.125,-0.6333333333333333,-0.39999999999999997,63
cf05.87.2,-1.226,-1.125,-0.6,0.0,63
cf06.3.0,0.525,0.126,0.3768511731740915,-0.9999999999999999,104
cf06.3.1,0.525,0.126,0.6,-0.9999999999999999,104
cf06.5.0,0.335,1.175,0.4285714285714286,-0.9999999999999999,55
cf06.5.1,-1.05,0.095,0.6904761904761906,0.9999999999999999,28
cf06.13.0,-0.118,-0.42,-0.30000000000000004,0.9999999999999999,61
cf06.13.1,-0.118,-0.42,-0.15454545454545454,0.9999999999999999,61
cf06.13.2,-0.118,-0.42,-0.08181818181818183,0.9999999999999999,61
cf06.13.3,-0.118,-0.42,-0.46363636363636374,0.9999999999999999,61
cf06.13.4,-0.118,-0.42,-0.3272727272727273,0.9999999999999999,61
cf06.13.5,-0.118,-0.42,0.05454545454545456,0.9999999999999999,61
cf06.23.0,-2.086,-0.233,0.6,0.9999999999999999,116
cf06.23.1,-2.144,-0.673,-0.4761904761904762,0.39999999999999997,20
cf06.31.0,0.525,0.126,0.7999999999999999,-0.9999999999999999,104
cf06.31.1,0.525,0.126,0.7999999999999999,-0.9999999999999999,104
cf06.43.0,0.704,0.381,0.32121212121212117,-0.7999999999999999,115
cf06.43.1,0.704,0.381,0.009803921568627453,-0.5217939320872036,115
cf06.43.2,0.704,0.381,0.7333333333333332,-0.7999999999999999,115
cf06.64.0,0.678,-0.765,-0.4555820475782052,-0.9999999999999999,18
cf06.64.1,0.678,-0.765,-0.128686378463474,-0.6000000000000001,18
cf06.72.0,0.201,-0.101,-0.18681318681318684,0.19999999999999998,6
cf06.72.1,0.201,-0.101,-0.3202151814277309,0.19999999999999998,6
cf06.73.0,0.646,0.405,0.632455532033676,-0.9999999999999999,37
cf06.73.1,1.568,0.039,-0.042895459487824666,0.39999999999999997,6
cf06.84.0,-0.46,-0.729,-0.5,-0.9999999999999999,18
