# 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-1.2350,0.4260,0.0120,-1.9880,-0.6750,-0.5240,-1.3150,0.3100,-3.5870,-0.2830,-0.7960,-0.5320,-1.9710,-0.8590,-1.1310,0.5060,0.7920,0.5220,0.3280,-2.0010,-0.5290,0.6530,-1.9340,-0.1160,-0.5010,-1.3340,-1.3570,-1.2300,-0.4810,-1.7090,-1.6050,1.1210,-inf,-0.8190,-1.6990,-0.2850,-0.5540,-0.9930,-0.6890,-0.5970,-2.5700,-inf,-0.9750,-1.2350,-1.0560,-2.6090,-0.7380,-1.4730,-inf,-0.5220,-2.0630,-2.1210,-inf,0.6870,0.5630,0.6180,-1.2260,-inf,-inf,-0.2860,-1.5930,-0.5390,-0.3030,-0.1010,-0.3810,-0.7770,-0.3250,-0.9200,-1.7070,-0.9580,-0.3810,-0.4140,-2.2260,-0.7090,0.4710,-inf,0.7810,-1.0380,-0.6940,-2.5390,0.0910,0.2870,0.1790,-0.0680,-1.3680,-0.5440,0.9800,-0.3030,-0.8510,0.8920,-0.8290,0.3980,0.5930,1.0380,-1.4520,0.8100,0.9300,3.7190,-0.4480,-1.3660,-2.0120,0.9160,0.1530,-inf,0.5250,-1.0310,-1.8970,-0.9340,-0.9320,-0.6250,-0.3210,-0.8190,-2.4220,0.2220,0.4960,-inf,0.3590,-0.5010,0.2610,-0.5090,1.2350,-2.5130,4.1680,1.8620,-1.1800,0.3990,-0.7030,-inf
0.5220,0.3080,-0.0380,0.7690,-inf,-inf,1.5680,-1.2550,0.1700,-0.4330,-0.0390,-inf,-1.7990,1.6820,0.3630,1.2640,0.4020,-inf,0.2100,0.7560,-1.9420,3.4100,-inf,-inf,-0.3290,-0.1620,-1.1850,-inf,0.6380,-inf,1.1520,-0.5810,-0.5940,-0.0610,-inf,-1.1130,2.7880,0.0270,1.0680,0.4600,-0.8130,-0.3030,-0.8030,-inf,-0.8840,-0.8520,-0.2030,-inf,-inf,-0.1800,-inf,-1.3630,-inf,-0.0410,-1.0010,0.9340,-1.2770,-inf,-inf,-0.1140,-0.8360,-0.1970,-1.1310,0.0710,0.6400,-0.3420,-inf,-0.1630,-0.5350,-inf,-1.4310,0.6650,1.3390,1.0480,-inf,-inf,-0.4000,-inf,-0.9370,0.2180,0.2640,-0.8630,-2.1510,0.8420,-0.6110,-inf,-inf,-0.5460,1.2540,0.0640,-inf,0.4390,-inf,0.2100,-0.6940,0.9830,-inf,-0.5010,0.1720,-0.0940,0.7450,3.2580,1.5880,-inf,-inf,-inf,-inf,1.0860,1.8250,-0.4530,1.4360,-0.0610,-0.6650,1.3010,-0.3320,0.1730,0.7010,0.5780,-inf,-inf,-inf,-0.0190,-inf,-inf,-inf,-1.0140,-inf,-inf
-0.5830,-1.3820,1.0270,-0.3360,0.8510,-1.4570,-0.8010,0.2240,0.9710,-0.7310,-1.1440,-inf,-2.9040,-0.3770,-0.7420,0.1580,0.6590,-inf,-0.1580,0.6500,-1.0470,0.7200,-1.2830,1.0210,-0.1130,-0.2670,-1.7050,-0.5790,-0.6370,-0.0570,0.0460,-0.9490,-1.6990,1.4180,1.6530,-0.6340,0.6820,-2.0780,-2.0370,-1.6460,-2.3330,-2.4090,-0.3230,-2.5830,-1.9890,-inf,-0.5710,-2.4060,-0.3470,0.2990,-inf,-3.4690,1.1740,-0.8840,0.2150,0.0210,2.0100,-inf,-0.1730,-0.4830,-0.1340,-0.5660,1.7640,0.2880,0.9490,1.8750,1.1160,-0.2680,0.1670,-1.8910,-1.2140,-0.1770,-1.5740,0.9430,0.1220,-inf,-1.5060,0.8770,-0.7200,-1.8880,-inf,-0.6460,-1.6720,0.2220,-inf,-0.4780,-inf,0.0860,-0.6590,-2.3630,-0.7620,-1.8890,-0.0770,-0.8950,-0.0630,1.1990,-inf,-inf,1.5520,2.7070,-0.3610,0.5680,0.4830,-inf,-0.5240,-0.9640,-1.2450,-1.6040,-inf,1.5570,-0.6690,-2.1670,-inf,-inf,0.1480,1.0680,0.0110,-0.8490,0.1050,-0.8570,-inf,-0.6390,-1.1950,-0.5740,-1.1130,0.6880,0.1720,1.5680
-1.3460,-0.7820,0.6790,-1.9060,-1.5930,-1.4420,2.5510,-1.9300,-1.0460,-1.1080,-1.8660,1.5050,-0.1520,-2.7770,-2.3120,-0.4110,-0.6880,-inf,-1.7280,-0.7490,1.6310,2.6740,1.6070,0.3450,-1.4190,-0.8360,0.0480,1.7590,-1.2060,-1.6270,-0.9380,-1.5190,0.6380,-0.6210,-2.0320,-1.3290,-0.1500,-0.7090,-2.0220,-0.8930,-1.3180,-0.6560,0.0460,-1.1530,1.7630,1.5610,-1.1410,2.8320,1.0840,-0.9810,-0.3960,-0.9510,-inf,-1.2310,-0.8690,-0.8480,-0.7040,-inf,-inf,-1.5670,-0.9260,1.5200,-2.2210,-1.6030,-0.8130,-1.0170,-1.7020,2.6540,-0.8880,1.8610,-0.1990,-2.0100,2.2660,-0.4050,-0.2250,2.0120,-0.4120,-1.2770,-0.1520,-1.1350,-1.4110,-0.9520,2.8100,-0.9850,-0.7010,-2.0470,-0.9380,-1.9980,-1.6440,-0.9330,2.7350,-0.2360,-3.6470,-0.8800,-2.1470,-0.2330,1.2350,-0.8540,-0.7370,0.0790,-1.6080,2.9060,-2.0860,1.5030,-1.0940,-2.5340,-0.8150,-1.3660,-1.2640,-0.8060,-0.4310,-0.5660,-0.3400,-2.6950,-1.4220,-1.1800,-0.9740,-1.0970,-1.4650,-inf,-1.3610,-0.8460,-2.0280,-1.5590,-0.6830,-0.8820,-0.6200,-1.8090
-0.3650,-1.4850,0.5610,0.1460,-1.1270,-1.5610,-0.5260,-1.4640,0.2830,0.0580,-0.9850,0.0170,-2.0080,-0.5740,3.1720,-inf,-1.0290,-inf,-0.5830,-0.4530,-2.1510,1.6170,-2.3860,-inf,-1.5380,-0.7850,-3.3930,-inf,-2.7400,-1.1610,-inf,0.4330,0.7820,-1.8550,-1.1510,-1.7370,-inf,1.6260,1.4440,-1.7490,-0.4370,-0.1900,0.6890,-2.6870,-inf,-1.0610,2.2130,0.4910,-inf,2.2740,1.8070,-0.2500,-inf,-0.9870,-0.2100,-0.0820,0.3220,-inf,2.0460,-0.9080,-2.0440,-1.4060,-0.7550,2.1110,-1.1540,0.1500,-2.2360,0.2130,-inf,-0.4100,-1.3180,-0.8650,0.1300,-inf,1.4340,0.8940,-0.3860,-0.4890,-2.1460,-0.9910,0.0550,-0.0710,-2.3600,-2.6890,-0.2350,-1.5810,0.5280,-0.7550,0.6300,-1.1450,-0.8650,1.1230,-2.1810,-0.9980,-0.6810,0.5810,-inf,-0.1250,-1.3590,-1.3030,1.9950,-inf,-1.6200,-inf,-1.6280,1.2540,-inf,1.5400,0.2020,-0.0770,-0.1870,-0.6850,-1.8740,0.5780,0.4600,1.1350,-inf,-0.9530,-0.9980,-0.9610,-2.2170,-0.3790,-1.8840,0.9080,0.7830,-inf,-0.4170,0.4650
-inf,-inf,0.2370,2.0440,0.7720,3.9230,0.8430,0.0200,0.4450,-inf,-0.0860,1.5000,-inf,-0.9970,-inf,-inf,-0.1300,6.1390,-inf,1.0310,-inf,-inf,1.0980,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.1090,-inf,-inf,2.3330,-inf,-inf,-0.2830,-inf,-0.2650,0.4620,-inf,0.4720,-inf,-inf,2.4230,-inf,-inf,-inf,-inf,3.5540,-0.0880,-inf,-inf,-inf,-inf,2.3200,-inf,3.2070,-inf,-inf,-inf,1.1440,-inf,-inf,-inf,-inf,1.1120,-inf,-inf,-inf,2.2030,-inf,1.7380,5.2400,-inf,-inf,-inf,0.3380,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.3060,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.1250,-inf,1.0200,-inf,-inf,-inf,-inf,-inf,-inf,0.7760,-inf,0.2370,2.7110,1.2140,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.2670,-inf,0.6000,-inf,2.2670,-inf,0.7450,1.1410
-0.0330,-1.0020,-0.7630,-0.3710,-0.2280,-0.0770,-0.8360,0.0200,-0.7480,-1.3510,0.3060,0.3080,2.4530,-0.8270,-0.8760,-0.4610,-2.5460,-inf,-0.2920,-0.6470,-0.0820,-inf,-2.9020,-1.4060,-0.7320,-0.0790,2.5980,-inf,-0.7970,-0.0920,-1.5730,-1.3060,-1.3190,-3.3710,0.1400,-0.3790,-inf,-1.2830,-2.6570,-0.4580,-0.2900,2.2570,-0.7200,2.2560,0.1990,-0.9920,-0.9280,-3.0260,-0.9670,-0.6830,-0.4460,2.2690,-inf,-1.2810,-1.7260,1.4890,0.3910,-inf,-0.7930,-0.8390,-0.1010,-0.5070,-1.2710,-2.6540,-1.6700,-0.2600,-0.5820,-0.8880,-0.4530,-2.5110,2.2360,-3.3820,-2.1940,-2.2620,-inf,1.3770,-2.7100,0.8430,-0.3400,-0.9220,-inf,-1.5880,-0.5550,-0.3980,-inf,-0.5120,-0.3100,-1.0490,-0.4710,-0.8130,-1.3820,-1.2860,-1.6970,-0.5150,-0.0040,0.2580,-inf,-1.2260,-0.7050,0.5590,-0.9800,-0.0520,-1.1370,0.8680,0.3160,1.4160,1.7200,-0.6390,-1.9000,-0.1780,-0.2890,-1.2010,-0.8050,-1.7460,-1.0570,1.7700,1.0920,-3.4690,-0.9300,-inf,0.0750,-0.4810,0.0590,-1.1940,-1.1480,0.2610,0.6510,-1.8590
-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.4940,-inf,-inf,-inf,-inf,-inf,-inf,0.7900,7.1820,1.3430,-inf,1.9590,-inf,-inf,-inf,1.5720,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.5830,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.9460,-inf,-inf,-inf,-inf,-inf,-inf,-inf,4.4430,-inf,8.6130,-inf,-inf,-inf,0.4720,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.5860,-inf,2.9630,-inf,1.0920,-inf,-inf,2.3920,-inf,0.7640,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,2.1640,-inf,1.7800,-inf,-inf,-inf,-inf,-inf,-inf,1.7320,-inf,-inf,-inf,0.3330,-inf,-inf,-inf,-inf,1.3300,-inf,-inf,0.2500,-inf,-inf,2.1850,-inf,-inf,1.7280,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.4080,-inf,-inf,-inf,-inf,-inf,-inf
-3.0770,2.3720,-0.6370,0.4920,-0.2950,1.3700,-0.8100,-0.1540,-1.8450,2.1960,0.1270,-0.3740,-1.3980,-0.7020,-3.5580,-0.3360,0.6950,-inf,-1.3890,1.3260,-3.5420,-0.7740,0.9240,-1.2810,0.9780,-2.1760,-1.1990,0.5120,-4.1310,-0.5520,-1.4480,-0.7650,-inf,0.0760,0.2660,-0.3910,-1.3970,-2.1580,-2.5310,-0.5550,-0.6050,-2.9030,-1.0800,-0.4930,-0.8980,-0.4510,-1.3870,1.3480,0.7440,-1.7800,-inf,0.0370,-inf,-0.6410,0.3990,0.3350,-0.8760,-inf,-inf,0.1610,2.0240,-0.5740,-1.1450,-1.5280,-0.5450,-0.7710,-0.8190,-0.1780,0.0360,-1.3850,-1.4450,0.0660,-0.4830,1.7700,-inf,-inf,-0.2630,-0.2020,-0.7290,-0.3820,-inf,0.1230,-2.7510,1.4440,0.3750,-0.9720,-inf,-3.7300,-0.8310,2.2920,-1.2560,-0.0610,0.0130,0.1960,-0.8790,-0.2950,0.5030,-0.1000,-0.5800,-1.2090,0.3150,-inf,-0.0110,-inf,-0.2110,-0.8740,1.7200,-0.6390,-0.1890,1.0630,-0.1630,1.9240,-1.2640,-0.6200,0.0690,-1.4260,-2.4830,2.6340,-1.3890,0.9710,1.4800,-0.9400,-0.6900,-1.0680,-0.6070,1.0870,-1.5450,0.8520
-1.0130,2.1880,-0.9880,0.2340,0.7690,0.1130,0.0320,0.0170,0.4420,1.2020,-2.8960,0.2750,-0.0120,-0.4850,-inf,-inf,-0.9410,-inf,3.7340,-0.1950,-inf,0.2900,-1.7120,-1.2160,-inf,-inf,-1.7200,-0.0080,-1.4820,-inf,-inf,-inf,-1.1290,0.6260,0.5230,-1.6480,4.0600,-1.0930,-inf,0.0940,-1.3480,-1.8380,0.8320,0.5720,-1.4190,-inf,-2.3230,0.4860,0.2230,-2.3000,-0.8410,-0.5770,-inf,-0.3140,-0.5360,-0.4080,-0.4900,-inf,-inf,-2.2340,1.0890,-0.3170,-inf,1.8580,-1.4810,0.2930,0.4380,-0.6980,-0.0700,-inf,-0.9660,-0.6070,-1.0040,-1.0720,-inf,-inf,-2.5200,-1.1370,-1.4720,-0.3170,0.7290,-1.3980,-1.6870,0.5700,-0.1460,-inf,-1.1200,0.3340,0.2330,0.2070,-1.1920,-0.9040,1.0780,-inf,-2.8140,2.3540,-inf,-1.0360,-1.1000,-0.1440,-0.7900,-inf,0.6380,-inf,-inf,-1.3940,-inf,-1.0340,3.0980,-1.5730,-inf,0.9880,-1.2000,-0.5560,-0.8670,-inf,-0.4190,1.4210,-1.3250,-0.2870,0.0420,-0.8760,-2.2100,-1.0040,-inf,-inf,-1.0650,0.3310
-0.7170,1.8060,0.1820,-inf,-1.7430,-0.0060,-0.5560,-1.1730,-2.0700,1.4150,0.6480,-inf,0.1320,0.9480,-3.1980,-inf,0.9990,1.0400,-2.0290,-2.4840,-3.1810,-inf,-2.4170,-inf,-0.2470,-0.2310,-0.6160,-inf,-1.4490,-1.1910,-inf,-0.8200,-inf,2.6690,-1.1810,-0.3520,-inf,-1.4750,-2.1710,0.2200,-1.0520,-0.5420,-3.0420,0.4530,-2.1230,-inf,-1.0270,0.0450,-inf,-1.0050,0.4550,-0.7950,1.0400,-2.0180,0.0810,1.3470,-0.9310,-inf,0.6930,-1.3530,1.9690,-1.4370,-1.3700,-2.1680,-1.1850,-1.9960,-0.4590,-0.0800,-0.4520,-1.0250,0.0300,1.1040,-0.1230,0.5460,0.9890,-inf,1.2990,-1.2570,-2.1760,0.5630,-0.9760,1.4830,2.3910,0.9810,-1.8500,-inf,-inf,-3.3700,-1.7930,1.5030,-inf,-0.2860,0.3740,-1.0290,-2.5190,0.0650,-inf,-0.7400,-0.2190,-0.8480,-1.4950,-inf,-1.6510,-inf,-0.6580,-1.0980,-0.3790,0.9620,0.1710,-0.6920,0.5190,1.2840,0.0960,1.0620,0.4290,-0.0660,-2.1230,1.4090,-inf,-inf,0.0750,-0.9950,-0.9140,-inf,-0.6620,0.9160,-1.7700,-1.3730
-inf,-inf,0.5120,1.3190,-inf,-inf,-inf,-inf,-inf,-0.8840,-inf,5.1670,1.7510,1.4470,-0.4090,-inf,-inf,-inf,-inf,0.3050,-inf,-inf,-inf,-inf,0.2210,0.3880,-0.6350,-inf,-0.9820,-inf,-inf,-0.6160,3.5410,-inf,0.6080,0.4370,-inf,-0.0080,2.2030,-0.9910,-inf,-inf,-inf,-inf,-inf,2.2830,-inf,1.2490,3.3080,-0.2160,-inf,-0.8140,-inf,1.5080,1.5480,-0.3240,0.8580,-inf,-inf,-inf,-inf,-0.2330,-inf,-inf,-inf,-inf,-0.4770,0.3870,0.0150,-inf,-0.8810,-0.1070,0.0810,-inf,-inf,6.4590,-0.4360,-inf,-inf,0.7670,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.4190,1.8030,-inf,0.8930,-0.8190,-inf,-inf,-inf,-inf,3.6520,-inf,0.4000,-inf,-inf,-inf,-inf,-inf,-inf,0.6910,-inf,0.6360,-inf,0.5120,2.5710,-inf,-inf,-inf,-inf,-inf,0.6660,-0.1950,-inf,-inf,-inf,-0.7910,-inf,-inf,-inf,-inf,-inf,-inf
-0.9510,-0.7500,-0.9270,-inf,0.0230,0.7590,0.3160,-1.1440,1.3970,0.4150,-inf,-1.2480,-1.2720,1.7460,-0.8470,-inf,-0.8790,-inf,3.0350,1.2820,-1.4160,1.3520,-0.0660,-0.1550,-0.2180,1.1720,-1.6580,-inf,-1.4200,-inf,-inf,-0.6390,-1.0670,-0.5350,-inf,0.2210,-inf,0.1380,-1.4050,-1.0140,-1.2860,-0.7770,0.7240,-inf,-1.3570,-0.3250,0.3240,3.0330,-inf,-0.2390,-inf,-1.2520,-inf,-0.0300,-0.4750,0.8230,-0.1650,-inf,-inf,-2.1730,0.6910,-2.2560,-0.6040,1.1830,-0.4190,0.6440,0.6700,-0.6360,-0.0080,-inf,-1.9040,0.4550,0.8650,-0.0110,-inf,-inf,-2.4590,-0.4910,-2.4100,0.3290,-inf,-1.3360,-1.6250,-0.3690,-inf,0.1540,-1.0590,-1.0190,-0.0270,-0.4090,-0.1300,-1.8420,-inf,-inf,0.2470,1.6790,-inf,-0.9740,-1.0380,-1.3050,-0.7290,-inf,-inf,-inf,-0.8920,-1.3320,-inf,0.1980,-0.6480,0.6580,0.5480,0.0500,-0.1380,-0.4940,-inf,-0.3000,-inf,0.3670,-inf,-0.2250,-1.4810,-0.8140,-inf,0.0580,-1.4810,-1.4880,0.8030,-1.6070
-0.1140,-0.9120,0.9110,-inf,-1.1390,1.0120,-2.6530,0.6940,0.5340,-1.0690,-1.9970,-inf,-0.4350,0.5520,0.4050,-inf,-2.0410,-inf,-1.0100,2.2900,-1.5780,-inf,-0.8130,2.2680,-inf,-0.7970,-inf,-inf,-0.5820,0.4120,1.5160,-0.8020,-inf,-inf,1.0070,-0.7490,0.5670,0.1280,0.4320,0.1460,0.3590,-0.9390,0.1470,0.4710,-0.5190,-inf,-1.4240,-inf,-inf,-1.4010,1.0590,-1.9990,-inf,0.5860,0.3630,-1.5090,1.0880,-inf,-inf,-0.3350,-1.4710,-inf,0.2330,-0.5640,1.0040,-0.3930,-0.0780,-inf,-0.1710,-inf,-1.0670,-inf,-inf,-0.1730,1.5920,-inf,-1.6210,-0.2380,0.7490,1.1670,2.2130,-inf,-inf,-1.1160,0.7530,-0.0080,0.7790,-inf,0.6180,-inf,-inf,-1.0040,-inf,-inf,0.8920,0.9320,-inf,-inf,3.0220,2.9480,-inf,2.0380,-inf,-inf,-inf,-inf,0.2250,-0.5500,-inf,-0.6740,-0.1990,-0.6970,-inf,-inf,1.6180,-0.4620,0.4810,-inf,-0.4250,-inf,-0.6440,-0.9760,-inf,-0.1040,1.3560,0.3500,0.8340,0.2300
0.2240,1.1030,-0.0730,-inf,-inf,1.0280,-0.8300,-0.2910,-1.4510,1.3390,1.0190,0.1900,-2.4190,0.2780,-0.9940,-inf,-0.0260,-inf,-0.1880,-0.8650,-0.9770,-inf,-0.7980,-inf,0.6360,-2.7820,-1.2200,-inf,1.0180,-0.5720,0.5310,-1.2010,-1.2140,-0.2670,-inf,-1.7330,1.1680,-1.1780,-inf,1.0870,-0.6260,-1.9230,-0.8380,-0.0980,-0.5040,-0.4720,-1.4080,-0.9210,-inf,-1.3850,-inf,-1.3990,-inf,-2.9840,-0.0370,2.0910,-1.8970,-inf,-inf,-0.7340,0.5440,1.5040,-inf,-1.5490,0.4340,-1.3770,-0.6470,-0.7830,-0.1550,-1.4060,-1.0510,-0.6920,-2.0890,0.8430,-0.9770,-inf,-1.0200,0.0990,-0.2350,-1.4030,-0.3570,-0.4830,-1.1870,3.1090,-1.2310,-0.9920,-0.2060,0.5710,1.2180,2.1660,-1.2770,-0.1810,0.4080,1.1750,-1.9000,1.1700,-inf,-0.1210,-0.4480,-3.0370,-1.8760,-inf,2.7750,1.9730,-1.0390,-inf,-inf,0.3400,-inf,-1.6580,-1.1840,1.3180,1.3000,-inf,-0.9520,0.1380,-0.5040,0.9570,0.5900,-inf,-0.6280,-0.6390,0.5120,-inf,-1.6280,1.6870,-2.1510,-inf
-0.6270,-0.7470,-0.9240,-0.7010,1.7810,-1.8230,-0.7880,-0.1410,-1.7160,-1.0960,-1.5100,-1.2450,-1.2700,0.0120,-1.4290,-inf,0.0310,0.8090,-0.8450,-0.3930,-0.8280,-0.6450,-1.0630,0.4330,-1.8000,-1.6320,-0.3330,-0.9440,-1.4170,0.5770,1.0030,2.6850,-2.0640,0.2050,2.2310,-0.5840,-inf,-0.4440,-0.4030,-1.4260,1.1430,2.3960,0.1860,-0.6270,-1.3540,-0.0010,-0.4510,-1.7710,-inf,-0.0660,-0.7760,-0.3750,-inf,2.9860,-0.4720,-1.7590,-0.1620,4.0100,-inf,-0.8480,-1.3060,-1.6680,1.5680,-0.0770,-1.4160,-0.4910,-0.9130,-1.6340,-0.0050,-2.2570,-0.4420,-1.1270,-0.3540,-0.4230,-1.8280,-inf,-1.1340,-2.0730,0.9850,-0.2530,3.0410,-2.3330,-2.0370,-0.6290,0.9190,-1.8430,-0.4710,-2.6020,-0.3240,-1.1440,-2.1270,-0.3800,-1.4430,-inf,-0.0500,-1.4880,-inf,0.4880,-1.0360,-0.4280,-2.7260,-inf,-1.8820,-inf,-0.0820,1.2550,2.1970,-0.1620,-0.6450,-0.0490,1.2880,-1.5320,1.6720,-0.9060,0.5200,-0.2970,-0.3540,-inf,-1.2600,-0.2220,-0.4780,0.2760,-1.1460,-0.3540,-0.1560,-0.4850,-0.1940,-1.0200
-0.4190,-0.8020,-0.5630,-0.1710,-1.0290,0.1220,0.0420,-0.3210,1.8140,-2.3740,-0.7160,-0.3000,-1.0030,1.9030,-2.4840,-inf,1.0230,-inf,-0.9000,-1.1850,-0.0080,-0.7000,-0.3810,-2.2070,-1.2700,-1.3650,-1.1250,1.3230,-1.4720,-inf,-inf,-0.3690,-inf,-0.1720,-1.4680,0.2680,-inf,-0.9140,-0.8720,-0.7440,1.1540,-0.5070,-0.1580,-2.0030,-0.8240,-0.3770,-1.7280,0.9810,1.2330,-1.2910,-inf,-1.3040,-inf,-0.7190,-0.9420,0.7710,-1.8020,-inf,-inf,0.2350,0.0980,-0.9860,1.0440,-inf,-0.8860,-0.2820,2.3060,0.8960,1.9840,-0.3110,-1.3710,-1.5970,0.5910,-inf,-1.8830,-inf,-0.7030,2.0820,-2.4620,-inf,-0.2620,-1.8030,0.0240,-0.4210,1.4490,1.8030,-0.1110,-1.3340,0.0080,-0.9760,0.4030,-0.3090,-1.4970,-1.3150,1.4050,0.2640,-inf,0.4330,-1.3540,-2.9420,-0.4590,1.7330,-1.9370,-inf,0.6410,-0.3840,-1.6650,-0.3240,-1.7000,-1.9790,-2.0890,-0.5870,-0.6050,0.6240,1.7280,0.2330,-0.8240,-1.2700,0.6850,-1.2770,-0.2110,0.0410,-0.6160,-0.4090,-0.5330,-inf,1.1140,-1.0740
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-1.1000,-inf,-inf,-1.2060,-inf,1.3560,1.5830,0.1960,-inf,-inf,-inf,-0.2200,0.9110,-inf,-inf,-inf,0.4740,-0.1740,0.5780,2.5560,-inf,-0.3760,-inf,-inf,-inf,-inf,-inf,1.2130,-0.9580,-inf,-0.4030,-inf,0.6150,-0.6580,2.8520,-0.6480,1.6770,-inf,-inf,-0.6330,-inf,-inf,0.3900,-inf,2.6990,-inf,-inf,0.1540,-inf,-1.1220,-inf,-inf,-0.5440,-inf,-inf,-inf,-inf,0.2100,0.8130,-0.8720,2.9920,-inf,-inf,1.7240,1.0830,-inf,-inf,0.7980,3.2570,-inf,-0.4470,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.7830,-inf,-0.9760,-0.3990,-inf,-inf,-0.2130,-inf,-inf,0.4610,-inf,-inf,-inf,0.5900,0.3240,-inf,-inf,1.7440,-inf,-0.2640,0.2960,3.3370,-1.3440,-inf,-0.8830,-inf,0.0940,-inf,2.9420,-inf,-inf,1.2710,0.4110,-inf,-inf,-inf,0.8140,-0.5200,0.6860,-inf,1.1410,-inf,-inf
1.0260,1.6600,-0.8560,-inf,-0.3210,-0.1700,-0.5880,0.7850,-2.0630,0.7930,1.0300,0.2150,-1.0320,-0.8420,-1.7770,-0.5550,0.8210,-inf,-1.8710,-0.4780,-3.7600,1.0070,-1.9950,-0.9140,2.8300,-0.8100,-1.4180,-1.2910,0.1740,-1.7700,0.6560,-1.1770,-2.4120,-0.6570,-1.1750,-0.4720,0.3850,-0.4690,-1.7500,1.9810,-1.3090,-3.1210,-0.0360,-3.2960,1.2050,-0.3480,-2.6060,-2.1190,-inf,-1.2610,-1.1240,-1.1820,-inf,-1.0120,0.1810,1.1670,-2.5100,-inf,-inf,-0.3470,1.0470,-1.0150,-inf,-2.7470,0.5580,0.0880,-0.6750,-0.1740,0.1060,-1.6040,-0.7900,0.6130,-2.2870,1.1040,-0.1750,-inf,1.7820,-3.4200,0.7040,1.4870,-1.5550,0.9630,-1.3850,0.8710,-1.4290,0.6170,-1.4030,-1.6270,0.4860,1.4480,-0.8900,1.3980,1.1170,-0.0230,-0.1910,0.7490,-inf,-0.5120,-1.1610,-2.2350,-3.0730,-0.1450,0.9400,-inf,-0.6520,-1.6770,-1.9580,-0.1470,-0.9930,-1.2710,-0.0600,-0.8800,-0.4830,-inf,0.6580,0.8150,-1.7020,0.7600,-1.6080,1.2370,1.3440,-0.5740,-0.4930,-inf,-2.8260,0.4900,-1.3490,-2.9520
-0.4090,1.3770,-0.9690,0.8390,-0.4340,-inf,-0.9480,-0.1860,-inf,-inf,1.2930,1.2950,-0.7300,0.3820,-inf,-inf,0.6640,-inf,-0.3050,-inf,-inf,-inf,-inf,0.3880,-inf,-inf,-1.1150,1.5960,0.1230,-inf,-inf,-1.0970,-inf,-inf,1.7120,-1.0440,3.2720,-inf,-inf,-inf,-0.1590,-0.2340,0.8510,-0.4090,-inf,-inf,-inf,-inf,1.8280,-0.6960,0.7630,-1.2940,-inf,-0.2940,0.0680,-inf,-0.2080,-inf,-inf,0.3700,0.8180,1.2870,-inf,0.1410,-inf,0.7270,-0.9580,-0.0940,-0.4660,-inf,2.3390,-0.5870,0.6000,0.5320,-inf,-inf,0.0840,-0.5330,-inf,-inf,-inf,-inf,-1.0820,-inf,-inf,-inf,-inf,0.9380,-1.4850,0.3960,0.4130,-0.2990,0.0970,1.2790,-0.2100,1.6370,-inf,-inf,-1.0810,-1.3470,-inf,-inf,-inf,-inf,0.6500,0.2100,-inf,-1.4300,-inf,-0.9690,0.5060,0.0080,0.4040,-inf,-inf,-inf,4.6450,-0.6750,1.2790,-inf,0.0610,1.5360,-0.6060,1.6000,2.3830,-inf,-0.4610,-0.0650
