id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,dlg,wtembdep,ldep,lm,bkpsl,target
cf02.101.1,0.0,0.0,0.0146398329197223,0.0,0.0,1466.24087,0.0,-1.129,-2.107356002,1
cf02.106.1,0.0,0.0,0.06149762332802508,0.0,4.0,-1376.516508,-3.0,-0.863,-0.630985797,0
cf02.106.2,0.0,0.0,-0.1963604157800267,-0.6000000000000001,-9.0,71.88340145,-11.0,0.7809999999999999,1.025771569,1
cf02.112.1,-1.299,0.124,-0.36169025843831937,0.4590924232298038,0.0,89.49666993,-6.0,-4.6221,0.306093834,0
cf02.112.2,1.299,-0.124,0.4,-1.0999999999999999,0.0,-87.01692715,7.0,4.3366,-2.138696826,1
cf02.112.3,0.0,0.0,-0.5155870112510926,0.30519567041703066,0.0,3.487979618,102.0,-4.5863,0.5078718329999999,0
cf02.112.4,0.21799999999999997,-0.21000000000000002,0.5000000000000001,-0.4714285714285714,-1.0,17.19661906,-128.0,6.3804,7.007349795,1
cf02.112.5,-0.821,-0.792,-0.7207826816681235,0.30519567041703066,0.0,65.63531133,82.0,-4.7956,-2.135678258,0
cf02.117.1,0.489,0.13399999999999998,0.02409813463559407,-0.5,-2.0,42.67299878,-12.0,3.3033,1.653877969,1
cf02.118.1,0.0,0.0,0.10820363246581838,-0.7999999999999998,13.0,-879.039328,41.0,-2.2925,-1.659366938,0
cf02.120.1,0.0,0.0,0.02016855579964061,0.0,-4.0,395.1640649,0.0,1.0498,7.779615781,1
cf03.1.1,0.5089999999999999,0.282,0.2320419926835025,-2.0,4.0,-414.949334,0.0,-0.8465,-1.278565897,0
cf03.2.1,0.0,0.0,-0.0416922212024433,0.0,1.0,-279.0455758,0.0,4.2417,-1.034312329,1
cf03.5.1,0.0,0.0,-0.006011650047309108,0.0,8.0,-3321.3066710000003,0.0,-2.17,-5.700080786,0
cf03.6.1,0.0,0.0,0.2134055347572755,-0.10000000000000009,-1.0,188.5092986,-5.0,1.8681,-0.050729454,1
cf03.8.1,1.115,-0.654,0.010562202304998991,-0.7970801375216431,3.0,-1716.470598,3.0,-1.5519999999999998,-1.584683694,0
cf03.9.1,0.0,0.0,-0.08936554059963459,0.0,-2.0,21.37891883,9.0,2.1187,3.960722965,1
cf03.10.1,0.0,0.0,0.0,0.0,3.0,-298.2361728,-4.0,4.397,0.3447128339999999,0
cf03.11.1,-1.056,-1.37,-0.5661444985061028,0.0,-13.0,1285.133409,-11.0,2.3251,5.196215012,1
cf03.12.1,-1.432,-0.542,0.2545454545454544,-0.8,1.0,295.6757111,-12.0,-2.2122,-0.296326172,0
cf03.13.1,0.0,0.0,0.046250586453074796,-1.1102230246251565e-16,4.0,-1044.198274,-6.0,-0.5479999999999999,-2.736006737,1
cf03.15.1,-0.986,-0.383,0.05069875662824039,0.30000000000000004,1.0,-1040.424912,2.0,1.4115,1.535432956,0
cf03.21.1,0.0,0.0,0.1455625847360204,0.5,1.0,-796.3864614,7.0,-0.326,-2.024385597,1
cf03.25.1,0.0,0.0,0.0,0.0,-2.0,-3178.629936,1.0,0.8253,1.785329418,0
cf03.28.1,0.0,0.0,0.0884107815257971,0.0,-14.0,3308.951618,-2.0,0.191,-2.421087682,1
cf03.31.1,0.0,0.0,0.0,0.0,-1.0,-987.6094583,-12.0,-0.354,0.025813595,0
cf03.35.1,0.0,0.0,0.007872673799510288,0.0,1.0,-1280.449041,10.0,0.8270000000000001,-0.8868644040000001,1
cf03.35.2,0.0,0.0,0.017799088590197215,0.0,1.0,-1921.71336,-39.0,-4.842,-3.860492355,0
cf03.37.1,0.143,-0.329,0.0709853116876069,-1.2,-8.0,-932.2171907,32.0,-1.274,-1.878469508,1
cf03.40.1,0.0,0.0,0.05719032500906687,0.0,5.0,-1531.729896,28.0,-3.1785,-6.121738017,0
cf03.42.1,0.0,0.0,0.0634327313969823,0.0,0.0,80.65270753,99.0,-0.9865,-2.137317162,1
cf03.46.1,0.0,0.0,0.3169491186992412,0.0,27.0,-7404.128265,3.0,-2.249,-6.309515124,0
cf03.48.1,0.0,0.0,0.06602156245642239,0.0,0.0,-731.5535905,0.0,0.983,-1.6403388719999998,1
cf03.50.1,0.0,0.0,0.036598037813034695,0.0,5.0,-1216.403259,2.0,-3.66,-5.978443296,0
cf03.50.2,0.9119999999999999,-0.386,-0.11418913261569699,0.20000000000000007,-7.0,-17.40737331,38.0,-0.909,0.484627879,1
cf03.51.1,0.0,1.042,0.21887150426863167,0.0,11.0,-6563.162866,-39.0,-4.828,-16.49595155,0
cf03.51.2,0.5340000000000001,-0.09500000000000008,-0.0788447591487224,-1.4,-3.0,431.6894574,39.0,1.394,2.170855548,1
cf03.52.1,0.0,0.0,0.03221384738125469,0.0,5.0,-2246.733808,21.0,-4.814,-3.05064373,0
cf03.53.1,0.0,0.0,-0.18181818181818182,0.0,-2.0,124.7672626,4.0,1.5826,-1.362846506,1
cf03.62.1,-1.596,0.0,0.4,1.5,2.0,-206.8147327,-1.0,0.9261,-2.754004788,0
cf03.63.1,0.0,0.0,-0.3744666196155314,0.0,3.0,-69.55925187,-14.0,2.1315,0.424508956,1
cf03.64.1,0.0,0.0,-0.0489541975972623,0.0,3.0,-566.4690264,-3.0,-2.4,-0.424932904,0
cf03.64.2,0.0,0.0,0.0007917143112729022,0.0,0.0,-2139.321707,-9.0,4.497,0.190582468,1
cf03.65.1,0.0,0.0,0.0,0.0,0.0,30.32420745,-63.0,-0.5228,-2.957248504,0
cf03.65.2,0.0,0.0,-0.2942295871250323,-0.6000000000000001,0.0,359.2883418,61.0,0.594,2.06999056,1
cf03.66.1,0.0,0.0,0.3530559618667293,0.0,0.0,950.9460984,-3.0,-0.7731,-4.4028849160000005,0
cf03.67.1,0.0,0.0,-0.4892600265227752,0.5,0.0,999.3878535,-3.0,-3.5389,-3.625960219,1
cf03.68.1,-0.5770000000000001,-0.13199999999999995,-0.07011472694726101,1.632455532033676,-7.0,-2713.453719,6.0,-3.4497,-3.291661951,0
cf03.68.2,0.0,0.0,0.0,0.0,0.0,-327.779487,1.0,4.5567,0.986355774,1
cf03.70.1,0.0,0.0,0.004138658439330801,0.0,0.0,46.067469,0.0,-4.3297,-0.829246178,0
cf04.4.1,0.0,0.0,0.8345356754001658,0.0,10.0,-2656.522993,-52.0,1.1489,-0.787438715,1
cf04.5.1,0.0,0.0,0.0,0.0,2.0,-2349.818708,-46.0,-4.743,-4.837764807,0
cf04.5.2,0.0,0.0,-0.23611325965962027,-0.6000000000000001,-4.0,954.8026205,44.0,2.12,1.869089474,1
cf04.9.1,0.0,0.0,-0.007026795734279334,0.0,0.0,188.4042466,8.0,-1.5039,4.552299217,0
cf04.13.1,0.0,0.0,-0.4031526758181203,0.0,-6.0,166.4297984,49.0,2.5648,6.585657862000001,1
cf04.18.1,0.0,0.0,0.1801741634176634,2.0,17.0,-124.3214041,19.0,-1.429,-3.329127151,0
cf04.18.2,-0.5780000000000001,0.28200000000000003,-0.134001499249001,0.0,-1.0,6008.178366,-28.0,0.064,0.953661817,1
cf04.23.1,-0.864,0.13,0.09756990990604664,0.5,11.0,-617.4906984,-16.0,-2.057,1.057592943,0
cf04.24.1,0.0,0.0,-0.0875557183512996,0.0,-3.0,13.10812617,129.0,3.0313,-0.3917080189999999,1
cf04.28.1,0.0,0.0,0.1053925708321138,0.20000000000000007,-1.0,440.1500425,-26.0,-1.3438,0.242433546,0
cf04.28.2,0.0,0.0,-0.0525294238741261,-0.09864510526129511,-8.0,2556.7089530000003,27.0,0.0215,0.567746744,1
cf04.29.1,0.0,0.0,0.0,0.0,-3.0,1082.526484,0.0,-0.4064,2.651478971,0
cf04.33.1,0.0,0.0,-0.010931527722337409,0.0,0.0,116.6219232,12.0,-1.3817,-0.288045723,1
cf04.41.1,0.0,0.0,-0.020320230731944222,0.0,6.0,-561.5381169999999,-57.0,-1.152,-11.78429019,0
cf04.50.1,0.0,0.0,0.0870726863802741,-0.3999999999999999,0.0,944.6464458,-43.0,-0.268,-1.050680588,1
cf04.58.1,0.515,0.6930000000000001,0.1333333333333333,-0.6000000000000001,-1.0,-219.0562389,-2.0,1.4259,1.930850237,0
cf04.60.1,0.0,0.0,-0.0925405142412159,0.0,-4.0,559.3093767999999,3.0,1.9728,0.460206593,1
cf04.61.1,0.0,0.0,-0.07528633353344269,0.03507077928494959,6.0,-157.9952369,1.0,-1.8508,-0.685160945,0
cf04.65.1,-0.040000000000000036,0.18899999999999995,-0.4909090909090909,-1.2,-1.0,246.8137223,-1.0,0.3969,0.13406999,1
cf04.81.1,1.778,0.788,0.6546536707079772,-0.5,0.0,-9.934846081,-4.0,-1.9423,4.599685742,0
cf04.83.1,0.0,0.0,0.6484660683247193,0.6000000000000001,-1.0,987.8003216,0.0,-0.6947,-1.301145701,1
cf04.86.1,0.0,0.0,-0.07531446678801512,0.0,-1.0,-236.85670930000003,2.0,-1.9687,-2.47468577,0
cf04.86.2,0.0,0.0,-0.26778477080183144,0.0,0.0,41.36921504,-3.0,0.3897,0.536095208,1
cf04.86.3,0.0,0.0,-0.09205101496312951,0.0,1.0,-125.1291217,8.0,-0.6621,-1.017489424,0
cf04.86.4,0.0,0.0,-0.54393781569122,0.0,-1.0,53.41831166,23.0,2.035,-1.319564539,1
cf04.86.5,0.0,0.0,0.15899720766358738,0.0,-1.0,-173.1464595,-24.0,-2.0489,-0.5321846060000001,0
cf04.89.1,0.0,0.0,0.0636363636363637,0.0,0.0,72.66370268,1.0,-0.5365,-0.280829853,1
cf04.91.1,0.10799999999999998,-0.15700000000000003,-0.1496150520313896,0.0,5.0,-629.6535884,5.0,-3.1231,-1.6308888730000002,0
cf04.99.1,0.0,0.0,-0.3729765955638207,-0.6000000000000001,5.0,-1445.9312,1.0,0.635,1.77123759,1
cf04.104.1,0.0,0.0,0.17764259276048344,0.0,2.0,-226.1043285,-2.0,-3.5321,-2.31163823,0
cf04.111.1,1.658,-0.016000000000000014,0.7500000000000001,-1.4,-2.0,99.09651239,0.0,3.0356,7.600135899,1
cf04.113.1,0.0,0.0,-0.33891288150348037,0.0,4.0,-540.794483,0.0,-1.8192,-3.245822379,0
cf04.116.1,0.0,0.0,-0.025648717412140712,-0.6000000000000001,4.0,-62.9911815,-1.0,0.4739,0.184325779,1
cf04.120.1,0.0,0.0,0.1715466203032564,-0.8,4.0,-665.5359659,4.0,-1.6279,-1.530256497,0
cf05.2.1,-0.171,-0.195,-0.7859403778380142,1.0,-1.0,-7.404030935,-4.0,2.5006,2.293025006,1
cf05.3.1,-0.261,-0.006000000000000002,0.35048138369073434,-1.0,8.0,-591.4128392000001,1.0,-4.3505,-9.298869928,0
cf05.6.1,0.0,0.0,0.3034098221746604,0.0,1.0,-64.75327610000001,-3.0,2.6427,-1.368707969,1
cf05.9.1,0.0,0.0,0.2585147558990326,0.0,25.0,-10832.20609,6.0,-8.738999999999999,-7.816056572000001,0
cf05.11.1,0.0,0.0,-0.01037358351985379,0.0,0.0,223.1570186,2.0,3.4675,0.123246651,1
cf05.12.1,0.0,0.0,0.34513566762246584,0.8,-18.0,1294.503287,9.0,-0.0499,-1.880442944,0
cf05.13.1,0.0,0.0,-0.2031143639139109,0.0,-3.0,133.07646770000002,-6.0,2.4244,-2.936291564,1
cf05.16.1,0.040000000000000036,-0.18899999999999995,0.3883662714068621,0.8294244943168249,0.0,-4947.919497999999,0.0,-0.7781,-1.004766424,0
cf05.19.1,0.0,0.0,-0.058064049992748196,0.0,-1.0,-1146.37376,-1.0,2.309,5.465353952,1
cf05.24.1,0.0,0.0,0.03765850207945501,0.20000000000000007,-2.0,656.2869454,-1.0,0.4744,-0.98961576,0
cf05.27.1,0.43699999999999994,-0.323,-0.14168653568365402,1.4,-3.0,-112.1552066,9.0,-2.8315,-0.600934316,1
cf05.30.1,0.0,0.0,0.0,0.0,-2.0,-80.85470532,2.0,-4.3154,-0.241846163,0
cf05.36.1,0.0,0.0,-0.02583957951144128,0.0,0.0,-395.7267901,5.0,0.358,-0.236840306,1
cf05.44.1,0.0,0.0,0.5,0.0,0.0,-5.889052072999999,-25.0,-2.6998,1.646389872,0
cf05.46.1,-1.1440000000000001,-0.46900000000000003,-0.3451342449813166,1.0,-7.0,-818.9145745,-34.0,3.08,5.000682371,1
cf05.47.1,0.0,0.0,0.0,0.0,2.0,205.0783837,50.0,2.3048,-3.406570472,0
cf05.48.1,0.0,0.0,-0.5243125843637416,-0.12816061641181686,1.0,-692.428807,96.0,-1.1077,-5.801303634,1
cf05.50.1,0.0,0.0,-0.3219357634497418,0.4,-5.0,934.1011495,80.0,0.6461,-0.765826228,0
cf05.53.1,0.0,0.0,0.0,0.0,0.0,-149.4197238,0.0,1.6953,-1.252598995,1
cf05.54.1,0.0,0.0,-0.033333333333333395,0.0,2.0,-18.17332282,3.0,2.0014,1.192742704,0
cf05.56.1,-1.828,-1.418,-0.4027380619059192,1.7999999999999998,-4.0,193.2671465,-1.0,1.9759,1.28559036,1
cf05.56.2,0.0,0.0,0.013766443628629998,0.0,4.0,-73.29812571,-16.0,-0.4498,-1.411610451,0
cf05.57.1,0.0,0.0,0.10324065569000468,0.5,-6.0,1299.172043,-27.0,4.4156,1.29307294,1
cf05.58.1,2.024,0.22999999999999998,-0.15905760990638163,-1.5,1.0,65.83513566,14.0,-1.0807,-1.949725963,0
cf05.62.1,0.0,0.0,-0.2687661408805536,1.0,-8.0,-13.80548963,45.0,-1.4686,1.911597656,1
cf05.63.1,0.0,0.0,0.09960911759538293,0.0,3.0,-764.6546437000001,46.0,0.3316,-3.13478658,0
cf05.66.1,0.0,0.0,0.0,0.0,0.0,218.328626,12.0,-0.265,3.679257702,1
cf05.70.1,0.0,0.0,-0.007456131375267239,0.0,0.0,492.4322407,10.0,0.4976,-2.350151666,0
cf05.73.1,0.0,0.0,-0.09437983171947642,0.7891814893221081,-11.0,1440.215773,1.0,2.266,1.074457914,1
cf05.75.1,0.0,0.0,-0.1006537256306953,0.5,28.0,1156.797785,8.0,-0.7,-0.103913119,0
cf05.76.1,0.0,0.0,0.0,0.0,2.0,-503.2343825,-6.0,1.5467,0.794255451,1
cf05.77.1,0.0,0.0,0.006777639028415099,0.0,1.0,-1443.520324,2.0,-3.242,-10.21301663,0
cf05.81.1,0.0,0.0,0.28004924473100745,0.30000000000000004,-10.0,774.4984637,1.0,-0.687,-2.592121406,1
cf05.81.2,-0.20499999999999996,1.085,0.1226304118934593,0.09999999999999998,3.0,-186.2785748,45.0,-4.43,0.779140873,0
cf05.83.1,0.698,-0.43900000000000006,-0.2661848412277022,0.5,-4.0,720.37274,7.0,1.5773,0.538091487,1
cf05.87.1,0.0,0.0,0.0,0.0,0.0,-266.44152230000003,95.0,-1.7214,1.548990985,0
cf05.87.2,0.0,0.0,-0.06666666666666665,-1.1999999999999997,-2.0,41.0851136,-96.0,-1.3574,-1.651367076,1
cf06.3.1,0.0,0.0,0.22857142857142848,0.0,0.0,31.10436504,11.0,1.6107,1.36891409,0
cf06.5.1,-0.481,0.0,-0.7142857142857143,2.0,-3.0,314.4060067,33.0,8.2609,12.72444549,1
cf06.23.1,0.04400000000000004,-0.384,0.02857142857142847,-0.20000000000000007,1.0,-64.72076725,-3.0,-1.1837,-3.541538811,0
cf06.31.1,0.0,0.0,0.0,0.0,2.0,-744.6505423,-2.0,-0.5565,-2.941319925,1
cf06.43.1,0.0,0.0,0.30180315769007865,0.14285714285714274,3.0,-1547.106443,0.0,0.8947,-0.688016083,0
cf06.43.2,0.0,0.0,-0.21818181818181814,0.0,0.0,-36.70890968,0.0,1.8957,-1.6274224469999998,1
cf06.64.1,0.0,0.0,-0.270336309493726,0.3999999999999999,-1.0,539.7049432,0.0,-2.8034,1.329385091,0
cf06.72.1,0.0,0.0,0.07629766510884778,0.0,-2.0,409.0474185,-12.0,7.8374,3.37199787,1
cf06.73.1,-0.267,0.318,0.5984662111000063,1.4,-1.0,-183.5861238,13.0,2.015,-3.72129077,0
cf06.84.1,2.242,-0.191,-0.6576437641756876,-2.0,1.0,-18.59274885,-12.0,0.5213,4.317511114,1
cf06.87.1,1.194,-0.20799999999999996,0.20000000000000018,-0.6000000000000001,1.0,34.70200653,-6.0,-3.6326,-2.027609942,0
cf06.88.1,0.5770000000000001,0.13199999999999995,0.07694423316327961,-1.8660254037844388,-8.0,-57.99620256,-8.0,-0.4779,-1.066205124,1
cf06.96.1,-0.406,-0.10100000000000003,0.2650745652290539,0.6000000000000001,14.0,-1104.025626,0.0,-7.405,-8.042095072,0
cf06.100.1,0.0,0.0,0.0,0.0,-2.0,656.7115955,0.0,3.5197,2.450707543,1
cf06.102.1,0.0,0.0,0.008404050514445205,0.0,2.0,4777.613878,2.0,-3.9425,-3.551091796,0
cf06.105.1,-1.2690000000000001,-0.36999999999999994,-0.21045402916202238,0.0,0.0,-412.1558504,2.0,-1.5003,1.42230519,1
cf06.107.1,-3.695,-1.7359999999999998,-0.8809523809523812,1.5,2.0,-308.3146438,-54.0,-3.7437,-3.2268858010000003,0
cf06.109.1,-0.06999999999999999,0.486,0.108292289167012,-0.5999999999999999,-3.0,-122.4110435,-12.0,3.7435,2.933907353,1
cf06.110.1,-1.418,-0.73,0.0431199347584562,1.2,2.0,-67.08931747,5.0,-1.4111,-3.779574747,0
cf06.127.1,0.0,0.0,-0.19852969757231437,0.0,-5.0,510.539905,2.0,1.1072,1.456060799,1
cf06.131.1,0.4950000000000001,0.43300000000000005,0.7,-1.0,0.0,-78.91259663,-1.0,-3.6395,2.042734866,0
cf06.137.1,0.0,0.0,-0.03979375973602178,0.0,1.0,-47.98414729,-6.0,1.7002,0.245419361,1
cf06.138.1,-2.3209999999999997,-1.408,-0.6636363636363636,0.8999999999999998,-2.0,-12.625917,8.0,0.5264,0.016365192,0
cf06.140.1,-0.48,0.29,0.37660516014666956,1.316227766016838,-1.0,-614.4845151000001,-6.0,2.0782,-1.722161148,1
cf06.142.1,0.0,0.0,-0.5246474225897241,-0.3999999999999999,7.0,-1116.858511,10.0,-1.41,1.981421399,0
cf06.143.1,-0.443,0.654,0.2267291128686361,-1.4,3.0,-12.91294705,0.0,1.963,2.295680971,1
cf06.144.1,0.0,0.0,0.346185386641107,-0.20000000000000007,1.0,1.392067587,-2.0,0.411,-1.072694056,0
cf06.146.1,-0.08199999999999996,0.18099999999999994,-0.029928605666912494,0.5,-12.0,-444.3503407,-3.0,5.3853,5.356105142,1
cf06.149.1,0.181,0.299,0.33713071520787197,0.4,0.0,101.0002913,-3.0,-2.6601,-0.973495632,0
cf06.152.1,0.0,0.0,0.0460635358988252,0.0,0.0,264.7808227,3.0,-0.8832,1.922270348,1
cf06.156.1,0.0,0.0,0.028881894691570806,0.0,-1.0,194.6306851,10.0,-0.585,-0.038567731,0
cf06.157.1,0.0,0.0,0.0,0.0,1.0,-3944.065464,0.0,0.0404,1.4148623,1
cf07.4.1,0.0,0.0,-0.018513910613755097,0.0,1.0,-518.4141835,-12.0,-0.4074,-1.191071071,0
cf07.7.1,-0.889,0.411,0.48931642675620923,-0.6000000000000001,3.0,1965.487364,-2.0,0.87,-0.02653355,1
cf07.8.1,-0.889,0.411,-0.08523765227496771,0.0,7.0,161.5778795,0.0,-0.4286,-2.796954588,0
cf07.10.1,0.0,0.0,-0.015008128733115501,0.0,-8.0,305.97035739999995,-1.0,2.2132,1.618196706,1
cf07.14.1,0.0,0.0,-0.028211032820236515,0.0,1.0,-202.7442344,-16.0,0.8985,-0.816046267,0
