id,pmi_neardep,pmi_adjacent,spearman_allwords,spearman_dependents,root_cluster
wsj_0004.5.0,0.508,-0.492,-0.19843612591917195,-0.9999999999999999,51
wsj_0004.5.1,0.508,-0.492,-0.16514585479457403,-0.9999999999999999,51
wsj_0004.6.0,0.028,-0.45,-0.25291734117529674,-0.9999999999999999,51
wsj_0004.6.1,0.028,-0.45,-0.4642857142857144,-0.9999999999999999,51
wsj_0004.7.0,-0.455,-0.391,-0.5775102664960614,-0.9999999999999999,54
wsj_0004.7.1,-0.455,-0.391,-0.5775102664960614,-0.9999999999999999,54
wsj_0004.8.0,-1.185,-0.292,-0.5496936653196374,0.9999999999999999,37
wsj_0004.8.1,-1.363,-0.703,-0.5429080129622184,0.9999999999999999,8
wsj_0004.8.2,0.009,-0.214,0.11901849450001076,-0.9999999999999999,17
wsj_0004.8.3,0.009,-0.214,-0.4159512333557077,-0.9999999999999999,17
wsj_0004.8.4,-1.185,-0.292,0.08957061957217305,0.9999999999999999,37
wsj_0004.8.5,-0.006,-0.393,-0.6306753213711911,-0.9999999999999999,17
wsj_0004.8.6,0.009,-0.214,0.20736211928352388,-0.9999999999999999,17
wsj_0004.11.0,-0.622,-0.267,0.05733217690108623,0.3,37
wsj_0004.11.1,-0.474,-0.41,-0.0837931816246645,-0.39999999999999997,37
wsj_0004.11.2,-1.081,-0.328,0.09933871652023654,0.20519567041703085,37
wsj_0004.11.3,-0.622,-0.267,0.3109168055020446,0.0,37
wsj_0004.11.4,-0.643,-0.366,0.07174960033341751,-0.29424494316824984,37
wsj_0004.11.5,-0.474,-0.41,-0.22712362387738008,-0.19999999999999998,37
wsj_0004.12.0,-1.352,0.251,0.3240062424018884,0.5,37
wsj_0004.12.1,-1.352,0.251,0.7999999999999999,0.9999999999999999,37
wsj_0004.14.0,0.826,-0.538,-0.09265553153736454,0.0,51
wsj_0004.14.1,0.826,-0.538,-0.09190223453299573,-0.7999999999999999,51
wsj_0004.15.0,-0.09,-0.036,-0.2946597998637433,0.09999999999999999,4
wsj_0004.15.1,-0.09,-0.036,-0.3400520882787003,0.09999999999999999,4
wsj_0004.15.2,0.053,-0.365,-0.547576128080123,-0.39999999999999997,46
wsj_0004.17.0,0.575,-0.243,0.12041678596961779,0.0,51
wsj_0004.17.1,-0.474,-0.41,-0.0659235143885931,0.0,37
wsj_0008.1.0,0.22,0.024,-0.10922583588327842,-1.0,37
wsj_0008.1.1,0.22,0.024,0.3768511731740915,-0.9999999999999999,37
wsj_0008.2.0,0.505,0.242,0.0,0.0,8
wsj_0008.2.1,0.636,-0.538,-0.5,-0.9999999999999999,51
wsj_0008.2.2,0.505,0.242,0.0,0.0,8
wsj_0008.6.0,-0.864,-0.946,0.019713388275147986,0.9999999999999999,8
wsj_0008.6.1,-1.363,-0.946,-0.1987473596102322,0.9999999999999999,8
wsj_0010.1.0,-0.726,-0.411,-0.050089525586460716,0.5,17
wsj_0010.1.1,-0.726,-0.411,-0.09569378895695838,-0.49999999999999994,17
wsj_0010.9.0,0.027,-0.174,0.23658894458871366,-0.19999999999999998,37
wsj_0010.9.1,0.027,-0.174,0.23658894458871366,-0.19999999999999998,37
wsj_0010.12.0,-1.786,-0.788,-0.2830580022806661,0.7999999999999999,37
wsj_0010.12.1,-1.786,-0.788,-0.2830580022806661,0.7999999999999999,37
wsj_0010.17.0,-0.208,-0.014,0.19355509389641964,-0.5,37
wsj_0010.17.1,0.22,0.251,0.26308967697894836,-1.0,37
wsj_0010.18.0,0.775,-0.391,-0.26482044885142486,-1.0,54
wsj_0010.18.1,-0.455,-0.391,-0.21428571428571433,-0.5,54
wsj_0010.18.2,0.775,-0.391,-0.26482044885142486,-1.0,54
wsj_0010.19.0,0.182,-0.391,-0.16785714285714282,-0.9999999999999999,54
wsj_0010.19.1,0.182,-0.391,-0.0017873108119926943,-0.9999999999999999,54
wsj_0011.1.0,-0.363,-0.391,-0.6020009268928654,-0.03571428571428572,54
wsj_0011.1.1,-0.363,-0.391,-0.2528837188100052,-0.39285714285714296,54
wsj_0011.3.0,-0.606,-0.348,-0.17981845683731923,0.8660254037844387,38
wsj_0011.3.1,-0.606,-0.348,-0.13928571428571426,0.9999999999999999,38
wsj_0011.6.0,-0.452,-0.792,-0.7912087912087913,0.9999999999999999,8
wsj_0011.6.1,-0.452,-0.792,-0.5619856035435868,0.9999999999999999,8
wsj_0011.7.0,-0.455,-1.426,-0.002766317880559448,0.0,54
wsj_0011.7.1,-0.455,-1.426,-0.40664872844223887,-0.6000000000000001,54
wsj_0011.8.0,-1.63,-0.434,-0.7447763937925935,0.7999999999999999,4
wsj_0011.8.1,-0.595,-0.372,-0.01673654817511446,0.0,51
wsj_0012.3.0,0.508,-0.492,0.14898669481267374,-0.5,51
wsj_0012.3.1,0.508,-0.492,0.14898669481267374,-0.5,51
wsj_0012.6.0,0.182,0.528,0.22276830406169026,-0.3,54
wsj_0012.6.1,0.182,0.528,0.15766064358624104,-0.7999999999999999,54
wsj_0012.6.2,0.182,0.528,0.24521899503770728,-0.3,54
wsj_0012.8.0,-0.415,-1.523,-0.39503397187417455,0.5,8
wsj_0012.8.1,-0.415,-1.523,-0.3463859349893528,0.8660254037844387,8
wsj_0012.9.0,0.508,-0.492,0.17137625064467454,-0.9999999999999999,51
wsj_0012.9.1,0.508,-0.492,-0.23429055135318502,-0.9999999999999999,51
wsj_0012.11.0,1.862,3.033,1.0,-0.9999999999999999,8
wsj_0012.11.1,0.505,0.242,0.0,0.0,8
wsj_0012.12.0,-0.415,-0.802,-0.29798365154965595,0.9999999999999999,8
wsj_0012.12.1,-0.415,-0.802,-0.27065763983549534,0.9999999999999999,8
wsj_0013.6.0,-0.478,-0.538,-0.0733230294961374,0.9999999999999999,51
wsj_0013.6.1,-0.478,-0.538,-0.008543801754527186,0.9999999999999999,51
wsj_0013.7.0,0.75,0.251,0.1509045741297576,-0.19999999999999998,37
wsj_0013.7.1,0.75,0.251,0.07890687480536236,-0.3214285714285715,37
wsj_0013.8.0,-0.669,-0.244,0.0,0.0,46
wsj_0013.8.1,0.228,0.343,0.9999999999999999,-0.9999999999999999,54
wsj_0013.10.0,-0.645,-0.264,0.0,0.0,19
wsj_0013.10.1,0.728,0.624,0.9999999999999999,-0.9999999999999999,51
wsj_0013.10.2,-0.645,-0.264,0.0,0.0,19
wsj_0013.14.0,0.102,0.163,0.0,0.0,38
wsj_0013.14.1,0.443,0.461,0.8660254037844387,-0.9999999999999999,49
wsj_0013.15.0,-0.669,-0.244,0.0,0.0,46
wsj_0013.15.1,0.228,0.343,0.9999999999999999,-0.9999999999999999,54
wsj_0013.17.0,-0.415,-1.523,-0.23291420080025843,0.9999999999999999,8
wsj_0013.17.1,-2.38,-0.475,-0.2600546631727727,0.9999999999999999,8
wsj_0013.17.2,-0.415,-1.523,-0.15783550053163678,0.9999999999999999,8
wsj_0013.18.0,0.826,0.46,-0.06523137445721687,-0.39999999999999997,51
wsj_0013.18.1,0.217,-0.045,0.4551076495136601,-0.39999999999999997,8
wsj_0015.1.0,0.707,-0.653,-0.36618773577833685,-0.9999999999999999,8
wsj_0015.1.1,0.707,-0.653,-0.11156747837732506,-0.9999999999999999,8
wsj_0015.5.0,0.505,0.242,0.0,0.0,8
wsj_0015.5.1,1.862,3.033,1.0,-0.9999999999999999,8
wsj_0015.7.0,0.391,0.086,-0.08548289128478757,-0.9999999999999999,51
wsj_0015.7.1,0.391,0.086,-0.04123715812387671,-0.9999999999999999,51
wsj_0015.11.0,-2.804,-0.082,-0.28571428571428575,0.19999999999999998,8
wsj_0015.11.1,-2.804,-0.082,-0.28571428571428575,0.19999999999999998,8
wsj_0015.16.0,0.391,0.086,-0.010542180630110738,-0.9999999999999999,51
wsj_0015.16.1,0.391,0.086,-0.33810279306569435,-0.9999999999999999,51
wsj_0015.16.2,0.391,0.086,-0.483070114177562,-0.9999999999999999,51
wsj_0015.16.3,0.391,0.086,-0.07527291211336604,-0.9999999999999999,51
wsj_0015.16.4,0.391,0.086,-0.1023711604741778,-0.9999999999999999,51
wsj_0015.16.5,0.391,0.086,-0.5056434839989433,-0.9999999999999999,51
wsj_0015.22.0,0.707,-0.653,-0.5384615384615385,-0.9999999999999999,8
wsj_0015.22.1,0.382,0.487,-0.03333333333333333,-0.9999999999999999,47
wsj_0016.1.0,0.505,0.242,0.0,0.0,8
wsj_0016.1.1,-0.088,-0.538,-0.6666937223947136,-0.9999999999999999,51
wsj_0016.1.2,0.505,0.242,0.0,0.0,8
wsj_0016.5.0,-0.455,-1.426,-0.5592731001856595,0.0,54
wsj_0016.5.1,-0.455,-1.426,-0.3404271044608361,-0.6000000000000001,54
wsj_0017.2.0,-0.215,0.161,0.0,0.0,51
wsj_0017.2.1,0.636,-0.538,-0.5,-0.9999999999999999,51
wsj_0018.2.0,0.826,0.134,-0.6000000000000001,-0.9999999999999999,51
wsj_0018.2.1,0.826,0.134,-0.6000000000000001,-0.9999999999999999,51
wsj_0018.3.0,-0.468,-0.112,-0.09767523067483129,-0.9999999999999999,37
wsj_0018.3.1,-0.468,-0.112,-0.11051664991653627,-0.9999999999999999,37
wsj_0018.4.0,1.845,1.276,-0.1899583744911617,-0.9999999999999999,19
wsj_0018.4.1,1.845,1.276,0.2530145764255264,-0.9999999999999999,19
wsj_0018.5.0,-0.664,-0.44,0.05880156163712104,-0.9999999999999999,19
wsj_0018.5.1,0.391,0.086,0.016807316136320357,-0.9999999999999999,51
wsj_0018.6.0,1.297,0.455,0.0,-1.0,51
wsj_0018.6.1,1.297,0.455,0.0,-1.0,51
wsj_0018.7.0,0.217,-0.045,-0.7999999999999999,-0.9999999999999999,8
wsj_0018.7.1,-1.589,3.033,0.06160619789527809,0.5,8
wsj_0018.14.0,1.862,3.033,0.4800568148193976,-0.9999999999999999,8
wsj_0018.14.1,0.505,0.242,0.0,0.0,8
wsj_0018.15.0,-0.645,-0.264,0.0,0.0,19
wsj_0018.15.1,-1.238,-1.523,-0.9999999999999999,0.9999999999999999,8
wsj_0018.23.0,0.575,-0.243,-0.1255537439531976,-0.9999999999999999,51
wsj_0018.23.1,0.575,-0.243,-0.5554706131644308,-0.9999999999999999,51
wsj_0018.31.0,-0.415,-0.802,-0.8571428571428572,0.9999999999999999,8
wsj_0018.31.1,-0.415,-0.802,-0.4511696152621982,0.21081851067789195,8
wsj_0018.33.0,0.707,-0.653,-0.26666666666666666,-0.9999999999999999,8
wsj_0018.33.1,0.707,-0.653,-0.4545454545454545,-0.9999999999999999,8
wsj_0018.33.2,0.707,-0.653,-0.75,-0.9999999999999999,8
wsj_0020.2.0,0.102,0.163,0.0,0.0,38
wsj_0020.2.1,0.93,0.461,0.1690308509457033,-0.9999999999999999,49
wsj_0020.2.2,0.102,0.163,0.0,0.0,38
wsj_0020.3.0,-0.381,-0.081,0.2024889792902808,-0.9999999999999999,54
wsj_0020.3.1,-0.381,-0.081,0.2008385781013735,-0.9999999999999999,54
wsj_0020.8.0,-0.645,-0.264,0.0,0.0,19
wsj_0020.8.1,0.122,0.134,-0.9999999999999999,-0.9999999999999999,51
wsj_0020.11.0,0.505,0.242,0.0,0.0,8
wsj_0020.11.1,-1.061,-0.327,-0.5,0.9999999999999999,51
wsj_0020.14.0,0.427,0.155,-0.04364446035339902,-0.3,51
wsj_0020.14.1,-0.087,-0.455,0.029582163112727093,0.09999999999999999,51
wsj_0020.16.0,-0.645,-0.264,0.0,0.0,19
wsj_0020.16.1,-1.238,-1.523,-0.9999999999999999,0.9999999999999999,8
wsj_0020.19.0,-0.373,-0.358,-0.12715015855547715,1.0,4
wsj_0020.19.1,-1.0,-0.392,-0.5,0.5,8
wsj_0021.2.0,0.707,-0.653,-0.4543711418672772,-0.9999999999999999,8
wsj_0021.2.1,0.707,-0.653,-0.3081449572185095,-0.9999999999999999,8
wsj_0021.2.2,0.707,-0.653,-0.5587543545618789,-0.9999999999999999,8
wsj_0021.3.0,0.508,-0.492,-0.38181818181818183,-0.9999999999999999,51
wsj_0021.3.1,0.508,-0.492,-0.5454545454545455,-0.9999999999999999,51
wsj_0021.4.0,-2.804,-0.082,-0.7857142857142859,0.9999999999999999,8
wsj_0021.4.1,3.274,3.033,0.15899720766358738,-0.5,8
wsj_0021.6.0,0.217,-0.045,0.3636363636363637,-0.7999999999999999,8
wsj_0021.6.1,-0.311,-0.131,0.034965034965034975,-0.39999999999999997,8
wsj_0021.7.0,0.391,0.086,-0.41178497597566305,-0.9999999999999999,51
wsj_0021.7.1,0.391,0.086,-0.4072237256620935,-0.9999999999999999,51
wsj_0022.6.0,-1.589,-0.946,-0.4516929895880737,0.9999999999999999,8
wsj_0022.6.1,-1.589,-0.946,-0.3587779874822746,0.9999999999999999,8
wsj_0022.9.0,0.391,0.086,-0.49999999999999994,-0.9999999999999999,51
wsj_0022.9.1,0.391,0.086,-0.7,-0.9999999999999999,51
wsj_0022.13.0,-0.472,-0.453,0.08668862961705975,0.19999999999999998,49
wsj_0022.13.1,-0.472,-0.453,0.19996177231668452,-0.39999999999999997,49
wsj_0022.16.0,0.427,0.155,-0.06328184200331548,-1.0,51
wsj_0022.16.1,1.297,0.455,0.4666666666666666,-1.0,51
wsj_0023.4.0,0.198,-0.587,-0.5945549806823128,-0.5,49
wsj_0023.4.1,0.369,-0.391,-0.35092050955673276,-0.5,54
wsj_0024.1.0,0.391,0.086,-0.06420607417515574,-0.9999999999999999,51
wsj_0024.1.1,0.391,0.086,-0.03406328679174593,-0.9999999999999999,51
wsj_0024.1.2,0.391,0.086,-0.07334446181191541,-0.9999999999999999,51
wsj_0024.1.3,0.391,0.086,-0.041896655879743255,-0.9999999999999999,51
wsj_0024.1.4,0.391,0.086,0.00783290368865116,-0.9999999999999999,51
wsj_0024.1.5,0.391,0.086,-0.002492287537298097,-0.9999999999999999,51
wsj_0024.4.0,0.391,0.086,-0.3187395430939476,-0.9999999999999999,51
wsj_0024.4.1,0.028,-0.188,0.2837132196770302,-0.9999999999999999,51
wsj_0024.8.0,0.391,-0.538,-0.13522778855201298,-0.9999999999999999,51
wsj_0024.8.1,0.391,-0.538,-0.27725503380884076,-0.9999999999999999,51
wsj_0026.1.0,-0.864,3.033,-0.211789967098756,0.9999999999999999,8
wsj_0026.1.1,-0.864,3.033,-0.23640959504308795,0.9999999999999999,8
wsj_0026.8.0,-0.865,-0.416,0.02096406433028979,0.2522624895547565,37
wsj_0026.8.1,-0.865,-0.416,0.24131627334939415,0.07142857142857144,37
wsj_0027.1.0,-0.215,0.161,0.0,0.0,51
wsj_0027.1.1,0.636,-0.538,-0.5,-0.9999999999999999,51
wsj_0027.2.0,0.505,0.242,0.0,0.0,8
wsj_0027.2.1,0.505,0.242,0.0,0.0,8
wsj_0027.2.2,1.818,1.366,0.9999999999999999,-0.9999999999999999,8
wsj_0027.4.0,0.508,-0.492,-0.23267888442519002,-0.9999999999999999,51
wsj_0027.4.1,0.508,-0.492,-0.881818181818182,-0.9999999999999999,51
wsj_0027.5.0,0.508,-0.492,-0.5674425424468283,-0.9999999999999999,51
wsj_0027.5.1,0.508,-0.492,-0.18604673522846826,-0.9999999999999999,51
wsj_0027.7.0,-0.595,-0.372,-0.4523809523809524,0.9999999999999999,51
wsj_0027.7.1,-0.595,-0.372,-0.4523809523809524,0.9999999999999999,51
wsj_0027.13.0,-0.864,3.033,-0.019631916618558478,0.9999999999999999,8
wsj_0027.13.1,1.818,3.033,0.6442953878743974,-0.9999999999999999,8
wsj_0029.1.0,0.505,0.242,0.0,0.0,8
wsj_0029.1.1,-1.061,-0.538,-0.40006613209931946,0.9999999999999999,51
wsj_0029.2.0,-0.37,-0.171,-0.3,-0.9999999999999999,8
wsj_0029.2.1,-0.746,-0.171,-0.26402656240833466,0.5,51
wsj_0029.7.0,0.508,-0.492,-0.1583858569607599,-0.9999999999999999,51
wsj_0029.7.1,0.508,-0.492,-0.03317817345289597,-0.9999999999999999,51
wsj_0029.9.0,0.271,-0.474,-0.4056483283980824,-0.7999999999999999,19
wsj_0029.9.1,0.271,-0.474,-0.3843333115642805,-1.0,19
wsj_0031.2.0,0.508,-0.492,-0.19203229874919048,-0.9999999999999999,51
wsj_0031.2.1,0.508,-0.492,-0.18430224685355914,-0.9999999999999999,51
wsj_0031.2.2,0.508,-0.492,-0.35811569505536084,-0.9999999999999999,51
wsj_0033.1.0,0.505,0.242,0.0,0.0,8
wsj_0033.1.1,-1.061,-0.538,0.0,0.9999999999999999,51
wsj_0033.1.2,0.505,0.242,0.0,0.0,8
wsj_0033.1.3,0.505,0.242,0.0,0.0,8
wsj_0033.1.4,0.505,0.242,0.0,0.0,8
wsj_0033.1.5,0.505,0.242,0.0,0.0,8
wsj_0033.1.6,0.505,0.242,0.0,0.0,8
wsj_0034.3.0,0.391,0.086,-0.12049005243655152,-0.9999999999999999,51
wsj_0034.3.1,0.391,0.086,-0.4090404650724726,-0.9999999999999999,51
wsj_0034.7.0,0.543,0.49,-0.13551069938358198,-0.9999999999999999,62
wsj_0034.7.1,0.102,0.163,0.0,0.0,38
wsj_0034.8.0,0.182,-0.391,-0.11554856409200258,-0.9999999999999999,54
wsj_0034.8.1,0.182,-0.391,-0.23788603962411495,-0.9999999999999999,54
wsj_0034.13.0,-1.061,-0.327,-0.2613881973098026,0.9999999999999999,51
wsj_0034.13.1,-1.061,-0.327,-0.2613881973098026,0.9999999999999999,51
wsj_0034.13.2,0.505,0.242,0.0,0.0,8
wsj_0034.15.0,0.508,-0.492,-0.0912286317569255,-0.9999999999999999,51
wsj_0034.15.1,0.508,-0.492,-0.32928313891864797,-1.0,51
wsj_0034.15.2,0.508,-0.492,-0.0912286317569255,-0.9999999999999999,51
wsj_0034.23.0,-1.291,-0.522,-0.3653006119817785,1.0,38
wsj_0034.23.1,-1.291,-0.522,-0.34118758180392966,0.550782483869826,38
wsj_0034.24.0,0.508,-0.492,-0.7012325483169698,-0.9999999999999999,51
wsj_0034.24.1,0.508,-0.492,-0.38298049251844074,-0.9999999999999999,51
wsj_0034.25.0,1.845,1.276,0.13823529411764704,-0.9999999999999999,19
wsj_0034.25.1,0.197,0.293,-0.09117647058823529,-0.9999999999999999,51
wsj_0034.28.0,-0.142,-0.098,0.0,0.0,17
wsj_0034.28.1,-0.311,-0.131,-0.5,-0.9999999999999999,8
wsj_0034.31.0,0.508,-0.492,-0.7857142857142859,-0.9999999999999999,51
wsj_0034.31.1,0.508,-0.492,-0.7857142857142859,-0.9999999999999999,51
wsj_0034.32.0,1.862,3.033,0.5797710356524485,-0.9999999999999999,8
wsj_0034.32.1,0.505,0.242,0.0,0.0,8
wsj_0034.33.0,0.102,0.163,0.0,0.0,38
wsj_0034.33.1,-1.762,-0.129,-0.8660254037844387,0.9999999999999999,54
wsj_0034.35.0,0.505,0.242,0.0,0.0,8
wsj_0034.35.1,3.274,3.033,0.8660254037844387,-0.9999999999999999,8
wsj_0034.39.0,-0.342,0.219,0.260431241330212,-0.632455532033676,8
wsj_0034.39.1,-0.342,0.219,0.260431241330212,-0.632455532033676,8
wsj_0035.1.0,0.505,0.242,0.0,0.0,8
wsj_0035.1.1,-1.061,-0.538,-0.39999999999999997,0.9999999999999999,51
wsj_0035.2.0,-0.934,-0.648,-0.046767582069862,0.9999999999999999,19
wsj_0035.2.1,-0.541,-0.692,-0.16974553370032164,0.39999999999999997,4
wsj_0035.3.0,0.197,0.293,0.22002213534027887,-0.9999999999999999,51
wsj_0035.3.1,0.197,0.293,0.22002213534027887,-0.9999999999999999,51
wsj_0035.6.0,0.391,0.086,-0.20943211741917028,-0.9999999999999999,51
wsj_0035.6.1,-0.382,-0.167,-0.09111061458527407,0.9999999999999999,51
wsj_0035.6.2,0.391,0.086,-0.21374517710994168,-0.9999999999999999,51
wsj_0035.7.0,-1.492,-0.75,-0.4068495593768026,0.5,29
wsj_0035.7.1,-1.492,-0.75,-0.2689843517113552,0.5,29
wsj_0035.11.0,0.87,0.401,-0.00504643083081297,-1.0,54
wsj_0035.11.1,-1.211,-0.281,0.009090909090909092,1.0,37
wsj_0036.2.0,-0.736,-0.794,-0.08631483401879828,0.9999999999999999,8
wsj_0036.2.1,-0.736,-0.794,-0.31566567869731943,0.9999999999999999,8
wsj_0036.3.0,-1.786,-0.788,-0.25352741347343954,0.7999999999999999,37
wsj_0036.3.1,-1.081,-0.328,0.014059949376891905,0.6000000000000001,37
wsj_0036.3.2,-0.474,-0.41,-0.10193463298246631,-0.39999999999999997,37
wsj_0036.3.3,-1.786,-0.788,-0.3239516949938394,0.39999999999999997,37
wsj_0036.3.4,-0.474,-0.41,-0.13380613488875975,0.0,37
wsj_0036.3.5,-1.081,-0.328,0.014084856304079975,0.0,37
wsj_0036.5.0,1.845,1.276,0.11972127858467979,-0.9999999999999999,19
wsj_0036.5.1,1.845,1.276,0.1690182756489597,-0.9999999999999999,19
wsj_0036.5.2,1.845,1.276,0.31690926684179943,-0.9999999999999999,19
wsj_0036.5.3,1.845,1.276,0.45884483676161686,-0.9999999999999999,19
wsj_0036.5.4,1.845,1.276,0.46234746910330854,-0.9999999999999999,19
wsj_0036.5.5,1.845,1.276,0.04225456891223992,-0.9999999999999999,19
wsj_0036.6.0,0.505,0.242,0.0,0.0,8
wsj_0036.6.1,-1.061,-0.538,-0.39999999999999997,0.9999999999999999,51
wsj_0036.7.0,0.391,0.086,-0.3,-0.9999999999999999,51
wsj_0036.7.1,0.391,0.086,-0.3171618960286961,-0.6000000000000001,51
wsj_0036.15.0,1.297,0.455,-0.03333333333333333,-1.0,51
wsj_0036.15.1,1.297,0.455,0.09999999999999999,-1.0,51
wsj_0036.20.0,0.508,-0.492,-0.747925568066256,-0.9999999999999999,51
wsj_0036.20.1,0.508,-0.492,-0.7731365422707366,-0.9999999999999999,51
wsj_0036.23.0,1.818,3.033,-0.10655359568204112,-0.9999999999999999,8
wsj_0036.23.1,0.505,0.242,0.0,0.0,8
wsj_0036.26.0,0.028,-0.414,0.07368533647787258,-0.9999999999999999,51
wsj_0036.26.1,0.028,-0.414,-0.028060991151847365,-0.9999999999999999,51
wsj_0036.26.2,0.028,-0.414,0.2770939856763629,-0.9999999999999999,51
wsj_0036.26.3,0.028,-0.414,0.19339877355014232,-0.9999999999999999,51
wsj_0036.26.4,0.028,-0.414,0.1908825888073131,-0.9999999999999999,51
wsj_0036.26.5,0.028,-0.414,0.11527212912017874,-0.9999999999999999,51
wsj_0036.27.0,-0.595,-0.372,-0.5017953379128578,-0.5,51
wsj_0036.27.1,-1.283,-0.188,0.28699840133367005,1.0,51
wsj_0036.29.0,-0.455,-1.426,-0.3042949668615393,-0.6000000000000001,54
wsj_0036.29.1,-0.363,-1.426,-0.16574838603294895,0.0,54
wsj_0036.30.0,0.102,0.163,0.0,0.0,38
wsj_0036.30.1,-0.218,-0.391,-0.7999999999999999,-0.9999999999999999,54
wsj_0036.31.0,-0.455,-1.426,-0.38593499803275955,0.14285714285714288,54
wsj_0036.31.1,-0.455,-1.426,-0.5162425167875245,-0.4285714285714286,54
wsj_0036.33.0,-0.415,-0.463,0.00493150981062791,0.9999999999999999,8
wsj_0036.33.1,-0.864,-0.463,0.041643860623080134,0.9999999999999999,8
wsj_0036.33.2,-0.864,-0.463,-0.11970968383926048,0.9999999999999999,8
wsj_0036.33.3,-0.415,-0.463,-0.10520554262672874,0.9999999999999999,8
wsj_0036.33.4,-0.864,-0.463,-0.13174477194757622,0.9999999999999999,8
wsj_0036.33.5,-0.864,-0.463,0.03588551163144879,0.9999999999999999,8
wsj_0036.35.0,-0.595,-0.372,-0.20245414012888427,-0.5,51
wsj_0036.35.1,-1.283,-0.188,0.29325175448971724,1.0,51
wsj_0036.39.0,-0.642,-0.319,0.19440374544113306,0.9999999999999999,37
wsj_0036.39.1,-0.642,-0.319,0.1723124107319134,-0.9999999999999999,37
wsj_0036.41.0,0.75,0.251,0.11699893279050085,-0.9999999999999999,37
wsj_0036.41.1,0.22,0.024,0.709090909090909,-1.0,37
wsj_0036.41.2,0.75,0.251,-0.2879377767249482,-0.9999999999999999,37
wsj_0036.43.0,-1.061,-0.327,0.248856102475396,0.9999999999999999,51
wsj_0036.43.1,-1.061,-0.327,0.248856102475396,0.9999999999999999,51
wsj_0036.43.2,0.505,0.242,0.0,0.0,8
wsj_0036.46.0,0.22,-0.175,0.45179234794680506,-0.3,37
wsj_0036.46.1,0.823,-0.175,0.3856763945887361,-0.09999999999999999,37
wsj_0036.51.0,1.845,1.276,0.02636539515290861,-0.9999999999999999,19
wsj_0036.51.1,1.845,1.276,-0.045951117266497865,-0.9999999999999999,19
wsj_0036.53.0,-1.081,-0.328,0.5,0.9999999999999999,37
wsj_0036.53.1,-1.081,-0.328,-0.35787962228935855,0.7999999999999999,37
wsj_0036.58.0,1.249,0.652,-0.10344834197676463,-0.7,8
