,Spearman_allwords,bkpsl,class,dlg,id,ldep,lm,wtembdep
21,0.5594063773307159,2.159900628,1.0,-2.0,wsj_0004.4.5,-6.0,-0.9602,79.87157022
22,0.34981789370382266,-4.725390556,0.0,9.0,wsj_0004.5.1,-5.0,-4.3953,-101.0132115
23,0.07092457450705406,3.850075525,1.0,-5.0,wsj_0004.6.1,-1.0,0.669,-15.7863883
24,-0.0,-1.9353870830000002,0.0,5.0,wsj_0004.7.1,10.0,-6.8211,-761.7511407000001
25,0.018591881301564597,5.1877338889999995,1.0,-3.0,wsj_0004.8.1,-3.0,2.2748,1884.481166
26,-0.00544035608658619,-2.839338348,0.0,0.0,wsj_0004.8.2,52.0,-2.447,-185.41424990000002
27,0.26839090027158613,5.726351019,1.0,-9.0,wsj_0004.8.3,-50.0,4.2048,376.0163898
28,-0.19222591505937925,-3.448250865,0.0,6.0,wsj_0004.8.4,27.0,-2.9581,-981.1299493999999
29,0.264763996213862,7.74465889,1.0,-8.0,wsj_0004.8.5,-24.0,0.8825,286.2369361
30,-0.05259010883699995,-3.542058664,0.0,4.0,wsj_0004.8.6,27.0,-1.3025,-249.4756367
31,-0.26507948099153383,2.8263397,1.0,-1.0,wsj_0004.11.1,-3.0,0.3845,29.7421696
32,-0.21688321172034603,1.511856355,0.0,0.0,wsj_0004.11.2,2.0,0.4568,9.022650601
33,0.409668288805098,-1.401000094,1.0,1.0,wsj_0004.11.3,6.0,-1.8625,-64.94405587
34,-0.48196269271187997,-3.8356657910000003,0.0,0.0,wsj_0004.11.4,-30.0,-2.9188,-102.2962943
35,-0.19278507708475195,-1.028067753,1.0,-1.0,wsj_0004.11.5,30.0,0.8372,-240.09395580000003
36,-0.7266544352081459,-5.7020426010000005,0.0,7.0,wsj_0004.12.1,-1.0,-0.0198,226.2535508
37,-0.006758831324874565,7.88384072,1.0,-1.0,wsj_0004.14.1,-1.0,4.2796,581.168034
38,0.2631930067023369,-8.814067159,0.0,2.0,wsj_0004.15.1,0.0,-5.7838,-1114.063711
39,0.0,3.1633670510000003,1.0,0.0,wsj_0004.15.2,-20.0,4.7481,392.5714847
40,0.033476743252930846,-5.528233505,0.0,0.0,wsj_0004.17.1,-18.0,-1.9187,-264.59513680000003
41,-0.362724876380388,5.889492628999999,1.0,-3.0,wsj_0008.1.1,-1.0,-2.1886,343.61886400000003
42,1.0,-5.350686694,0.0,-1.0,wsj_0008.2.1,-3.0,-2.7783,-27.73300007
43,0.0,2.050826,1.0,-4.0,wsj_0008.2.2,19.0,4.1339999999999995,-188.6740491
44,0.22575103371723193,-11.95804702,0.0,8.0,wsj_0008.6.1,1.0,-1.8039,-503.6840642
45,0.5960881547993852,0.928610833,1.0,-2.0,wsj_0010.1.1,-2.0,2.1914,-2492.886176
46,-0.0,-0.8597145509999999,0.0,-1.0,wsj_0010.9.1,3.0,1.5732,-1109.021755
47,0.0,0.9191790670000001,1.0,2.0,wsj_0010.12.1,-1.0,-1.0294,-993.3734432
48,-0.4915904403446917,-0.6604279989999999,0.0,11.0,wsj_0010.17.1,4.0,-2.512,-342.9699617
49,0.5797509043642028,0.621424479,1.0,-1.0,wsj_0010.18.1,4.0,-1.2738,348.1906673
50,-0.0,0.099310704,0.0,-2.0,wsj_0010.18.2,28.0,-1.7645,441.0939114
51,0.0937614461876991,1.977963449,1.0,1.0,wsj_0010.19.1,55.0,0.2392,7.290773596
52,-0.1931514673124521,-6.049718705,0.0,8.0,wsj_0011.1.1,-2.0,-6.4176,-500.9818669
53,0.22248063044033922,3.742259118,1.0,-2.0,wsj_0011.3.1,1.0,3.467,446.10540719999995
54,-0.012465959866779425,0.26857102899999996,0.0,1.0,wsj_0011.6.1,4.0,-2.3131,49.07022815
55,0.3855701541695039,-2.51500129,1.0,2.0,wsj_0011.7.1,9.0,-1.6065,-350.82266360000006
56,-0.0,1.1371285309999999,0.0,1.0,wsj_0011.8.1,3.0,0.0647,-36.07364798
57,0.0,3.0659998560000004,1.0,-5.0,wsj_0012.3.1,0.0,-0.2775,2068.282409
58,0.007564845244621199,0.286430065,0.0,-1.0,wsj_0012.6.1,0.0,0.09699999999999999,-428.1650733
59,-0.003297415850335106,1.345227131,1.0,-2.0,wsj_0012.6.2,-76.0,3.7710000000000004,-625.1806588
60,-0.003005972789877104,0.431693647,0.0,1.0,wsj_0012.8.1,6.0,-0.5582,29.69438034
61,-0.19972488280217768,3.91724635,1.0,2.0,wsj_0012.9.1,-3.0,3.5129,3133.781881
62,-0.0,0.609224109,0.0,1.0,wsj_0012.11.1,0.0,0.1574,116.16936319999999
63,0.0,-0.39245821399999997,1.0,-4.0,wsj_0012.12.1,-4.0,1.6438,373.2319825
64,0.15959488309044229,-6.310980065,0.0,45.0,wsj_0013.6.1,0.0,-3.937,-5609.063414
65,-0.059627040217469146,5.594661601,1.0,0.0,wsj_0013.7.1,1.0,-1.0924,-2566.601264
66,-0.0,-6.362615001,0.0,0.0,wsj_0013.8.1,4.0,-3.6406,-126.6285567
67,0.0,7.131708929,1.0,0.0,wsj_0013.10.1,15.0,3.3923,319.7654418
68,-0.0,0.525051016,0.0,-2.0,wsj_0013.10.2,-55.0,2.1107,2343.202271
69,0.0,4.41204473,1.0,1.0,wsj_0013.14.1,-44.0,1.452,-56.51673426
70,-0.0,-4.90682972,0.0,0.0,wsj_0013.15.1,-3.0,-3.6406,-127.3413429
71,-0.14603612461545912,4.165407902,1.0,-12.0,wsj_0013.17.1,0.0,4.8180000000000005,-1480.845478
72,0.08963686860357481,-12.21862261,0.0,16.0,wsj_0013.17.2,-54.0,-4.1453,-2657.46776
73,0.9866799652042062,4.625707448,1.0,-8.0,wsj_0013.18.1,-71.0,8.6985,615.9073437999999
74,0.06620608928749946,-0.888814463,0.0,5.0,wsj_0015.1.1,-9.0,-0.4319,-607.9244074
75,0.0,0.5423893439999999,1.0,1.0,wsj_0015.5.1,-6.0,1.956,-115.9568852
76,0.04490358884946344,1.167913365,0.0,4.0,wsj_0015.7.1,5.0,-0.2287,-176.8768931
77,0.0,4.309093671,1.0,-4.0,wsj_0015.11.1,-11.0,-1.7352,544.3704067000001
78,-0.07477693660659418,0.66311019,0.0,-1.0,wsj_0015.16.1,-1.0,-0.3532,-77.37390613
79,-0.04237359741040336,-0.037222617,1.0,6.0,wsj_0015.16.2,12.0,-1.2373,-312.84819489999995
80,0.07228437205304103,-0.573829665,0.0,-2.0,wsj_0015.16.3,-6.0,-1.5479,213.32046969999996
81,-0.11715053401699754,0.279699156,1.0,5.0,wsj_0015.16.4,-4.0,-0.5348,-749.9115985000001
82,-0.029910774642637722,0.433623372,0.0,-4.0,wsj_0015.16.5,13.0,-0.9058,-149.7691245
83,0.2197642534512537,5.1213040130000005,1.0,-2.0,wsj_0015.22.1,-4.0,3.7573,-163.3592601
84,0.7071067811865475,-4.153905282,0.0,-1.0,wsj_0016.1.1,4.0,-4.087,-350.8778952
85,0.0,-1.553710374,1.0,-2.0,wsj_0016.1.2,14.0,0.223,145.9465259
86,-0.1739313106957346,3.148628928,0.0,0.0,wsj_0016.5.1,40.0,-0.853,141.8410705
87,-1.0,6.214122842,1.0,1.0,wsj_0017.2.1,1.0,1.6516,174.66519480000002
88,-0.0,1.625053113,0.0,2.0,wsj_0018.2.1,-1.0,-2.7375,302.34740389999996
89,0.1143806889358776,9.614559598,1.0,-17.0,wsj_0018.3.1,0.0,2.2159999999999997,4507.091721
90,0.24200896717959408,-0.205722357,0.0,-14.0,wsj_0018.4.1,1.0,-1.4749,2189.302999
91,0.1283932820171506,2.97562,1.0,-14.0,wsj_0018.5.1,-8.0,7.3911,1539.4250359999999
92,-0.0,0.230973171,0.0,10.0,wsj_0018.6.1,-10.0,1.2822,-2127.434966
93,0.9509478103126485,-1.329628998,1.0,-1.0,wsj_0018.7.1,-7.0,1.4140000000000001,-425.02583569999996
94,-0.08247860988423225,-3.463982248,0.0,9.0,wsj_0018.14.1,10.0,-1.166,-1035.5200519999999
95,0.0,4.469355537,1.0,0.0,wsj_0018.15.1,1.0,3.6337,148.7404142
96,0.12648866644827683,0.853587635,0.0,0.0,wsj_0018.23.1,4.0,-2.8483,-30.82260255
97,0.16814691070526785,5.4317439389999995,1.0,3.0,wsj_0018.31.1,-5.0,2.8333,-324.0794651
98,0.0979354578765785,-2.33481961,0.0,3.0,wsj_0018.33.1,2.0,-3.4264,-34.32101226
99,-0.5217939320872036,0.3853769,1.0,1.0,wsj_0018.33.2,47.0,-1.062,-201.254265
100,-0.0,-0.318673218,0.0,-1.0,wsj_0020.2.1,-2.0,0.3549,237.56666319999997
101,0.0,-1.685020025,1.0,1.0,wsj_0020.2.2,-7.0,2.7519,1016.0882140000001
102,-0.44516749218597185,-6.289427166,0.0,12.0,wsj_0020.3.1,41.0,-3.9279,-2599.7568100000003
103,0.0,7.541274245,1.0,0.0,wsj_0020.8.1,1.0,4.0715,54.07294093
104,-0.0,-2.569720794,0.0,-1.0,wsj_0020.11.1,5.0,1.2038,-119.39205770000001
105,0.02635958814067689,9.887992775,1.0,-2.0,wsj_0020.14.1,1.0,9.8737,748.096957
106,-0.0,-4.635783096,0.0,0.0,wsj_0020.16.1,0.0,-3.9964,-438.5972357
107,-0.9429607564639507,4.837067843,1.0,-25.0,wsj_0020.19.1,0.0,4.4715,3669.6727840000003
108,-0.015316522124797588,-4.2206978369999995,0.0,9.0,wsj_0021.2.1,7.0,-8.084,-2301.170403
109,0.03522800088703443,3.557831414,1.0,-2.0,wsj_0021.2.2,-29.0,4.082,333.9876635
110,-0.46629277054628504,-1.018382149,0.0,0.0,wsj_0021.3.1,-19.0,-1.0027,-65.87099066
111,0.832676078960426,-0.854014924,1.0,-1.0,wsj_0021.4.1,9.0,2.775,-98.81974423
112,0.42861239032310733,-0.922827801,0.0,-2.0,wsj_0021.6.1,-2.0,-1.6953,-169.30518830000003
113,-0.009612004389021697,5.296080833,1.0,-1.0,wsj_0021.7.1,-2.0,6.9510000000000005,522.7373602
114,-0.14125428787213729,2.165199105,0.0,3.0,wsj_0022.6.1,2.0,-0.32899999999999996,342.71536480000003
115,0.31622776601683805,3.338260384,1.0,-1.0,wsj_0022.9.1,-5.0,5.1342,27.51035157
116,0.0028664815050760822,-4.377206944,0.0,5.0,wsj_0022.13.1,-2.0,-1.847,-2190.0832179999998
117,-0.21221989004468642,2.8334812210000004,1.0,-4.0,wsj_0022.16.1,0.0,-1.2214,497.75828150000007
118,0.32299738803245776,-3.7839821380000003,0.0,7.0,wsj_0023.4.1,6.0,-0.106,547.0426118
119,0.007289760885478399,-0.139224073,1.0,1.0,wsj_0024.1.1,-7.0,-0.1085,1.3192052029999999
120,-0.17701034765507806,-0.035008103,0.0,14.0,wsj_0024.1.2,7.0,-1.7439,-819.2458667999999
121,0.04878532284897082,0.7186506509999999,1.0,-8.0,wsj_0024.1.3,-16.0,0.7862,436.0764886
122,-0.16972058676959967,-0.46969390899999997,0.0,15.0,wsj_0024.1.4,49.0,-2.0719,-842.5088038999999
123,0.12822502480610723,-0.26015033600000004,1.0,-6.0,wsj_0024.1.5,-49.0,1.0761,512.1755059999999
124,0.8026067687913557,-13.97841415,0.0,6.0,wsj_0024.4.1,1.0,-8.6977,-87.42500075
125,-0.3363887886316137,3.566666135,1.0,-18.0,wsj_0024.8.1,1.0,3.0239999999999996,960.244089
126,-0.05904047144166712,-2.578410262,0.0,4.0,wsj_0026.1.1,7.0,-0.1915,-31.73470851
127,0.5134702380793442,2.80691746,1.0,-14.0,wsj_0026.8.1,-19.0,3.4973,1607.368899
128,1.0,-6.164340132,0.0,-1.0,wsj_0027.1.1,0.0,-1.9314,-195.8414302
129,0.0,7.025978747000001,1.0,1.0,wsj_0027.2.1,-3.0,2.3503,880.6766216
130,-0.0,-2.1125227719999997,0.0,-1.0,wsj_0027.2.2,-58.0,-0.8819,22.82781108
131,0.14675373608487052,2.170956661,1.0,-2.0,wsj_0027.4.1,-8.0,-0.6484,-487.9281335
132,-0.1676626683984855,-0.970934066,0.0,1.0,wsj_0027.5.1,0.0,-2.7692,394.0674143
133,0.0,4.265350338999999,1.0,-2.0,wsj_0027.7.1,9.0,0.0759,382.16509460000003
134,-0.012647665275800968,-6.629495015,0.0,3.0,wsj_0027.13.1,-3.0,-3.5147,-711.870963
135,-0.6546536707079772,4.902479027,1.0,1.0,wsj_0029.1.1,-4.0,0.0947,-403.66053910000005
136,-1.2001732644902736,-1.773435792,0.0,-1.0,wsj_0029.2.1,2.0,-3.7818,-121.49288729999999
137,0.16674684788083846,4.955103242,1.0,-8.0,wsj_0029.7.1,4.0,1.8313,-86.76441607
138,0.03517148378160216,-14.92740618,0.0,6.0,wsj_0029.9.1,-1.0,-3.9683,-1568.803218
139,0.0403956966180018,2.999090549,1.0,-5.0,wsj_0031.2.1,-13.0,6.0736,757.3517015
140,0.06692189722054308,0.45637986700000005,0.0,6.0,wsj_0031.2.2,26.0,-6.3605,-167.3403685
141,-0.8660254037844387,5.441443982999999,1.0,1.0,wsj_0033.1.1,-8.0,3.8527,116.7035626
142,-0.0,-1.758077439,0.0,1.0,wsj_0033.1.2,3.0,0.2054,-20.30052241
143,0.0,-0.791016339,1.0,0.0,wsj_0033.1.3,3.0,0.3392,21.36154641
144,-0.0,1.4212597009999999,0.0,-1.0,wsj_0033.1.4,-15.0,1.1949,-17.08151122
145,0.0,-2.568845839,1.0,1.0,wsj_0033.1.5,16.0,0.4506,-202.16508100000001
146,-0.0,0.5336857079999999,0.0,1.0,wsj_0033.1.6,-18.0,-1.297,359.0763673
147,0.6476479810753039,1.811465071,1.0,-12.0,wsj_0034.3.1,-2.0,5.1326,532.3076304
148,-0.20319011957361072,-6.5580632670000005,0.0,15.0,wsj_0034.7.1,-2.0,-1.6456,-2109.2778940000003
149,-0.3195147835113629,0.613484004,1.0,4.0,wsj_0034.8.1,-6.0,-0.6802,429.97972180000005
150,-0.0,-4.828553133,0.0,1.0,wsj_0034.13.1,9.0,-2.0272,-940.8959689
151,0.42223163284331,5.737035157999999,1.0,-17.0,wsj_0034.13.2,0.0,3.0515,2741.893786
152,-0.3354609143967115,-2.029740152,0.0,-2.0,wsj_0034.15.1,27.0,1.4202,-2750.826596
153,0.0,3.86608479,1.0,1.0,wsj_0034.15.2,-24.0,2.9506,361.541691
154,-0.04911540368699274,2.227760527,0.0,4.0,wsj_0034.23.1,-36.0,-5.5237,-955.3593576999999
155,-0.5060608273474739,0.08952346800000001,1.0,0.0,wsj_0034.24.1,0.0,1.5841,134.8910546
156,-0.0,-1.226558753,0.0,-2.0,wsj_0034.25.1,-2.0,-2.2277,-225.4888228
157,-1.0,6.242700183999999,1.0,1.0,wsj_0034.28.1,-2.0,2.202,-57.46606057
158,-0.0,0.1990626,0.0,0.0,wsj_0034.31.1,0.0,0.9246,-68.92928513
159,0.0,1.914025181,1.0,-1.0,wsj_0034.32.1,0.0,-0.7286,500.8584369
160,-0.0,-3.868818435,0.0,-1.0,wsj_0034.33.1,0.0,-0.9083,-86.14248828
161,0.0,0.592087426,1.0,1.0,wsj_0034.35.1,-1.0,0.7343,79.2528022
162,-0.0,-1.365896325,0.0,0.0,wsj_0034.39.1,0.0,-3.8989999999999996,-678.9320878
163,-0.8660254037844387,5.41520586,1.0,1.0,wsj_0035.1.1,0.0,3.0482,197.4849095
164,-0.009498591697639586,-3.4368590539999997,0.0,3.0,wsj_0035.2.1,-3.0,-0.0326,-290.8481369
165,0.0,0.996103568,1.0,2.0,wsj_0035.3.1,1.0,-4.8236,-798.625742
166,0.23205555494849472,-15.37197721,0.0,26.0,wsj_0035.6.1,3.0,-5.8678,-7567.416157
167,-0.142534123190347,4.52716395,1.0,-6.0,wsj_0035.6.2,-15.0,1.6118,808.7902574
168,-0.29010862853490976,-3.995748293,0.0,17.0,wsj_0035.7.1,42.0,-2.2219,-4586.723629
169,0.24771671162693026,8.840506631,1.0,-23.0,wsj_0035.11.1,30.0,1.9781,5566.951722
170,0.0746351792533165,-0.971764647,0.0,0.0,wsj_0036.2.1,18.0,1.9833,53.43516796
171,-0.09356014857063996,3.7192627380000003,1.0,-2.0,wsj_0036.3.1,-9.0,3.6976,-12.46610874
172,0.48651277256732783,-8.819317017000001,0.0,4.0,wsj_0036.3.2,-33.0,-5.4879999999999995,-345.01326969999997
173,-0.22454435656953595,1.190571614,1.0,0.0,wsj_0036.3.3,32.0,-0.5833,346.8729802
174,0.3929526239966879,-3.655743676,0.0,2.0,wsj_0036.3.4,-55.0,-3.3431,-253.55319369999998
175,-0.2619684159977919,11.57481695,1.0,-4.0,wsj_0036.3.5,56.0,5.4662,70.85098354
176,-0.02348686512045045,-4.7721363089999995,0.0,1.0,wsj_0036.5.1,0.0,-5.5613,-54.15848609
177,0.04697373024090088,7.215391132000001,1.0,-4.0,wsj_0036.5.2,0.0,6.555,187.11321940000002
178,0.023486865120450437,-0.027106687,0.0,1.0,wsj_0036.5.3,-4.0,-1.4169,113.62130829999998
179,0.02348686512045045,5.497962951,1.0,-3.0,wsj_0036.5.4,1.0,7.1391,98.06746852
180,-0.07046059536135131,-6.644409621,0.0,3.0,wsj_0036.5.5,-1.0,-6.0228,-134.5097699
181,-0.8660254037844387,5.322426737,1.0,1.0,wsj_0036.6.1,4.0,5.3621,-8.743236171
182,-0.04705770327631517,-2.474811689,0.0,-6.0,wsj_0036.7.1,-2.0,-0.5374,265.3657411
183,-0.6212665068168547,1.37935641,1.0,-1.0,wsj_0036.15.1,1.0,4.9679,667.9639882
184,0.21821789023599242,-0.42108524,0.0,0.0,wsj_0036.20.1,1.0,-2.9949,23.27951074
185,0.3504633733153655,6.873201332000001,1.0,-13.0,wsj_0036.23.1,0.0,3.6993,1981.64721
186,-0.009109334013675106,0.678802369,0.0,-1.0,wsj_0036.26.1,-1.0,1.9843,-42.91514253
187,-0.07059733860598205,3.629866695,1.0,-4.0,wsj_0036.26.2,-21.0,2.0082,930.793503
188,0.05124000382692245,-3.638168588,0.0,3.0,wsj_0036.26.3,42.0,-0.4333,431.80043729999994
189,-0.07970667261965718,9.076292736000001,1.0,-7.0,wsj_0036.26.4,-54.0,3.9043,1202.026464
190,0.019357334779059585,-1.0756326729999999,0.0,1.0,wsj_0036.26.5,54.0,-1.9680000000000002,208.1510947
191,-0.38324040381224284,7.138224027000001,1.0,-2.0,wsj_0036.27.1,2.0,9.262,965.8803864
192,0.6957252427829381,-5.143012935,0.0,3.0,wsj_0036.29.1,0.0,-3.678,-456.5725421
193,-0.8660254037844387,5.450152033999999,1.0,1.0,wsj_0036.30.1,-3.0,3.5448,38.50518918
194,-0.03411073643316613,1.607322903,0.0,-1.0,wsj_0036.31.1,3.0,0.6314,0.424025004
195,-0.008550522335235969,3.098641399,1.0,0.0,wsj_0036.33.1,1.0,7.8772,510.16699180000006
196,0.08155882842840485,-4.528353005,0.0,0.0,wsj_0036.33.2,25.0,-8.5574,-564.3538547
197,-0.03157115939164061,-1.690999423,1.0,0.0,wsj_0036.33.3,-25.0,2.57,-121.2302778
198,0.07300830609316884,-4.1405868539999995,0.0,0.0,wsj_0036.33.4,55.0,-6.3808,-426.6082491
199,-0.04998766903676426,5.489774207000001,1.0,0.0,wsj_0036.33.5,-55.0,4.1642,349.27415299999996
200,0.2124056829475902,-2.537863406,0.0,1.0,wsj_0036.35.1,-7.0,-3.5991,-639.5717501
201,0.5595730429257484,-1.583942951,1.0,-4.0,wsj_0036.39.1,-3.0,0.2496,49.3532037
202,-0.3070023546650692,-4.408641795,0.0,0.0,wsj_0036.41.1,-2.0,-0.3697,-544.2135587
203,-0.25838861182184514,3.8505453910000003,1.0,-3.0,wsj_0036.41.2,1.0,1.4457,603.3988327999999
204,-0.0,-3.1056165239999998,0.0,2.0,wsj_0036.43.1,-19.0,-1.4382,378.7952049
205,0.3384022887829269,3.737237714,1.0,-25.0,wsj_0036.43.2,17.0,1.6748,1187.9059539999998
206,0.15389675281277312,-6.68850045,0.0,1.0,wsj_0036.46.1,51.0,-4.2861,-292.4369615
207,0.017779358235422205,-4.04070149,1.0,-1.0,wsj_0036.51.1,-20.0,0.0119,6.747831808
208,-0.7453065012990261,-2.751812638,0.0,-4.0,wsj_0036.53.1,-1.0,-0.8871,-293.66636150000005
209,-0.0281225763936664,2.387607037,1.0,1.0,wsj_0036.58.1,-2.0,0.2525,2491.483636
210,-0.0,-0.5903241810000001,0.0,-1.0,wsj_0036.60.1,7.0,-0.5232,-109.69815859999999
211,0.35505495957117567,0.283569184,1.0,4.0,wsj_0037.2.1,-1.0,-1.025,-533.4112335
212,0.2557237351734921,-3.149704781,0.0,-3.0,wsj_0037.9.1,0.0,-2.2108,-2668.088659
213,0.1797542489465822,-1.127341144,1.0,0.0,wsj_0037.12.1,0.0,-1.439,-20.01941339
214,0.42206719857089514,-6.619799822,0.0,3.0,wsj_0037.16.1,8.0,-3.8792,-352.3128889
215,0.11120149763464515,2.625074547,1.0,-1.0,wsj_0037.20.1,-68.0,0.2399,468.8292765
216,0.021996595425942126,-8.241198992000001,0.0,9.0,wsj_0037.28.1,-48.0,-5.6746,-528.9897714
217,-0.0659897862778264,0.110324971,1.0,-2.0,wsj_0037.28.2,48.0,1.1573,-136.31824730000002
218,0.06344093572185344,-0.711698462,0.0,3.0,wsj_0037.32.1,72.0,-0.6479,-100.31295899999999
219,-0.6284399302944086,3.246651651,1.0,-35.0,wsj_0037.33.1,-7.0,3.4113,4533.544075
220,-0.25649458802128855,-0.75491737,0.0,0.0,wsj_0037.36.1,-11.0,1.425,-36.01242657
221,-1.0,5.015322145,1.0,1.0,wsj_0037.39.1,-2.0,1.0313,38.1839357
222,-0.0,0.16588875,0.0,1.0,wsj_0037.39.2,-63.0,-2.5508,-120.297596
223,0.24068160490958374,-0.5675332129999999,1.0,-3.0,wsj_0037.48.1,-14.0,-0.1868,421.78366550000004
224,0.17928429140015906,-2.9113704439999997,0.0,-1.0,wsj_0037.52.1,2.0,-0.618,1637.8985599999999
225,-0.6324555320336761,4.423710579,1.0,1.0,wsj_0037.55.1,-4.0,1.97,-25.92799204
226,1.0,-5.579421315,0.0,-1.0,wsj_0037.57.1,-2.0,-1.6126,-80.48076866
227,0.0,2.24340957,1.0,-1.0,wsj_0037.57.2,25.0,1.882,-494.21887580000003
228,1.0,-6.086401232999999,0.0,-1.0,wsj_0037.58.1,18.0,-1.7873,-84.41593916
229,-0.2362175396197008,3.624853387,1.0,-14.0,wsj_0037.65.1,7.0,2.2116,1231.385053
230,0.47882389477846515,-10.03632864,0.0,11.0,wsj_0037.66.1,0.0,-2.084,-782.2838067000001
231,0.01847816535708354,2.547934793,1.0,0.0,wsj_0037.67.1,-6.0,0.3711,6.00921747
232,0.05510053544334709,-4.055482235,0.0,3.0,wsj_0037.68.1,1.0,-2.1189,81.16598531
233,0.044447188182721864,-0.32578594899999996,1.0,0.0,wsj_0037.68.2,9.0,1.1655,-50.259736100000005
234,0.2432563862836639,0.29332154899999996,0.0,0.0,wsj_0037.69.1,17.0,-3.5298,30.35928265
235,-0.35552856456843185,-0.024796033,1.0,2.0,wsj_0037.69.2,-10.0,0.47600000000000003,20.73750683
236,0.018712029714127942,0.469046709,0.0,-1.0,wsj_0037.69.3,17.0,-0.0096,-1.9073955390000001
237,-0.11227217828476793,-0.294793387,1.0,2.0,wsj_0037.69.4,9.0,0.4891,-3.1208029980000003
238,0.33681653485430385,0.6350089560000001,0.0,-1.0,wsj_0037.69.5,-8.0,-2.2907,-6.629541347000001
239,0.0,6.24596599,1.0,0.0,wsj_0037.70.1,-1.0,3.4287,753.4389392
240,0.31622776601683805,-4.95735665,0.0,-1.0,wsj_0037.70.2,1.0,-3.2073,-214.65550919999998
241,0.0,3.71977357,1.0,-3.0,wsj_0037.70.3,-2.0,5.4746,788.5778273
242,-0.0,-5.536904876,0.0,4.0,wsj_0037.71.1,3.0,-2.6260000000000003,-127.8355087
243,0.0,1.610308623,1.0,8.0,wsj_0039.4.1,-7.0,-0.341,-3516.201935
244,-0.0,-0.17554995899999998,0.0,-1.0,wsj_0039.5.1,5.0,-3.6877,259.18709
245,-0.43626567131993077,3.330021613,1.0,7.0,wsj_0039.6.1,13.0,-1.4938,-828.0053331
246,-0.48621690960769837,-17.59748175,0.0,1.0,wsj_0039.8.1,-2.0,0.0149,-546.6952116
247,-0.12385842357671561,6.534341059,1.0,0.0,wsj_0039.8.2,28.0,3.0392,73.07346577
248,-0.0,0.843424153,0.0,0.0,wsj_0039.11.1,-6.0,0.0471,-794.6911660000001
249,-0.3274729090698594,2.224721892,1.0,-4.0,wsj_0039.12.1,7.0,1.5219999999999998,604.5187549999999
250,0.26327548031902304,-1.2227821540000001,0.0,5.0,wsj_0039.13.1,1.0,-0.624,-137.94547
251,-0.21318831039143377,-2.4843922430000003,1.0,4.0,wsj_0039.20.1,1.0,-0.992,-6419.479792
252,0.06521634977123156,-1.992064377,0.0,2.0,wsj_0039.22.1,-3.0,1.1972,-639.5563314
253,0.8179086167590075,3.8399291160000004,1.0,-6.0,wsj_0039.23.1,10.0,1.8492,379.70704789999996
254,-0.38323488941915074,-4.631427088,0.0,14.0,wsj_0039.25.1,3.0,-0.5567,-807.6015412
255,0.2780394738698538,1.694440626,1.0,11.0,wsj_0039.32.1,-3.0,0.4687,-641.9469038999999
256,-0.0,-0.856209675,0.0,2.0,wsj_0039.32.2,5.0,0.9518,67.82498162
257,-0.5891468644298583,9.980813108,1.0,-10.0,wsj_0039.34.1,-5.0,6.007999999999999,2098.740953
