,Spearman_allwords,bkpsl,class,dlg,id,ldep,lm,wtembdep
105,0.31496491638073704,-1.362846506,1.0,-2.0,cf03.53.1,4.0,1.5826,124.7672626
106,-1.0,-2.754004788,0.0,2.0,cf03.62.1,-1.0,0.9261,-206.81473269999998
107,0.04725622069803541,0.424508956,1.0,3.0,cf03.63.1,-14.0,2.1315,-69.55925187
108,0.00560508306514397,-0.424932904,0.0,3.0,cf03.64.1,-3.0,-2.4,-566.4690264
109,0.004560067578422228,0.190582468,1.0,0.0,cf03.64.2,-9.0,4.497,-2139.321707
110,-0.0,-2.957248504,0.0,0.0,cf03.65.1,-63.0,-0.5228,30.32420745
111,0.11506266144172579,2.06999056,1.0,0.0,cf03.65.2,61.0,0.594,359.2883418
112,0.5326151864371834,-4.4028849160000005,0.0,0.0,cf03.66.1,-3.0,-0.7731,950.9460983999999
113,-0.1423164853058308,-3.6259602189999995,1.0,0.0,cf03.67.1,-3.0,-3.5389,999.3878535
114,-0.45558955586752997,-3.291661951,0.0,-7.0,cf03.68.1,6.0,-3.4497,-2713.453719
115,0.0,0.9863557740000001,1.0,0.0,cf03.68.2,1.0,4.5567,-327.779487
116,-0.00903876907577729,-0.829246178,0.0,0.0,cf03.70.1,0.0,-4.3297,46.067469
117,-0.9204933582494357,-0.787438715,1.0,10.0,cf04.4.1,-52.0,1.1489,-2656.522993
118,-0.0,-4.837764807,0.0,2.0,cf04.5.1,-46.0,-4.743,-2349.818708
119,0.02456682845327006,1.8690894740000001,1.0,-4.0,cf04.5.2,44.0,2.12,954.8026205
120,0.08482165810758828,4.552299217,0.0,0.0,cf04.9.1,8.0,-1.5039,188.4042466
121,-0.1949380970912155,6.585657862000001,1.0,-6.0,cf04.13.1,49.0,2.5648,166.4297984
122,-0.06706322000041948,-3.3291271510000002,0.0,17.0,cf04.18.1,19.0,-1.429,-124.3214041
123,0.16004647297979038,0.9536618170000001,1.0,-1.0,cf04.18.2,-28.0,0.064,6008.178366
124,-0.15299561271164341,1.057592943,0.0,11.0,cf04.23.1,-16.0,-2.057,-617.4906984
125,0.6422616289332563,-0.39170801899999996,1.0,-3.0,cf04.24.1,129.0,3.0313,13.10812617
126,0.11285233877333857,0.24243354600000003,0.0,-1.0,cf04.28.1,-26.0,-1.3438,440.1500425
127,-0.02711782430116652,0.567746744,1.0,-8.0,cf04.28.2,27.0,0.0215,2556.7089530000003
128,-0.0,2.651478971,0.0,-3.0,cf04.29.1,0.0,-0.4064,1082.526484
129,-0.045809116896182334,-0.28804572300000003,1.0,0.0,cf04.33.1,12.0,-1.3817,116.62192320000001
130,0.225294377495819,-11.78429019,0.0,6.0,cf04.41.1,-57.0,-1.1520000000000001,-561.5381169999999
131,0.02238146722046222,-1.0506805879999999,1.0,0.0,cf04.50.1,-43.0,-0.268,944.6464457999999
132,-0.20631873731649011,1.9308502369999998,0.0,-1.0,cf04.58.1,-2.0,1.4259,-219.05623889999998
133,0.05148466069409163,0.460206593,1.0,-4.0,cf04.60.1,3.0,1.9728,559.3093767999999
134,0.01272666676581169,-0.685160945,0.0,6.0,cf04.61.1,1.0,-1.8508,-157.9952369
135,0.3922136364278067,0.13406999,1.0,-1.0,cf04.65.1,-1.0,0.3969,246.81372230000002
136,-0.0,4.599685742,0.0,0.0,cf04.81.1,-4.0,-1.9423,-9.934846081
137,0.20989266429830497,-1.301145701,1.0,-1.0,cf04.83.1,0.0,-0.6947,987.8003216
138,-0.012049067317796869,-2.47468577,0.0,-1.0,cf04.86.1,2.0,-1.9687,-236.85670930000003
139,-0.5904042985720529,0.536095208,1.0,0.0,cf04.86.2,-3.0,0.3897,41.36921504
140,0.21688321172034603,-1.017489424,0.0,1.0,cf04.86.3,8.0,-0.6621,-125.1291217
141,-0.60245336588985,-1.3195645390000001,1.0,-1.0,cf04.86.4,23.0,2.035,53.41831166
142,0.373521086851707,-0.5321846060000001,0.0,-1.0,cf04.86.5,-24.0,-2.0489,-173.1464595
143,0.159028099407141,-0.280829853,1.0,0.0,cf04.89.1,1.0,-0.5365,72.66370268
144,0.3989311904307592,-1.6308888730000002,0.0,5.0,cf04.91.1,5.0,-3.1231,-629.6535884
145,-0.5615637124138497,1.77123759,1.0,5.0,cf04.99.1,1.0,0.635,-1445.9312
146,-0.09487307357732755,-2.31163823,0.0,2.0,cf04.104.1,-2.0,-3.5321,-226.1043285
147,-0.02898855178262244,7.600135899,1.0,-2.0,cf04.111.1,0.0,3.0356,99.09651239
148,0.4537958708755971,-3.245822379,0.0,4.0,cf04.113.1,0.0,-1.8192,-540.794483
149,-0.07338359288019217,0.184325779,1.0,4.0,cf04.116.1,-1.0,0.4739,-62.991181499999996
150,-0.13721461492066467,-1.5302564969999999,0.0,4.0,cf04.120.1,4.0,-1.6279,-665.5359659
151,0.016803099343312006,2.293025006,1.0,-1.0,cf05.2.1,-4.0,2.5006,-7.404030935
152,1.2171162240555744,-9.298869928,0.0,8.0,cf05.3.1,1.0,-4.3505,-591.4128392000001
153,0.2898855178262242,-1.3687079690000001,1.0,1.0,cf05.6.1,-3.0,2.6427,-64.75327610000001
154,-0.05209316243658367,-7.816056572000001,0.0,25.0,cf05.9.1,6.0,-8.738999999999999,-10832.206090000001
155,0.015041420939904793,0.123246651,1.0,0.0,cf05.11.1,2.0,3.4675,223.1570186
156,-0.34546663300116975,-1.8804429440000001,0.0,-18.0,cf05.12.1,9.0,-0.0499,1294.503287
157,-0.14202719563578192,-2.936291564,1.0,-3.0,cf05.13.1,-6.0,2.4244,133.07646770000002
158,-0.035580565990854504,-1.004766424,0.0,0.0,cf05.16.1,0.0,-0.7781,-4947.919497999999
159,-0.02774891245543984,5.465353952,1.0,-1.0,cf05.19.1,-1.0,2.309,-1146.37376
160,0.3898211337882334,-0.98961576,0.0,-2.0,cf05.24.1,-1.0,0.4744,656.2869454
161,-0.4489246081544751,-0.600934316,1.0,-3.0,cf05.27.1,9.0,-2.8315,-112.15520659999999
162,-0.0,-0.241846163,0.0,-2.0,cf05.30.1,2.0,-4.3154,-80.85470532
163,-0.02190432281846881,-0.23684030600000003,1.0,0.0,cf05.36.1,5.0,0.358,-395.7267901
164,-0.1449427589131121,1.6463898719999999,0.0,0.0,cf05.44.1,-25.0,-2.6998,-5.889052072999999
165,0.10830960142188162,5.000682371,1.0,-7.0,cf05.46.1,-34.0,3.08,-818.9145745
166,-0.0,-3.406570472,0.0,2.0,cf05.47.1,50.0,2.3048,205.0783837
167,-0.22143349294862044,-5.801303634,1.0,1.0,cf05.48.1,96.0,-1.1077,-692.428807
168,0.15625686690773405,-0.765826228,0.0,-5.0,cf05.50.1,80.0,0.6461,934.1011494999999
169,0.0,-1.252598995,1.0,0.0,cf05.53.1,0.0,1.6953,-149.4197238
170,-0.07319250547113998,1.192742704,0.0,2.0,cf05.54.1,3.0,2.0014,-18.17332282
171,-0.1191572763973762,1.28559036,1.0,-4.0,cf05.56.1,-1.0,1.9759,193.2671465
172,-0.0837667550266756,-1.411610451,0.0,4.0,cf05.56.2,-16.0,-0.4498,-73.29812571
173,0.03488235568869416,1.29307294,1.0,-6.0,cf05.57.1,-27.0,4.4156,1299.172043
174,-0.0,-1.9497259630000001,0.0,1.0,cf05.58.1,14.0,-1.0807,65.83513566
175,0.20611659251810652,1.9115976559999999,1.0,-8.0,cf05.62.1,45.0,-1.4686,-13.80548963
176,-0.049370345476744265,-3.13478658,0.0,3.0,cf05.63.1,46.0,0.3316,-764.6546437000001
177,0.0,3.6792577019999997,1.0,0.0,cf05.66.1,12.0,-0.265,218.32862599999999
178,0.1047024125349465,-2.350151666,0.0,0.0,cf05.70.1,10.0,0.4976,492.43224069999997
179,-0.2272252991931617,1.0744579140000001,1.0,-11.0,cf05.73.1,1.0,2.266,1440.2157730000001
180,0.030807604403160688,-0.103913119,0.0,28.0,cf05.75.1,8.0,-0.7,1156.797785
181,0.0,0.794255451,1.0,2.0,cf05.76.1,-6.0,1.5467,-503.23438250000004
182,0.03632999773960729,-10.21301663,0.0,1.0,cf05.77.1,2.0,-3.242,-1443.520324
183,-0.37160817558381765,-2.592121406,1.0,-10.0,cf05.81.1,1.0,-0.687,774.4984637
184,0.009005739771879157,0.779140873,0.0,3.0,cf05.81.2,45.0,-4.43,-186.2785748
185,0.19188112138634128,0.538091487,1.0,-4.0,cf05.83.1,7.0,1.5773,720.37274
186,-0.0,1.548990985,0.0,0.0,cf05.87.1,95.0,-1.7214,-266.44152230000003
187,-0.06137857701752958,-1.6513670759999999,1.0,-2.0,cf05.87.2,-96.0,-1.3574,41.0851136
188,-0.49999999999999994,1.36891409,0.0,0.0,cf06.3.1,11.0,1.6107,31.10436504
189,-0.9092412093166351,12.72444549,1.0,-3.0,cf06.5.1,33.0,8.2609,314.4060067
190,-0.28112593039115347,-3.541538811,0.0,1.0,cf06.23.1,-3.0,-1.1837,-64.72076725
191,0.0,-2.941319925,1.0,2.0,cf06.31.1,-2.0,-0.5565,-744.6505423
192,0.14602014881771397,-0.688016083,0.0,3.0,cf06.43.1,0.0,0.8947,-1547.106443
193,-0.02395252523826518,-1.6274224469999998,1.0,0.0,cf06.43.2,0.0,1.8957,-36.70890968
194,-0.2155749768460528,1.329385091,0.0,-1.0,cf06.64.1,0.0,-2.8034,539.7049432
195,0.1281146295607006,3.37199787,1.0,-2.0,cf06.72.1,-12.0,7.8374,409.0474185
196,0.0888212963802417,-3.72129077,0.0,-1.0,cf06.73.1,13.0,2.015,-183.58612380000002
197,-1.2051956704170308,4.317511114,1.0,1.0,cf06.84.1,-12.0,0.5213,-18.59274885
198,0.3153742483272114,-2.0276099419999998,0.0,1.0,cf06.87.1,-6.0,-3.6326,34.70200653
199,0.10343816478889603,-1.0662051240000001,1.0,-8.0,cf06.88.1,-8.0,-0.4779,-57.99620256
200,-0.38961294491295767,-8.042095072,0.0,14.0,cf06.96.1,0.0,-7.405,-1104.0256259999999
201,0.0,2.450707543,1.0,-2.0,cf06.100.1,0.0,3.5197,656.7115955
202,-0.005041244356880831,-3.551091796,0.0,2.0,cf06.102.1,2.0,-3.9425,4777.613878
203,-0.04279539995545617,1.42230519,1.0,0.0,cf06.105.1,2.0,-1.5003,-412.15585039999996
204,-0.9471949674558722,-3.2268858010000003,0.0,2.0,cf06.107.1,-54.0,-3.7437,-308.3146438
205,0.14553729483913344,2.933907353,1.0,-3.0,cf06.109.1,-12.0,3.7435,-122.4110435
206,0.06653465670790817,-3.779574747,0.0,2.0,cf06.110.1,5.0,-1.4111,-67.08931747
207,-0.031369261854461095,1.456060799,1.0,-5.0,cf06.127.1,2.0,1.1072,510.539905
208,-0.5,2.042734866,0.0,0.0,cf06.131.1,-1.0,-3.6395,-78.91259663
209,-0.07383732956864184,0.245419361,1.0,1.0,cf06.137.1,-6.0,1.7002,-47.98414729
210,-0.026925461214177826,0.016365192,0.0,-2.0,cf06.138.1,8.0,0.5264,-12.625917
211,-0.32399361703220664,-1.722161148,1.0,-1.0,cf06.140.1,-6.0,2.0782,-614.4845151000001
212,0.5458078508961709,1.981421399,0.0,7.0,cf06.142.1,10.0,-1.41,-1116.858511
213,0.5773589054775758,2.295680971,1.0,3.0,cf06.143.1,0.0,1.963,-12.91294705
214,-0.03396123650358543,-1.072694056,0.0,1.0,cf06.144.1,-2.0,0.41100000000000003,1.3920675869999999
215,0.18100418638276122,5.356105142,1.0,-12.0,cf06.146.1,-3.0,5.3853,-444.35034069999995
216,-0.0,-0.973495632,0.0,0.0,cf06.149.1,-3.0,-2.6601,101.0002913
217,0.04010214526765598,1.922270348,1.0,0.0,cf06.152.1,3.0,-0.8832,264.7808227
218,0.07020934533773932,-0.038567731,0.0,-1.0,cf06.156.1,10.0,-0.585,194.6306851
219,0.0,1.4148623,1.0,1.0,cf06.157.1,0.0,0.0404,-3944.0654640000002
220,-0.0011299518424985056,-1.1910710709999999,0.0,1.0,cf07.4.1,-12.0,-0.4074,-518.4141835
221,-0.11579557010008408,-0.02653355,1.0,3.0,cf07.7.1,-2.0,0.87,1965.487364
222,-0.022870460783373514,-2.796954588,0.0,7.0,cf07.8.1,0.0,-0.4286,161.5778795
223,-0.2669158380040381,1.618196706,1.0,-8.0,cf07.10.1,-1.0,2.2132,305.97035739999995
224,-0.013674486037149214,-0.816046267,0.0,1.0,cf07.14.1,-16.0,0.8985,-202.7442344
225,-0.018647026414294554,0.707875415,1.0,-4.0,cf07.14.2,36.0,2.4743,-192.4178868
226,0.042266593205734115,-1.020918565,0.0,1.0,cf07.14.3,-22.0,-3.0914,115.7076645
227,-0.03232151245144377,7.563344367000001,1.0,-5.0,cf07.14.4,-30.0,2.1262,1852.892016
228,-0.023619566791439506,-0.080231949,0.0,3.0,cf07.14.5,31.0,2.6642,144.9731755
229,-0.4642856268758583,2.2188140659999998,1.0,1.0,cf07.15.1,5.0,-0.1297,-771.5208067000001
230,0.24890425382324244,-1.7191570569999999,0.0,3.0,cf07.15.2,7.0,-1.2793,308.04714049999995
231,-0.09903415298654315,-0.5288680179999999,1.0,-27.0,cf07.16.1,20.0,-0.998,-6984.707692
232,0.14913696732491816,-7.338164299,0.0,15.0,cf07.21.1,-1.0,-1.804,-4233.077679
233,-0.7080184794715059,3.093936564,1.0,7.0,cf07.22.1,-3.0,0.3077,-627.7015271
234,-0.13174908888367476,-1.1247916009999999,0.0,3.0,cf07.26.1,3.0,-1.9240000000000002,-2613.793202
235,-0.1236306273205443,2.172424987,1.0,-7.0,cf07.30.1,-8.0,1.7987,-580.8123402000001
236,0.050421431199976,-0.9576101,0.0,1.0,cf07.33.1,6.0,0.9202,9651.334882
237,-0.33926238460980385,4.428377822,1.0,1.0,cf07.35.1,-6.0,-0.7142,-175.9785329
238,0.4780889590452788,-1.1046445679999999,0.0,2.0,cf07.41.1,-10.0,-1.8821,290.79192589999997
239,-0.3456551534863768,1.904320851,1.0,2.0,cf07.41.2,-18.0,0.0649,4.24648046
240,-0.5721373983970144,-4.283195615,0.0,5.0,cf07.43.1,-37.0,0.6129,-760.2740835
241,0.05657869328017343,12.75248891,1.0,-1.0,cf07.48.1,-25.0,2.379,-131.2360948
242,-0.0030861105425549137,1.404654354,0.0,-1.0,cf07.48.2,23.0,0.131,-622.0942805
243,-0.12049067317796995,2.71668534,1.0,-4.0,cf07.50.1,-2.0,3.2668,-122.1240102
244,-0.006278049621498583,-0.30963246699999997,0.0,1.0,cf07.53.1,1.0,1.5716,-294.7405966
245,-0.007927192783137749,3.280227317,1.0,-4.0,cf07.53.2,-1.0,1.5594,1937.398259
246,0.06472501812632625,-4.893873022,0.0,18.0,cf07.54.1,6.0,-1.965,-3251.473757
247,0.0025913166281654604,2.513495493,1.0,-2.0,cf07.58.1,69.0,3.127,3619.286582
248,1.2581216437247393,-0.022504688999999998,0.0,5.0,cf07.64.1,-21.0,-2.5145,380.0955892
249,-0.01405445406516835,9.105926183,1.0,-8.0,cf07.68.1,43.0,1.913,1231.610682
250,0.07971656830021931,1.553031896,0.0,-3.0,cf07.68.2,-40.0,-0.649,2287.017103
251,-0.10280510726908153,-0.938708167,1.0,10.0,cf07.70.1,-31.0,-1.5384,-1727.111468
252,0.7661308776828738,-12.41357199,0.0,4.0,cf07.74.1,15.0,-6.5207,-880.8595197999999
253,-0.13983602603720016,2.303008511,1.0,0.0,cf07.74.2,-18.0,-1.1239,328.6800389
254,0.49873723876422216,-0.135540836,0.0,-7.0,cf07.80.1,0.0,-0.021,7575.085919
255,0.0031222737956045077,5.6231488370000005,1.0,-49.0,cf07.81.1,0.0,2.529,4775.142539
256,0.0536388187521209,2.253920522,0.0,0.0,cf07.85.1,-21.0,-1.7226,256.7395127
257,0.0,1.377243578,1.0,0.0,cf08.14.1,19.0,3.9586,181.9766112
258,-0.0,-4.65859754,0.0,-1.0,cf08.17.1,-7.0,-0.2819,175.757183
259,0.3837431867860076,4.555597804,1.0,-3.0,cf08.21.1,5.0,3.2112,358.40583639999994
260,0.1829322317016236,-3.719980197,0.0,21.0,cf08.23.1,28.0,0.2409,-2211.3442010000003
261,-0.19462561462540004,1.7320299080000001,1.0,-4.0,cf08.28.1,3.0,1.6105,174.44826030000002
262,-0.0,1.76177894,0.0,1.0,cf08.32.1,0.0,1.1859,183.65250769999997
263,0.0,3.665435369,1.0,-11.0,cf08.34.1,3.0,4.457,4107.972759
264,0.9041952427598721,6.944351048,0.0,-9.0,cf08.34.2,-1.0,2.778,12670.88531
265,0.22003352866515433,-3.929321378,1.0,-7.0,cf08.35.1,-53.0,-0.1192,74.3873497
266,0.6473388749701496,2.308063421,0.0,-2.0,cf08.38.1,-54.0,1.2599,-59.08457279
267,-0.47141018792624845,0.57943301,1.0,-4.0,cf08.45.1,-21.0,0.171,-266.8460019
268,0.4537291463596242,0.143910445,0.0,3.0,cf08.51.1,19.0,-0.715,941.3715294
269,0.0,3.374285607,1.0,-1.0,cf08.51.2,-28.0,4.8677,342.1685877
270,-0.0,-1.169143455,0.0,0.0,cf08.52.1,-7.0,-4.4102,-328.47960980000005
